iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,644.072,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,613.414,1,15.8,21.8204,14.7602,1.11205,0.210283,0.39068,1.09022,0.967392,0.951436
3,598.257,1,15.3532,21.1823,14.5811,1.053,0.178612,0.39135,1.34079,1.0092,0.908427
4,577.07,1,15.3348,20.8377,19.3523,1.15055,0.145916,0.394771,1.46606,0.933238,0.96952
5,563.586,1,15.4099,20.8303,18.797,1.43697,0.118737,0.37334,1.52691,0.959472,0.87147
6,556.454,1,15.2241,20.1929,18.9695,1.53065,0.105394,0.376689,1.51763,0.979891,0.837742
7,557.285,1,15.3919,20.4571,21.1344,1.75504,0.0950513,0.388055,1.61019,0.980107,0.792904
8,551.046,1,15.3302,20.4566,21.2714,1.81546,0.0841528,0.386848,1.61913,0.955987,0.840737
9,541.347,1,15.2245,18.6969,21.1418,1.72776,0.0799098,0.389911,1.67888,1.00844,0.75956
10,535.834,1,15.0811,18.5787,22.8194,1.72595,0.0765163,0.39053,1.69477,0.993798,0.692124
11,517.098,1,15.0673,18.7322,21.6639,1.61652,0.0650462,0.384925,1.6271,1.0123,0.72588
12,509.966,1,15.0653,18.9878,22.0516,1.61864,0.0585192,0.377909,1.63875,1.02768,0.737136
13,504.404,1,15.101,19.5946,24.3516,1.71469,0.0531016,0.378418,1.50738,0.997796,0.639739
14,504.903,1,15.0806,18.1444,23.6636,1.88915,0.0413444,0.38345,1.50515,1.08097,0.627983
15,498.88,1,15.1477,18.4653,20.997,1.87208,0.0357071,0.380303,1.61579,1.04851,0.64401
16,494.97,1,14.927,18.7079,23.2545,1.8622,0.0316984,0.38889,1.60514,1.08634,0.640121
17,491.27,1,15.0834,18.7315,21.5008,1.9172,0.0259847,0.385428,1.59844,1.01599,0.63218
18,497.209,1,15.1801,18.3383,22.795,2.08409,0.0122696,0.385479,1.80316,1.0263,0.626379
19,488.361,1,15.1752,17.1289,21.6331,2.0114,0.00714906,0.384958,1.73364,1.02135,0.644101
20,490.922,1,15.1525,17.2753,20.0705,2.0384,0.0112078,0.383449,1.57966,0.99225,0.682517
21,484.804,1,15.2369,17.5437,20.9766,2.03627,5.94921e-06,0.381431,1.577,0.986947,0.603323
22,482.081,1,15.1067,18.3161,22.4935,2.0144,0.00829275,0.377078,1.55952,0.92074,0.591648
23,482.758,1,14.9466,18.2388,22.1769,2.01004,5.14728e-07,0.383976,1.57889,0.907332,0.658968
24,478.631,1,14.9834,17.8633,21.7543,1.95866,2.22045e-16,0.388916,1.47139,0.939715,0.690532
25,468.207,1,15.059,17.7729,22.332,1.89318,2.22045e-16,0.385566,1.39014,0.934909,0.607176
26,467.348,1,14.9714,17.5705,23.7619,1.90047,2.22045e-16,0.375632,1.35679,0.927624,0.602171
27,469.107,1,14.9041,17.68,21.7678,1.8989,2.22045e-16,0.376942,1.32137,0.950463,0.656198
28,473.127,1,15.3294,18.013,20.8275,1.92994,2.22045e-16,0.379885,1.368,0.921081,0.683365
29,469.607,1,15.2481,17.562,20.4775,1.90211,2.22045e-16,0.37589,1.32808,0.92583,0.678269
30,469.172,1,15.3329,17.7354,19.9627,1.88342,2.22045e-16,0.376925,1.36465,0.937436,0.690341
31,466.104,1,15.1505,17.5743,20.2826,1.84276,2.22045e-16,0.375179,1.42982,0.937143,0.688863
32,467.366,1,15.0878,18.17,21.8679,1.87978,2.22045e-16,0.372891,1.32855,0.930439,0.677939
33,472.446,1,15.0987,18.0665,20.9056,1.92066,2.22045e-16,0.375485,1.35013,0.974661,0.668448
34,461.369,1,15.194,17.7632,22.1485,1.80971,2.22045e-16,0.373518,1.35218,0.98401,0.651954
35,461.941,1,15.3402,18.0532,22.7923,1.81878,2.22045e-16,0.378295,1.36394,0.962184,0.64282
36,460.852,1,15.2988,18.2527,22.3109,1.79472,2.22045e-16,0.379802,1.48776,0.959351,0.624716
37,454.18,1,15.2771,18.0638,22.9005,1.76787,2.22045e-16,0.380558,1.39167,0.983128,0.542215
