rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.26298,-0.0690203,1.75279,-2.66588e-08,All,#4682B4,0
1,1,0.346396,-0.263907,2.39974,-8.87195e-08,All,#4682B4,0
2,1,0.275112,0.0451613,2.15968,-1.98141e-08,All,#4682B4,0
3,1,0.316573,-0.167589,2.37278,-4.30253e-08,All,#4682B4,0
4,1,0.27633,-0.0192608,1.53373,-5.64715e-08,All,#4682B4,0
5,1,0.35621,-0.187659,2.26713,-9.70568e-09,All,#4682B4,0
6,1,0.291417,-0.141858,2.72446,9.27247e-09,All,#4682B4,0
7,1,0.348513,-0.060318,2.01912,-1.81628e-09,All,#4682B4,0
8,1,0.396744,0.0280725,1.9339,2.02355e-08,All,#4682B4,0
9,1,0.110282,0.174599,-1.281,-3.2175e-08,All,#4682B4,0
0,2,0.0886113,-0.176188,-3.04543,-2.66101e-08,All,#4682B4,0
1,2,0.239412,0.0734053,-1.98655,-1.27836e-08,All,#4682B4,0
2,2,0.301367,0.0267713,0.320414,-1.54041e-08,All,#4682B4,0
3,2,0.282913,0.125683,-1.61708,-5.75224e-09,All,#4682B4,0
4,2,0.127126,-0.0444686,-1.21742,5.5237e-08,All,#4682B4,0
5,2,0.0879298,-0.00939887,-3.14711,3.04461e-09,All,#4682B4,0
6,2,0.169863,-0.0880277,-2.38525,2.73559e-08,All,#4682B4,0
7,2,0.12041,-0.0489982,-1.73644,2.6978e-08,All,#4682B4,0
8,2,0.213501,-0.0165352,-0.482871,-8.9663e-09,All,#4682B4,0
9,2,0.121046,-0.0640645,-2.83953,-4.80157e-08,All,#4682B4,0
0,3,0.229547,0.136725,-0.335788,1.21089e-08,All,#4682B4,0
1,3,0.237592,0.117704,-0.461836,-1.23416e-08,All,#4682B4,0
2,3,0.29182,0.213846,-0.692902,1.01888e-08,All,#4682B4,0
3,3,0.146843,0.133732,-2.68736,1.73384e-08,All,#4682B4,0
4,3,0.317309,0.323331,-2.14386,2.20307e-08,All,#4682B4,0
5,3,0.3927,0.373912,-0.701694,-7.29541e-09,All,#4682B4,0
6,3,0.0979168,-0.119239,-0.429093,1.53617e-08,All,#4682B4,0
7,3,0.127123,0.167126,-4.11962,5.36974e-08,All,#4682B4,0
8,3,0.308186,0.277533,0.27242,3.94294e-09,All,#4682B4,0
9,3,0.198752,0.0549171,-0.846941,-4.08388e-08,All,#4682B4,0
0,4,-0.0376989,-0.013803,-1.00179,1.52275e-08,All,#4682B4,0
1,4,-0.088849,-0.0768526,-0.674886,1.8017e-08,All,#4682B4,0
2,4,-0.0650624,0.0789093,-2.88128,-1.06982e-08,All,#4682B4,0
3,4,-0.0104888,0.154446,-2.98714,4.21247e-08,All,#4682B4,0
4,4,-0.105391,0.0288283,-1.6471,-5.28263e-08,All,#4682B4,0
5,4,0.00122059,0.124886,-2.66832,-1.58875e-08,All,#4682B4,0
6,4,0.00130595,0.157474,-5.10859,5.84038e-08,All,#4682B4,0
7,4,-0.0103001,-0.0107069,-0.952029,-1.45751e-08,All,#4682B4,0
