time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.19698e-14,1.25915e-14,2.33439e-14,3.05637e-14,3.54894e-14,3.96831e-14,4.39753e-14,4.83845e-14,5.41184e-14,6.31085e-14,8.38181e-14,All
3.08757e-16,5.68811e-14,3.01809e-14,3.90829e-14,4.47149e-14,4.9585e-14,5.43551e-14,5.93788e-14,6.52683e-14,7.3642e-14,8.53523e-14,1.16317e-13,All
4.29331e-16,7.74964e-14,4.30834e-14,5.36487e-14,6.13889e-14,6.76569e-14,7.39327e-14,8.1492e-14,8.99179e-14,1.00862e-13,1.17739e-13,1.53368e-13,All
5.96992e-16,1.0817e-13,6.14967e-14,7.64183e-14,8.5983e-14,9.48858e-14,1.03653e-13,1.13111e-13,1.23804e-13,1.38529e-13,1.62124e-13,2.10326e-13,All
8.30127e-16,1.50162e-13,8.81104e-14,1.06929e-13,1.19217e-13,1.31872e-13,1.43602e-13,1.56855e-13,1.7234e-13,1.93135e-13,2.24633e-13,2.92871e-13,All
1.15431e-15,2.08881e-13,1.23878e-13,1.49631e-13,1.673e-13,1.83002e-13,1.99614e-13,2.1829e-13,2.39346e-13,2.6858e-13,3.12158e-13,4.04307e-13,All
1.60508e-15,2.88549e-13,1.71952e-13,2.07586e-13,2.32043e-13,2.54502e-13,2.77168e-13,3.0217e-13,3.32206e-13,3.73311e-13,4.32452e-13,5.60689e-13,All
2.23189e-15,4.019e-13,2.40341e-13,2.90496e-13,3.23394e-13,3.53825e-13,3.85845e-13,4.20485e-13,4.6315e-13,5.1773e-13,6.03915e-13,7.85042e-13,All
3.10348e-15,5.57734e-13,3.34185e-13,4.04024e-13,4.49502e-13,4.92579e-13,5.36225e-13,5.84394e-13,6.42349e-13,7.20188e-13,8.38342e-13,1.08929e-12,All
4.31544e-15,7.7827e-13,4.64529e-13,5.62383e-13,6.25858e-13,6.84464e-13,7.45461e-13,8.12537e-13,8.93851e-13,1.00208e-12,1.16747e-12,1.51241e-12,All
6.00069e-15,1.08055e-12,6.46003e-13,7.82699e-13,8.6804e-13,9.53022e-13,1.03673e-12,1.13189e-12,1.24406e-12,1.39584e-12,1.62032e-12,2.1072e-12,All
8.34406e-15,1.50418e-12,9.01102e-13,1.08935e-12,1.20642e-12,1.32457e-12,1.44204e-12,1.5734e-12,1.72816e-12,1.93969e-12,2.25728e-12,2.92558e-12,All
1.16025e-14,2.08698e-12,1.2485e-12,1.51415e-12,1.68238e-12,1.84197e-12,2.00539e-12,2.18963e-12,2.40587e-12,2.69432e-12,3.1348e-12,4.06953e-12,All
1.61335e-14,2.90263e-12,1.73805e-12,2.10485e-12,2.33469e-12,2.55913e-12,2.78516e-12,3.04122e-12,3.33888e-12,3.75514e-12,4.35402e-12,5.66241e-12,All
2.24339e-14,4.03586e-12,2.41551e-12,2.93083e-12,3.2442e-12,3.56093e-12,3.87361e-12,4.23475e-12,4.64454e-12,5.22123e-12,6.0609e-12,7.87493e-12,All
3.11948e-14,5.61766e-12,3.35275e-12,4.07473e-12,4.51329e-12,4.95262e-12,5.3924e-12,5.88362e-12,6.45918e-12,7.25199e-12,8.43049e-12,1.09567e-11,All
4.33768e-14,7.81201e-12,4.6725e-12,5.6646e-12,6.27238e-12,6.88574e-12,7.49664e-12,8.17912e-12,8.98092e-12,1.009e-11,1.17254e-11,1.52382e-11,All
6.03162e-14,1.0859e-11,6.49603e-12,7.88261e-12,8.72364e-12,9.5688e-12,1.04236e-11,1.13725e-11,1.24914e-11,1.40346e-11,1.63001e-11,2.11703e-11,All
8.38706e-14,1.50984e-11,9.02908e-12,1.09559e-11,1.21381e-11,1.33065e-11,1.44979e-11,1.58163e-11,1.73694e-11,1.95012e-11,2.26648e-11,2.94272e-11,All
1.16623e-13,2.10007e-11,1.25529e-11,1.52309e-11,1.68745e-11,1.85088e-11,2.01556e-11,2.199e-11,2.41456e-11,2.71347e-11,3.15131e-11,4.09198e-11,All
1.62167e-13,2.92031e-11,1.74618e-11,2.11875e-11,2.34586e-11,2.57379e-11,2.80276e-11,3.05829e-11,3.35791e-11,3.77142e-11,4.3811e-11,5.69085e-11,All
2.25496e-13,4.06034e-11,2.42798e-11,2.94635e-11,3.26195e-11,3.57902e-11,3.89783e-11,4.25263e-11,4.66906e-11,5.2442e-11,6.09368e-11,7.91218e-11,All
3.13555e-13,5.64674e-11,3.37617e-11,4.09582e-11,4.53599e-11,4.97524e-11,5.41911e-11,5.91413e-11,6.49349e-11,7.29438e-11,8.47118e-11,1.10047e-10,All
4.36004e-13,7.85169e-11,4.69558e-11,5.69546e-11,6.30734e-11,6.91953e-11,7.53562e-11,8.22304e-11,9.02611e-11,1.01439e-10,1.17801e-10,1.52999e-10,All
6.06271e-13,1.09175e-10,6.52886e-11,7.91998e-11,8.77072e-11,9.62154e-11,1.04796e-10,1.14342e-10,1.2552e-10,1.41064e-10,1.63782e-10,2.12763e-10,All
8.43029e-13,1.51818e-10,9.07853e-11,1.10133e-10,1.21957e-10,1.33778e-10,1.4572e-10,1.58996e-10,1.74553e-10,1.96142e-10,2.27753e-10,2.95834e-10,All
1.17225e-12,2.11095e-10,1.26226e-10,1.53144e-10,1.69595e-10,1.8603e-10,2.02618e-10,2.21082e-10,2.42688e-10,2.72749e-10,3.16694e-10,4.1138e-10,All
1.63003e-12,2.93533e-10,1.75535e-10,2.12949e-10,2.35822e-10,2.58684e-10,2.81754e-10,3.07424e-10,3.37469e-10,3.79238e-10,4.40358e-10,5.72006e-10,All
2.26658e-12,4.0817e-10,2.44075e-10,2.961e-10,3.27914e-10,3.59705e-10,3.91772e-10,4.27483e-10,4.69268e-10,5.27343e-10,6.12365e-10,7.95396e-10,All
3.15172e-12,5.67565e-10,3.39394e-10,4.11737e-10,4.55973e-10,5.00156e-10,5.44767e-10,5.94424e-10,6.52536e-10,7.33291e-10,8.51462e-10,1.106e-09,All
4.38251e-12,7.892e-10,4.71934e-10,5.72522e-10,6.34017e-10,6.955e-10,7.57504e-10,8.26532e-10,9.07327e-10,1.01963e-09,1.18398e-09,1.53794e-09,All
6.09395e-12,1.09739e-09,6.56222e-10,7.96104e-10,8.81624e-10,9.67089e-10,1.05333e-09,1.14934e-09,1.26166e-09,1.41784e-09,1.64635e-09,2.13852e-09,All
8.47374e-12,1.52593e-09,9.12504e-10,1.107e-09,1.22591e-09,1.34475e-09,1.46465e-09,1.59815e-09,1.75435e-09,1.97153e-09,2.28928e-09,2.97365e-09,All
1.17829e-11,2.12185e-09,1.26885e-09,1.53929e-09,1.70464e-09,1.86989e-09,2.03662e-09,2.22226e-09,2.43945e-09,2.74147e-09,3.18324e-09,4.1349e-09,All
1.63843e-11,2.95046e-09,1.76434e-09,2.14042e-09,2.37034e-09,2.60012e-09,2.83199e-09,3.09009e-09,3.39209e-09,3.81204e-09,4.42637e-09,5.74965e-09,All
2.27826e-11,4.10267e-09,2.45336e-09,2.97628e-09,3.29598e-09,3.6155e-09,3.9379e-09,4.29678e-09,4.71679e-09,5.3007e-09,6.15489e-09,7.99499e-09,All
3.16796e-11,5.70482e-09,3.41142e-09,4.13857e-09,4.58313e-09,5.02744e-09,5.47571e-09,5.97476e-09,6.55878e-09,7.37069e-09,8.55851e-09,1.11172e-08,All
4.4051e-11,7.93265e-09,4.74364e-09,5.75474e-09,6.3729e-09,6.99071e-09,7.61409e-09,8.30801e-09,9.12008e-09,1.02491e-08,1.19007e-08,1.54586e-08,All
6.12536e-11,1.10305e-08,6.59613e-09,8.00206e-09,8.86163e-09,9.72071e-09,1.05875e-08,1.15524e-08,1.26816e-08,1.42515e-08,1.65482e-08,2.14954e-08,All
8.51742e-11,1.5338e-08,9.17201e-09,1.1127e-08,1.23222e-08,1.35168e-08,1.47221e-08,1.60639e-08,1.7634e-08,1.9817e-08,2.30105e-08,2.98897e-08,All
1.18436e-10,2.13278e-08,1.27538e-08,1.54723e-08,1.71343e-08,1.87953e-08,2.04713e-08,2.2337e-08,2.45203e-08,2.75558e-08,3.19965e-08,4.15622e-08,All
1.64687e-10,2.96567e-08,1.77344e-08,2.15144e-08,2.38255e-08,2.61352e-08,2.84657e-08,3.106e-08,3.40959e-08,3.83169e-08,4.44917e-08,5.77929e-08,All
2.29e-10,4.12381e-08,2.466e-08,2.99162e-08,3.31297e-08,3.63415e-08,3.9582e-08,4.31895e-08,4.74109e-08,5.32802e-08,6.18664e-08,8.03619e-08,All
3.18429e-10,5.73422e-08,3.42901e-08,4.1599e-08,4.60674e-08,5.05334e-08,5.50394e-08,6.00557e-08,6.59257e-08,7.4087e-08,8.60263e-08,1.11745e-07,All
4.4278e-10,7.97353e-08,4.7681e-08,5.7844e-08,6.40575e-08,7.02675e-08,7.65332e-08,8.35083e-08,9.16707e-08,1.03019e-07,1.19621e-07,1.55383e-07,All
