Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
8.87033,0.0804132,19.3936,0.0312749,56.5832,0.00894603,40.1961,22734.2,All
9.85243,0.175447,21.6892,0.0375299,169.74,0.000380682,40.1961,113671,All
10.8345,0.0950338,23.9848,0.0437849,282.898,6.3447e-05,40.1961,204608,All
11.8166,0.116965,26.2804,0.0875698,396.055,6.3447e-05,40.1961,363747,All
12.7988,0.0657926,28.576,0.0688048,509.212,0,40.1961,477418,All
13.7809,0.0657926,30.8716,0.0688048,622.369,0,40.1961,795697,All
14.763,0.0804132,33.1673,0.0500399,735.527,0,40.1961,568355,All
15.7451,0.0584823,35.4629,0.0406574,848.684,0,40.1961,409215,All
16.7272,0.051172,37.7585,0.018765,961.841,0,40.1961,227342,All
17.7093,0.124275,40.0541,0.01251,1075,0,40.1961,136405,All
18.6914,0.0877235,42.3497,0.00625498,1188.16,0,40.1961,45468.4,All
19.6735,0.0657926,44.6453,0,1301.31,0,40.1961,0,All
20.6556,0.0292412,46.9409,0.00312749,1414.47,6.3447e-05,40.1961,45468.4,All
