time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.43996e-14,1.17232e-14,2.32705e-14,3.21871e-14,3.74052e-14,4.21747e-14,4.66965e-14,5.18588e-14,5.82216e-14,6.84481e-14,9.2048e-14,All
3.08757e-16,6.02155e-14,3.02822e-14,4.04708e-14,4.68026e-14,5.21302e-14,5.7541e-14,6.31062e-14,7.01531e-14,7.93177e-14,9.31431e-14,1.27034e-13,All
4.29331e-16,8.21126e-14,4.36666e-14,5.49526e-14,6.33341e-14,7.08057e-14,7.78201e-14,8.68049e-14,9.65507e-14,1.08589e-13,1.27914e-13,1.68249e-13,All
5.96992e-16,1.13997e-13,6.09394e-14,7.75186e-14,8.8382e-14,9.82971e-14,1.08725e-13,1.19777e-13,1.32745e-13,1.49847e-13,1.76763e-13,2.3125e-13,All
8.30127e-16,1.58453e-13,8.63401e-14,1.0844e-13,1.22624e-13,1.37509e-13,1.50933e-13,1.66449e-13,1.84246e-13,2.08275e-13,2.43702e-13,3.18852e-13,All
1.15431e-15,2.20352e-13,1.22437e-13,1.51498e-13,1.7169e-13,1.90486e-13,2.10063e-13,2.31943e-13,2.55799e-13,2.88117e-13,3.37503e-13,4.46229e-13,All
1.60508e-15,3.0503e-13,1.69775e-13,2.10506e-13,2.38036e-13,2.65713e-13,2.90135e-13,3.2028e-13,3.55383e-13,4.02281e-13,4.69152e-13,6.19708e-13,All
2.23189e-15,4.25211e-13,2.38325e-13,2.94329e-13,3.31616e-13,3.68262e-13,4.05627e-13,4.46503e-13,4.95194e-13,5.57951e-13,6.53034e-13,8.63019e-13,All
3.10348e-15,5.90224e-13,3.28715e-13,4.09698e-13,4.62147e-13,5.13112e-13,5.63031e-13,6.19067e-13,6.88494e-13,7.75799e-13,9.09084e-13,1.19657e-12,All
4.31544e-15,8.22683e-13,4.58435e-13,5.71528e-13,6.42422e-13,7.13326e-13,7.84101e-13,8.62558e-13,9.58064e-13,1.07922e-12,1.26171e-12,1.6689e-12,All
6.00069e-15,1.14081e-12,6.36806e-13,7.9311e-13,8.93191e-13,9.91314e-13,1.09064e-12,1.19942e-12,1.33028e-12,1.50099e-12,1.76088e-12,2.31715e-12,All
8.34406e-15,1.58671e-12,8.84879e-13,1.10514e-12,1.24248e-12,1.38028e-12,1.51592e-12,1.6683e-12,1.85209e-12,2.08154e-12,2.44055e-12,3.23273e-12,All
1.16025e-14,2.20616e-12,1.22885e-12,1.53593e-12,1.72686e-12,1.91824e-12,2.10728e-12,2.31934e-12,2.57661e-12,2.89847e-12,3.39735e-12,4.48892e-12,All
1.61335e-14,3.0676e-12,1.71287e-12,2.13479e-12,2.39839e-12,2.66721e-12,2.92883e-12,3.22433e-12,3.58172e-12,4.02895e-12,4.72505e-12,6.2371e-12,All
2.24339e-14,4.26941e-12,2.376e-12,2.96916e-12,3.3413e-12,3.70888e-12,4.07277e-12,4.48439e-12,4.97845e-12,5.60013e-12,6.56622e-12,8.68888e-12,All
3.11948e-14,5.9332e-12,3.30679e-12,4.13017e-12,4.64028e-12,5.15491e-12,5.66389e-12,6.23581e-12,6.93105e-12,7.79008e-12,9.12628e-12,1.20755e-11,All
4.33768e-14,8.24806e-12,4.6018e-12,5.74484e-12,6.45218e-12,7.17509e-12,7.87683e-12,8.66815e-12,9.63544e-12,1.08256e-11,1.26919e-11,1.67908e-11,All
6.03162e-14,1.14672e-11,6.39458e-12,7.99266e-12,8.96958e-12,9.966e-12,1.09545e-11,1.206e-11,1.33986e-11,1.50479e-11,1.76531e-11,2.33337e-11,All
8.38706e-14,1.59468e-11,8.89499e-12,1.11111e-11,1.2476e-11,1.38657e-11,1.52232e-11,1.67675e-11,1.86254e-11,2.094e-11,2.45354e-11,3.24847e-11,All
1.16623e-13,2.21702e-11,1.23693e-11,1.54535e-11,1.73485e-11,1.92809e-11,2.11772e-11,2.3321e-11,2.5909e-11,2.91069e-11,3.41306e-11,4.5139e-11,All
1.62167e-13,3.0827e-11,1.71982e-11,2.14925e-11,2.41309e-11,2.68134e-11,2.94372e-11,3.24297e-11,3.60065e-11,4.04799e-11,4.74507e-11,6.27853e-11,All
2.25496e-13,4.28736e-11,2.3902e-11,2.9876e-11,3.35481e-11,3.72826e-11,4.09436e-11,4.50922e-11,5.00772e-11,5.62793e-11,6.60095e-11,8.73526e-11,All
