popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
1.77771,3.10564,1.77771,1.72178,1.83363,0.133798,1.81634,0.133798,0.0778729,0.189723,All
1.92047,3.16265,1.92047,1.86455,1.9764,0.152375,1.83716,0.152375,0.0964501,0.2083,All
2.0747,3.22775,2.0747,2.01877,2.13062,0.173532,1.86086,0.173532,0.117607,0.229457,All
2.24131,3.3036,2.24131,2.18539,2.29724,0.197626,1.88786,0.197626,0.141701,0.253551,All
2.4213,3.3902,2.4213,2.36538,2.47723,0.225065,1.9186,0.225065,0.16914,0.28099,All
2.61575,3.48997,2.61575,2.55983,2.67168,0.256314,1.95344,0.256314,0.200389,0.312239,All
2.82581,3.60475,2.82581,2.76989,2.88174,0.291902,1.99223,0.291902,0.235977,0.347827,All
3.05275,3.73936,3.05275,2.99682,3.10867,0.332431,2.0364,0.332431,0.276506,0.388356,All
3.2979,3.88479,3.2979,3.24198,3.35383,0.378588,2.0867,0.378588,0.322663,0.434513,All
3.43357,3.96649,3.43357,3.37764,3.48949,0.431153,2.14398,0.431153,0.375228,0.487078,All
3.56275,4.04992,3.56275,3.50682,3.61867,0.491016,2.20922,0.491016,0.435091,0.546941,All
3.84886,4.24789,3.84886,3.79294,3.90479,0.559191,2.28307,0.559191,0.503266,0.615116,All
4.15795,4.47308,4.15795,4.10203,4.21388,0.636832,2.36547,0.636832,0.580907,0.692757,All
4.49187,4.71636,4.49187,4.43594,4.54779,0.725253,2.45818,0.725253,0.669328,0.781178,All
4.85259,4.97917,4.85259,4.79667,4.90852,0.825951,2.56285,0.825951,0.770026,0.881876,All
5.08942,5.15685,5.08942,5.0335,5.14535,0.94063,2.68039,0.94063,0.884705,0.996555,All
5.24229,5.27794,5.24229,5.18637,5.29822,1.07123,2.8114,1.07123,1.01531,1.12716,All
5.66328,5.61372,5.66328,5.60736,5.71921,1.21997,2.95965,1.21997,1.16404,1.27589,All
6.11808,5.98242,6.11808,6.06216,6.17401,1.38935,3.12453,1.38935,1.33343,1.44528,All
6.60941,6.38384,6.60941,6.55348,6.66533,1.58226,3.3102,1.58226,1.52633,1.63818,All
6.74528,6.49476,6.74528,6.68936,6.80121,1.80195,3.51778,1.80195,1.74602,1.85787,All
7.14019,6.81518,7.14019,7.08426,7.19612,1.91231,3.61962,1.91231,1.85639,1.96824,All
7.7136,7.27638,7.7136,7.65767,7.76952,2.05214,3.74863,2.05214,1.99621,2.10806,All
8.33305,7.76664,8.33305,8.27713,8.38898,2.33707,4.00723,2.33707,2.28114,2.39299,All
8.40114,7.82014,8.40114,8.34521,8.45706,2.66156,4.29633,2.66156,2.60563,2.71748,All
9.00225,8.29249,9.00225,8.94633,9.05818,3.0311,4.62058,3.0311,2.97518,3.08703,All
9.7252,8.85419,9.7252,9.66927,9.78112,3.45195,4.98779,3.45195,3.39603,3.50788,All
10.057,9.10729,10.057,10.0011,10.1129,3.69083,5.19619,3.69083,3.6349,3.74675,All
10.5062,9.44896,10.5062,10.4503,10.5621,3.93124,5.40615,3.93124,3.87531,3.98716,All
11.3499,10.0861,11.3499,11.294,11.4058,4.47707,5.89243,4.47707,4.42115,4.533,All
11.7129,10.3557,11.7129,11.6569,11.7688,5.09869,6.44904,5.09869,5.04277,5.15462,All
12.2614,10.7633,12.2614,12.2055,12.3173,5.46934,6.78511,5.46934,5.41342,5.52527,All
13.2461,11.4914,13.2461,13.1901,13.302,5.80662,7.09509,5.80662,5.75069,5.86254,All
13.3687,11.5808,13.3687,13.3128,13.4246,6.61284,7.84516,6.61284,6.55691,6.66876,All
14.3098,12.2663,14.3098,14.2539,14.3657,7.24786,8.44419,7.24786,7.19193,7.30378,All
15.0246,12.7821,15.0246,14.9686,15.0805,7.531,8.71329,7.531,7.47507,7.58692,All
15.459,13.0937,15.459,15.4031,15.5149,8.57664,9.71719,8.57664,8.52072,8.63257,All
16.6804,13.9673,16.6804,16.6245,16.7363,9.02637,10.1528,9.02637,8.97044,9.08229,All
16.7005,13.9816,16.7005,16.6445,16.7564,9.76746,10.8751,9.76746,9.71154,9.82339,All
18.0416,14.9349,18.0416,17.9857,18.0976,10.8049,11.8906,10.8049,10.749,10.8608,All
18.3363,15.1439,18.3363,18.2804,18.3922,11.1236,12.2035,11.1236,11.0677,11.1796,All
19.4905,15.962,19.4905,19.4346,19.5464,12.5834,13.6366,12.5834,12.5275,12.6393,All
19.9921,16.3172,19.9921,19.9362,20.0481,12.6681,13.7196,12.6681,12.6122,12.724,All
21.0557,17.0695,21.0557,20.9998,21.1116,14.3619,15.3724,14.3619,14.306,14.4178,All
21.648,17.4885,21.648,21.5921,21.7039,14.427,15.4353,14.427,14.3711,14.4829,All
22.7466,18.2642,22.7466,22.6907,22.8026,16.1404,17.0757,16.1404,16.0845,16.1964,All
23.3039,18.6572,23.3039,23.2479,23.3598,16.4301,17.3521,16.4301,16.3742,16.486,All
24.5734,19.5521,24.5734,24.5174,24.6293,17.9189,18.7554,17.9189,17.863,17.9749,All
24.9597,19.824,24.9597,24.9038,25.0156,18.7113,19.4929,18.7113,18.6554,18.7673,All
26.5468,20.9407,26.5468,26.4908,26.6027,19.6975,20.408,19.6975,19.6415,19.7534,All
26.6156,20.9891,26.6156,26.5596,26.6715,21.3093,21.9007,21.3093,21.2534,21.3652,All
28.2714,22.1506,28.2714,28.2155,28.3273,21.476,22.054,21.476,21.42,21.5319,All
28.6787,22.4361,28.6787,28.6227,28.7346,23.2545,23.688,23.2545,23.1986,23.3104,All
29.9273,23.3111,29.9273,29.8714,29.9832,24.268,24.6183,24.268,24.2121,24.3239,All
30.9818,24.0501,30.9818,30.9258,31.0377,25.033,25.3228,25.033,24.9771,25.0889,All
31.5831,24.4716,31.5831,31.5272,31.6391,26.8115,26.9652,26.8115,26.7556,26.8674,All
33.239,25.6312,33.239,33.1831,33.2949,27.6375,27.728,27.6375,27.5816,27.6934,All
33.4698,25.7924,33.4698,33.4139,33.5257,28.59,28.6102,28.59,28.5341,28.646,All
34.8949,26.7876,34.8949,34.8389,34.9508,30.3685,30.2827,30.3685,30.3126,30.4245,All
36.1577,27.6688,36.1577,36.1017,36.2136,31.4748,31.3343,31.4748,31.4189,31.5308,All
36.5507,27.9429,36.5507,36.4948,36.6066,32.1471,31.9789,32.1471,32.0911,32.203,All
38.2066,29.0965,38.2066,38.1506,38.2625,33.9256,33.7133,33.9256,33.8696,33.9815,All
39.0614,29.6916,39.0614,39.0055,39.1173,35.7041,35.4662,35.7041,35.6482,35.76,All
39.8624,30.2487,39.8624,39.8065,39.9183,35.845,35.605,35.845,35.789,35.9009,All
41.5183,31.4002,41.5183,41.4624,41.5742,37.4826,37.2481,37.4826,37.4267,37.5385,All
42.1983,31.8727,42.1983,42.1424,42.2542,39.2611,39.0457,39.2611,39.2052,39.317,All
43.1741,32.551,43.1741,43.1182,43.2301,40.8218,40.6368,40.8218,40.7659,40.8778,All
44.83,33.7052,44.83,44.7741,44.8859,41.0396,40.8589,41.0396,40.9837,41.0956,All
45.5871,34.2341,45.5871,45.5312,45.643,42.8181,42.679,42.8181,42.7622,42.8741,All
46.4859,34.8621,46.4859,46.4299,46.5418,44.5967,44.4998,44.5967,44.5407,44.6526,All
48.1417,36.0485,48.1417,48.0858,48.1976,46.3752,46.3136,46.3752,46.3192,46.4311,All
49.2481,36.8443,49.2481,49.1921,49.304,46.4898,46.4301,46.4898,46.4338,46.5457,All
49.7976,37.2395,49.7976,49.7416,49.8535,48.1537,48.1207,48.1537,48.0978,48.2096,All
51.4534,38.4305,51.4534,51.3975,51.5093,49.9322,49.9112,49.9322,49.8763,49.9881,All
53.1093,39.6215,53.1093,53.0534,53.1652,51.7107,51.6854,51.7107,51.6548,51.7666,All
53.203,39.6889,53.203,53.1471,53.2589,52.9446,52.9063,52.9446,52.8887,53.0005,All
54.7651,40.8745,54.7651,54.7092,54.8211,53.4892,53.443,53.4892,53.4333,53.5452,All
56.421,42.1428,56.421,56.3651,56.4769,55.2677,55.1792,55.2677,55.2118,55.3237,All
57.4756,42.9506,57.4756,57.4197,57.5315,57.0463,56.9098,57.0463,56.9903,57.1022,All
58.0769,43.4111,58.0769,58.0209,58.1328,58.8248,58.6404,58.8248,58.7688,58.8807,All
59.7327,44.7237,59.7327,59.6768,59.7886,60.2957,60.0694,60.2957,60.2398,60.3516,All
61.3886,46.0817,61.3886,61.3326,61.4445,60.6033,60.3664,60.6033,60.5474,60.6592,All
62.0913,46.6717,62.0913,62.0353,62.1472,62.3818,62.0827,62.3818,62.3259,62.4377,All
63.0444,47.4789,63.0444,62.9885,63.1003,64.1603,63.799,64.1603,64.1044,64.2162,All
64.7003,48.9215,64.7003,64.6444,64.7562,65.9388,65.5153,65.9388,65.8829,65.9948,All
66.3561,50.4061,66.3561,66.3002,66.4121,67.7173,67.234,67.7173,67.6614,67.7733,All
67.0776,51.0579,67.0776,67.0217,67.1336,68.6675,68.1556,68.6675,68.6116,68.7234,All
68.012,51.8866,68.012,67.9561,68.0679,69.4959,68.959,69.4959,69.4399,69.5518,All
69.6679,53.3454,69.6679,69.6119,69.7238,71.2744,70.6976,71.2744,71.2184,71.3303,All
71.3237,54.8042,71.3237,71.2678,71.3796,73.0529,72.4593,73.0529,72.997,73.1088,All
72.4644,55.7889,72.4644,72.4085,72.5204,74.8314,74.2209,74.8314,74.7755,74.8873,All
72.9796,56.2025,72.9796,72.9236,73.0355,76.6099,75.9826,76.6099,76.554,76.6658,All
74.6354,57.4366,74.6354,74.5795,74.6913,78.2016,77.5934,78.2016,78.1457,78.2575,All
76.2913,58.5244,76.2913,76.2354,76.3472,78.3884,77.7898,78.3884,78.3325,78.4444,All
77.9471,59.4329,77.9471,77.8912,78.0031,80.1669,79.6596,80.1669,80.111,80.2229,All
78.2838,59.5906,78.2838,78.2279,78.3398,81.9455,81.5294,81.9455,81.8895,82.0014,All
79.603,59.8026,79.603,79.5471,79.6589,83.724,83.3992,83.724,83.668,83.7799,All
81.2589,60.0207,81.2589,81.2029,81.3148,85.5025,85.2691,85.5025,85.4466,85.5584,All
82.9147,60.2388,82.9147,82.8588,82.9706,87.281,87.1389,87.281,87.2251,87.3369,All
84.5706,60.4569,84.5706,84.5146,84.6265,89.0595,89.0087,89.0595,89.0036,89.1154,All
