iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,524.974,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,522.526,1,18.2148,22.9097,14.917,1.64159,-0.289581,1.46202,1.46202,1.46202,1.46202
3,529.304,1,18.2688,22.702,16.3428,1.72765,-0.290146,1.425,1.425,1.425,1.425
4,525.434,1,18.3968,22.4682,17.2223,1.70583,-0.307836,1.38892,1.38892,1.38892,1.38892
5,523.883,1,18.3961,22.6231,16.4274,1.69044,-0.311565,1.35375,1.35375,1.35375,1.35375
6,524.324,1,18.8313,22.8597,15.5091,1.7342,-0.314786,1.31947,1.31947,1.31947,1.31947
7,525.117,1,17.9584,22.7632,15.3059,1.71354,-0.278206,1.28606,1.46557,1.28606,1.28606
8,531.612,1,18.5131,22.2109,17.7458,1.76205,-0.299108,1.2535,1.4337,1.2535,1.2535
9,526.59,1,18.5931,22.3199,16.3275,1.73866,-0.308221,1.22176,1.3974,1.22176,1.22176
10,528.758,1,18.0141,22.061,15.0512,1.7645,-0.286297,1.19082,1.39884,1.19082,1.19641
11,535.379,1,18.2286,22.4941,15.5847,1.84558,-0.293147,1.16067,1.42614,1.16067,1.16815
12,535.942,1,18.272,22.6308,14.0598,1.87837,-0.295506,1.13128,1.48307,1.13128,1.13857
13,523.115,1,18.1687,22.844,12.9119,1.83081,-0.298773,1.10264,1.44552,1.10264,1.10974
14,516.51,1,18.2748,22.8763,14.0941,1.78445,-0.291773,1.07472,1.40892,1.07472,1.08164
15,510.439,1,18.2743,22.9556,13.8386,1.75548,-0.296243,1.04751,1.37324,1.04751,1.05425
16,516.811,1,18.1363,22.7166,13.2093,1.82386,-0.284748,1.02098,1.33847,1.02098,1.02756
17,518.451,1,18.0496,22.9441,13.3412,1.842,-0.279915,0.995131,1.30795,0.995131,1.00154
18,513.444,1,18.274,23.2437,12.9141,1.83165,-0.289069,0.969933,1.27483,0.969933,0.976182
19,508.833,1,18.3026,23.5196,12.6262,1.78714,-0.28579,0.945374,1.24255,0.945374,0.958045
20,511.559,1,18.3894,23.5994,14.052,1.85149,-0.295749,0.921437,1.21109,0.921437,0.933786
21,513.97,1,18.8477,23.2291,13.7153,1.85002,-0.311637,0.898105,1.33016,0.898105,0.910142
22,513.613,1,18.9401,23.8494,12.6526,1.87669,-0.317582,0.875365,1.38971,0.875365,0.887097
23,522.068,1,18.9413,23.6367,13.8626,1.95513,-0.310493,0.8532,1.39853,0.8532,0.864635
24,515.816,1,18.7801,23.7489,14.0373,1.94545,-0.296329,0.831597,1.36311,0.831597,0.842742
25,518.737,1,18.4692,23.8851,13.4267,1.99281,-0.28793,0.81054,1.3286,0.81054,0.824204
26,515.021,1,18.8666,23.0147,13.0342,1.94235,-0.311184,0.790017,1.29496,0.790017,0.886672
27,507.316,1,18.5438,23.5248,13.6157,1.89317,-0.298746,0.770013,1.26217,0.770013,0.885425
28,505.854,1,18.0605,23.3731,13.9977,1.86109,-0.274881,0.750516,1.2637,0.750516,0.885845
29,502.196,1,18.819,23.6793,14.2587,1.85283,-0.310657,0.731512,1.30751,0.731512,0.863415
30,494.285,1,18.928,23.7165,13.7601,1.80591,-0.316117,0.71299,1.35174,0.71299,0.841553
31,486.143,1,18.747,24.2492,14.9046,1.76019,-0.309044,0.694937,1.31751,0.694937,0.820244
32,484.924,1,17.8471,24.1229,13.4938,1.74718,-0.272001,0.677341,1.28415,0.677341,0.835975
33,485.839,1,18.307,23.8711,12.9647,1.81215,-0.283387,0.66019,1.25164,0.66019,0.814808
34,483.581,1,18.8319,23.7282,13.2367,1.76678,-0.311994,0.643474,1.21994,0.643474,0.805623
35,486.386,1,18.4725,23.8104,15.3728,1.8141,-0.305418,0.627181,1.18906,0.627181,0.81093
36,483.561,1,18.3315,24.1104,13.3986,1.82306,-0.291674,0.6113,1.15895,0.6113,0.790397
37,483.714,1,18.0938,24.1046,12.7576,1.82333,-0.27759,0.595821,1.1296,0.595821,0.795198
38,488.734,1,17.7364,23.9031,13.4094,1.92108,-0.269171,0.580735,1.101,0.580735,0.775064
39,479.373,1,18.3219,23.7354,13.9184,1.87244,-0.288178,0.56603,1.07312,0.56603,0.817036
40,481.836,1,18.0635,23.4479,13.8765,1.83824,-0.277395,0.551698,1.14309,0.551698,0.796348
41,483.811,1,18.7312,23.7911,13.8752,1.87332,-0.31037,0.537729,1.1227,0.537729,0.795467
42,479.817,1,18.3826,23.7058,13.9419,1.8353,-0.293181,0.524113,1.1318,0.524113,0.791492
43,467.868,1,18.387,23.7596,12.8051,1.78883,-0.299434,0.510842,1.10314,0.51591,0.771451
44,474.199,1,18.9599,23.6427,13.1844,1.81712,-0.318791,0.497908,1.07915,0.502846,0.756883
45,475.257,1,18.8755,23.8785,14.5413,1.80872,-0.315831,0.4853,1.14106,0.505622,0.769155
46,472.342,1,18.3814,23.1372,15.0106,1.80781,-0.2988,0.473012,1.11217,0.524002,0.753051
47,471.549,1,18.8438,23.2507,14.7814,1.85745,-0.316588,0.461035,1.08401,0.510734,0.733983
48,473.211,1,18.6324,23.545,14.0873,1.87271,-0.304781,0.449362,1.05656,0.497802,0.733859
49,464.377,1,18.4362,23.295,13.4416,1.82529,-0.291039,0.437984,1.02981,0.485197,0.728932
50,461.773,1,18.4016,23.8741,13.6149,1.78263,-0.287691,0.426894,1.10674,0.472912,0.710475
51,467.232,1,18.7077,24.1924,13.9043,1.79711,-0.298001,0.416084,1.19821,0.460938,0.723951
52,465.48,1,18.4357,24.0678,13.4556,1.79326,-0.289658,0.405549,1.16787,0.449266,0.795176
53,465.466,1,18.2849,24.205,13.0431,1.80164,-0.283915,0.39528,1.14271,0.437891,0.786202
54,456.562,1,18.0798,24.3471,13.6074,1.75602,-0.276095,0.385271,1.23781,0.426803,0.766295
55,457.788,1,18.4218,23.8996,14.586,1.74911,-0.292605,0.375516,1.2955,0.415996,0.746892
56,455.333,1,18.1111,24.5921,13.9006,1.71038,-0.282024,0.366008,1.2627,0.405463,0.78679
57,460.387,1,18.1812,24.9661,13.6299,1.79208,-0.287936,0.35674,1.23072,0.395196,0.782228
58,462.579,1,18.8842,25.3055,15.23,1.81982,-0.313703,0.347707,1.23283,0.38519,0.762421
59,459.279,1,18.43,26.019,14.5164,1.80081,-0.295318,0.338903,1.20935,0.375436,0.748046
60,457.509,1,18.3578,25.5994,15.3265,1.80304,-0.287732,0.330322,1.17873,0.36593,0.762418
