Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.95371,0.100856,0.120634,-0.629396,-0.192415,-0.0889351,-2.14202,-0.166894,-0.114956,-0.351659,0.637023,0.487656,-0.629396,1.36849,0.244004,-2.14202,0.0982342,-0.579171,-0.351659,-0.127136,-0.0977359,-2.95371,0.0564059,0.0399148,-2.14202,-0.196055,-0.1253,-0.351659,-0.276101,-0.443978,-2.95371,-0.714964,-0.521379,-0.629396,-0.543598,-0.458096
-2.89598,0.102446,0.118385,-0.616578,-0.185438,-0.0869818,-2.10532,-0.157442,-0.112865,-0.34413,0.622146,0.477595,-0.616578,1.24074,0.239164,-2.10532,-0.0299682,-0.568904,-0.34413,-0.136736,-0.0959205,-2.89598,0.0678824,0.0389097,-2.10532,-0.181436,-0.123323,-0.34413,-0.285226,-0.43532,-2.89598,-0.603227,-0.511879,-0.616578,-0.5381,-0.449288
-2.83824,0.104036,0.116137,-0.603761,-0.178462,-0.0850284,-2.06863,-0.147989,-0.110774,-0.336601,0.604889,0.467534,-0.603761,1.113,0.234325,-2.06863,-0.158171,-0.558637,-0.336601,-0.14266,-0.0941051,-2.83824,0.079359,0.0379046,-2.06863,-0.166817,-0.121346,-0.336601,-0.297063,-0.426662,-2.83824,-0.491489,-0.502378,-0.603761,-0.532603,-0.440479
-2.7805,0.105626,0.113889,-0.590943,-0.171485,-0.0830751,-2.03194,-0.138536,-0.108683,-0.329072,0.585717,0.457473,-0.590943,0.985247,0.229486,-2.03194,-0.286373,-0.54837,-0.329072,-0.144846,-0.0922898,-2.7805,0.0908355,0.0368995,-2.03194,-0.152199,-0.119369,-0.329072,-0.311515,-0.418004,-2.7805,-0.379752,-0.492878,-0.590943,-0.527106,-0.431671
-2.72276,0.10573,0.11164,-0.578125,-0.164509,-0.0811218,-1.99525,-0.129083,-0.106592,-0.321543,0.565645,0.447413,-0.578125,0.857499,0.224646,-1.99525,-0.414575,-0.538103,-0.321543,-0.144152,-0.0904744,-2.72276,0.0959902,0.0358944,-1.99525,-0.13758,-0.117391,-0.321543,-0.327822,-0.409346,-2.72276,-0.301779,-0.483378,-0.578125,-0.521608,-0.422862
-2.66502,0.104925,0.109392,-0.565307,-0.157532,-0.0791685,-1.95855,-0.119631,-0.104501,-0.314014,0.545447,0.437352,-0.565307,0.72975,0.219807,-1.95855,-0.542778,-0.527836,-0.314014,-0.141276,-0.088659,-2.66502,0.0972805,0.0348893,-1.95855,-0.122961,-0.115414,-0.314014,-0.345377,-0.400688,-2.66502,-0.244446,-0.473878,-0.565307,-0.516111,-0.414054
-2.60729,0.10412,0.107144,-0.552489,-0.150555,-0.0772152,-1.92186,-0.110178,-0.10241,-0.306485,0.526017,0.427291,-0.552489,0.602001,0.214967,-1.92186,-0.67098,-0.517569,-0.306485,-0.136386,-0.0868437,-2.60729,0.0985708,0.0338843,-1.92186,-0.108343,-0.113437,-0.306485,-0.363839,-0.392031,-2.60729,-0.187112,-0.464378,-0.552489,-0.510614,-0.405245
-2.54955,0.103315,0.104895,-0.539671,-0.143579,-0.0752619,-1.88517,-0.10345,-0.100319,-0.298957,0.508236,0.41723,-0.539671,0.474253,0.210128,-1.88517,-0.757002,-0.507302,-0.298957,-0.130223,-0.0850283,-2.54955,0.0998611,0.0328792,-1.88517,-0.0977799,-0.11146,-0.298957,-0.382547,-0.383373,-2.54955,-0.129779,-0.454878,-0.539671,-0.505116,-0.396437
-2.49181,0.102409,0.102647,-0.526853,-0.136602,-0.0733086,-1.84848,-0.100558,-0.0982279,-0.291428,0.492995,0.407169,-0.526853,0.346504,0.205289,-1.84848,-0.783636,-0.497035,-0.291428,-0.123369,-0.0832129,-2.49181,0.100742,0.0318741,-1.84848,-0.0929275,-0.109483,-0.291428,-0.400928,-0.374715,-2.49181,-0.0747966,-0.445378,-0.526853,-0.499619,-0.387628
-2.43407,0.0997945,0.100399,-0.514035,-0.129625,-0.0713552,-1.81178,-0.0982428,-0.0961369,-0.283899,0.481565,0.397108,-0.514035,0.218755,0.200449,-1.81178,-0.800772,-0.486768,-0.283899,-0.116454,-0.0813975,-2.43407,0.0949007,0.030869,-1.81178,-0.0889719,-0.107506,-0.283899,-0.418277,-0.366057,-2.43407,-0.0603717,-0.435878,-0.514035,-0.494122,-0.378819
-2.37633,0.0970101,0.0981505,-0.501217,-0.122649,-0.0694019,-1.77509,-0.0983225,-0.0940459,-0.27637,0.473567,0.387048,-0.501217,0.0910068,0.19561,-1.77509,-0.778508,-0.476501,-0.27637,-0.109884,-0.0795822,-2.37633,0.0884278,0.0298639,-1.77509,-0.0887364,-0.105529,-0.27637,-0.434471,-0.357399,-2.37633,-0.0500991,-0.426378,-0.501217,-0.488624,-0.370011
-2.31859,0.0942257,0.0959022,-0.488399,-0.115672,-0.0674486,-1.7384,-0.0984022,-0.0919549,-0.268841,0.470932,0.376987,-0.488399,-0.0367418,0.190771,-1.7384,-0.756244,-0.466233,-0.268841,-0.104238,-0.0777668,-2.31859,0.0819548,0.0288588,-1.7384,-0.0885009,-0.103551,-0.268841,-0.448488,-0.348741,-2.31859,-0.0398264,-0.416877,-0.488399,-0.483127,-0.361202
