pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.27408,0.16211,-2.81032,0.0163421,-1.62267,0.0836419,All
-0.82171,0.81055,-2.59955,0.0108947,-1.18429,0.362448,All
-0.369342,0.405275,-2.38878,0.0108947,-0.745917,0.585494,All
0.0830253,0.243165,-2.17801,0.0326842,-0.30754,0.362448,All
0.535393,0.378257,-1.96724,0.0544737,0.130836,0.111523,All
0.98776,0.16211,-1.75647,0.108947,0.569213,0.501852,All
1.44013,0.0540367,-1.54569,0.114395,1.00759,0.223045,All
1.8925,0.081055,-1.33492,0.147079,1.44597,0.0557613,All
2.34486,0.0540367,-1.12415,0.256026,1.88434,0.111523,All
2.79723,0.081055,-0.913382,0.22879,2.32272,0.111523,All
,,-0.702611,0.283263,,,All
,,-0.49184,0.321395,,,All
,,-0.281069,0.375869,,,All
,,-0.0702976,0.468474,,,All
,,0.140473,0.479369,,,All
,,0.351244,0.326842,,,All
,,0.562015,0.33229,,,All
,,0.772786,0.305053,,,All
,,0.983557,0.245132,,,All
,,1.19433,0.223342,,,All
,,1.4051,0.147079,,,All
,,1.61587,0.141632,,,All
,,1.82664,0.12529,,,All
,,2.03741,0.043579,,,All
,,2.24818,0.0544737,,,All
,,2.45895,0.0272369,,,All
,,2.66973,0.00544737,,,All
,,2.8805,0.00544737,,,All
,,3.09127,0.00544737,,,All
,,3.30204,0.00544737,,,All
