pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.77204,0.0634039,-3.91702,0.0107343,-2.14406,0.0566779,All
-2.38651,0,-3.59614,0.00357811,-1.71277,0.028339,All
-2.00097,0,-3.27525,0.0107343,-1.28148,0.113356,All
-1.61544,0.0317019,-2.95437,0.0107343,-0.850197,0.255051,All
-1.2299,0.126808,-2.63349,0.0143125,-0.41891,0.255051,All
-0.844365,0.0634039,-2.31261,0.0250468,0.0123767,0.736813,All
-0.458829,0.348721,-1.99173,0.0286249,0.443664,0.82183,All
-0.073294,0.538933,-1.67085,0.0250468,0.87495,0.141695,All
0.312241,1.33148,-1.34997,0.100187,1.30624,0.0566779,All
0.697777,0.348721,-1.02909,0.100187,1.73752,0.0850169,All
,,-0.708207,0.153859,,,All
,,-0.387326,0.286249,,,All
,,-0.0664455,0.901684,,,All
,,0.254435,0.593967,,,All
,,0.575316,0.415061,,,All
,,0.896197,0.218265,,,All
,,1.21708,0.139546,,,All
,,1.53796,0.0787185,,,All
,,1.85884,0.0250468,,,All
,,2.17972,0.00357811,,,All
,,2.5006,0.00357811,,,All
,,2.82148,0.00715623,,,All
,,3.14236,0.0178906,,,All
,,3.46324,0.00715623,,,All
,,3.78413,0.0214687,,,All
,,4.10501,0.00715623,,,All
,,4.42589,0.00357811,,,All
,,4.74677,0.00357811,,,All
,,5.06765,0,,,All
,,5.38853,0.00357811,,,All
