iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.365,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,676.732,1,24.6321,22.9503,11.3204,0.95,0.285,-0.554818,0.974679,0.993356,0.974679,0.974679
3,657.702,1,25.3377,21.8936,13.1762,0.9025,0.27075,-0.577114,0.95,0.968203,0.95,0.95
4,652.412,1,25.0148,21.3473,12.9319,0.857375,0.257212,-0.572388,0.925945,0.943688,0.925945,0.925945
5,643.5,1,23.9143,21.6824,12.999,0.814506,0.244352,-0.54349,0.9025,0.948811,0.9025,0.9025
6,636.039,1,24.1448,20.9613,12.4592,0.773781,0.232134,-0.567027,0.879648,0.924786,0.879648,0.879648
7,625.68,1,25.0409,22.0563,12.7864,0.735092,0.220528,-0.589256,0.857375,1.03887,0.857375,0.857375
8,617.072,1,25.5791,23.4758,11.9143,0.698337,0.209501,-0.604109,0.835666,1.01295,0.835666,0.835666
9,612.445,1,24.4407,23.0218,11.4785,0.66342,0.199026,-0.565548,0.814506,0.987299,0.814506,0.829702
10,609.158,1,25.0907,22.7699,10.8647,0.630249,0.189075,-0.601122,0.793882,0.9623,0.793882,0.808693
11,609.513,1,23.8101,23.4075,10.4016,0.598737,0.179621,-0.548941,0.773781,0.937934,0.773781,0.853688
12,591.29,1,24.0136,24.7518,10.5461,0.5688,0.17064,-0.544663,0.754188,0.914185,0.754188,0.832072
13,593.446,1,23.445,23.1222,10.6065,0.54036,0.162108,-0.535291,0.735092,0.891037,0.735092,0.811003
14,583.252,1,24.4346,22.9489,11.4854,0.513342,0.154003,-0.565839,0.716479,0.940137,0.716479,0.872047
15,575.012,1,25.3026,23.7491,10.9077,0.487675,0.146302,-0.591086,0.698337,0.917699,0.698337,0.893782
16,563.625,1,24.9263,24.9213,10.9479,0.463291,0.138987,-0.577682,0.680655,0.894462,0.680655,0.871151
17,563.306,1,24.4642,24.7846,11.4502,0.440127,0.132038,-0.568048,0.66342,0.929499,0.66342,0.849093
18,562.836,1,24.8197,25.1874,11.1665,0.41812,0.125436,-0.579687,0.646622,0.905964,0.646622,0.827594
19,548.359,1,25.0677,24.9474,10.282,0.848741,0.118638,-0.574052,0.630249,0.883024,0.630249,0.919521
20,543.884,1,25.9209,25.4743,9.85538,0.806304,0.112706,-0.610748,0.614291,0.991745,0.614291,0.896238
21,537.684,1,25.8482,25.0652,11.2041,0.765989,0.107071,-0.602665,0.598737,1.00567,0.598737,0.931285
22,531.023,1,25.8292,24.1851,11.7833,0.727689,0.101718,-0.599862,0.583577,0.995079,0.583577,0.907705
23,537.614,1,24.8465,23.1071,12.5598,0.691305,0.0966317,-0.57456,0.5688,0.969883,0.5688,0.976459
24,525.689,1,25.1241,23.5957,11.2647,0.65674,0.0918001,-0.58105,0.554398,1.08733,0.554398,0.953779
25,517.059,1,24.8686,23.4716,13.1857,1.14229,0.0776555,-0.574771,0.54036,1.14942,0.54036,0.929629
26,523.825,1,25.05,23.4703,14.1787,1.36376,0.0701551,-0.57947,0.526678,1.14136,0.526678,0.999233
27,521.474,1,25.573,23.92,14.4855,1.4036,0.0644511,-0.605649,0.513342,1.15294,0.513342,1.10436
