pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.998484,0.407613,-3.0472,0.0170278,-1.45513,0.149354,All
-0.518725,0.866177,-2.84491,0.0340556,-1.04596,0.448063,All
-0.0389672,0.30571,-2.64263,0.0227037,-0.636792,0.537676,All
0.440791,0.30571,-2.44035,0.0624353,-0.227624,0.32858,All
0.920549,0.152855,-2.23806,0.0283797,0.181544,0.209096,All
1.40031,0.0509516,-2.03578,0.0510834,0.590713,0.507805,All
1.88007,0.0509516,-1.8335,0.0567594,0.999881,0.209096,All
2.35982,0.0509516,-1.63121,0.0964909,1.40905,0.0896127,All
2.83958,0.0509516,-1.42893,0.113519,1.81822,0.0896127,All
3.31934,0.0509516,-1.22665,0.130547,2.22739,0.119484,All
,,-1.02436,0.130547,,,All
,,-0.822079,0.21001,,,All
,,-0.619795,0.295149,,,All
,,-0.417512,0.306501,,,All
,,-0.215229,0.420019,,,All
,,-0.0129451,0.505158,,,All
,,0.189338,0.448399,,,All
,,0.391622,0.465427,,,All
,,0.593905,0.306501,,,All
,,0.796189,0.33488,,,All
,,0.998472,0.300825,,,All
,,1.20076,0.329204,,,All
,,1.40304,0.158926,,,All
,,1.60532,0.0851391,,,All
,,1.80761,0.090815,,,All
,,2.00989,0.0454075,,,All
,,2.21217,0.0340556,,,All
,,2.41446,0.0227037,,,All
,,2.61674,0,,,All
,,2.81902,0.00567594,,,All
