Cl_pop,1,0.01635,0.00045948,-0.029795,0.0066162,-0.0052455,0.0039772,0.014292,0.020515,-0.005184
V1_pop,0.01635,1,-0.63496,-0.34994,-0.010127,0.38909,-0.069126,0.2752,-0.18338,0.16637
Q_pop,0.00045948,-0.63496,1,0.22693,0.012372,-0.42535,0.085792,-0.16011,0.1724,-0.10712
V2_pop,-0.029795,-0.34994,0.22693,1,-0.0040991,-0.25661,0.20959,-0.16038,-0.024753,-0.051181
omega_Cl,0.0066162,-0.010127,0.012372,-0.0040991,1,-0.0063956,0.012361,-0.0137,0.036002,-0.032904
omega_V1,-0.0052455,0.38909,-0.42535,-0.25661,-0.0063956,1,-0.37672,-0.10237,-0.018897,-0.049681
omega_Q,0.0039772,-0.069126,0.085792,0.20959,0.012361,-0.37672,1,0.030908,-0.057417,0.028184
omega_V2,0.014292,0.2752,-0.16011,-0.16038,-0.0137,-0.10237,0.030908,1,-0.12943,0.14919
a,0.020515,-0.18338,0.1724,-0.024753,0.036002,-0.018897,-0.057417,-0.12943,1,-0.57246
b,-0.005184,0.16637,-0.10712,-0.051181,-0.032904,-0.049681,0.028184,0.14919,-0.57246,1
