Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.66562,0,9.417,0,1.82691,0.00666667,0.725656,0,All
8.50608,0.00666667,13.88,0.00666667,2.671,0.0133333,1.56205,0.00666667,All
8.5816,0.0133333,14.1241,0.0133333,2.71015,0.02,1.71488,0.0133333,All
8.7509,0.02,15.5434,0.02,2.91844,0.0266667,1.79731,0.02,All
8.7892,0.0266667,16.0387,0.0266667,3.38875,0.0333333,2.024,0.0266667,All
8.83511,0.0333333,16.0911,0.0333333,3.58768,0.04,2.25626,0.0333333,All
8.85993,0.04,16.1051,0.04,3.98312,0.0466667,2.4021,0.04,All
8.89049,0.0466667,16.2253,0.0466667,4.28151,0.0533333,2.41058,0.0466667,All
8.89128,0.0533333,16.7842,0.0533333,4.39161,0.06,2.53532,0.0533333,All
9.06218,0.06,16.9938,0.06,4.50414,0.0666667,2.58145,0.06,All
9.25532,0.0666667,17.1697,0.0666667,4.74629,0.0733333,2.69497,0.0666667,All
9.48147,0.0733333,17.2762,0.0733333,4.80256,0.08,2.78936,0.0733333,All
9.5683,0.08,17.3804,0.08,5.01032,0.0866667,2.96749,0.08,All
9.57583,0.0866667,17.5497,0.0866667,5.19339,0.0933333,3.00717,0.0866667,All
9.63922,0.0933333,17.6656,0.0933333,5.41938,0.1,3.01277,0.0933333,All
9.67985,0.1,17.7401,0.1,5.66768,0.106667,3.14181,0.1,All
9.7182,0.106667,17.8774,0.106667,5.69555,0.113333,3.56533,0.106667,All
9.74463,0.113333,17.9397,0.113333,5.85075,0.12,3.66073,0.113333,All
9.75237,0.12,17.9472,0.12,6.20213,0.126667,3.74602,0.12,All
9.94834,0.126667,18.1669,0.126667,6.42279,0.133333,3.77997,0.126667,All
9.95439,0.133333,18.2256,0.133333,6.56785,0.14,3.7912,0.133333,All
9.98718,0.14,18.6574,0.14,6.65917,0.146667,3.99453,0.14,All
10.0238,0.146667,19.0624,0.146667,6.75096,0.153333,4.12626,0.146667,All
10.0308,0.153333,19.4305,0.153333,6.9994,0.16,4.21185,0.153333,All
10.1003,0.16,19.5677,0.16,7.054,0.166667,4.28323,0.16,All
10.1094,0.166667,19.6758,0.166667,7.28192,0.173333,4.32535,0.166667,All
10.2323,0.173333,19.9204,0.173333,7.41719,0.18,4.56708,0.173333,All
10.2928,0.18,20.1266,0.18,7.78883,0.186667,4.63535,0.18,All
10.328,0.186667,20.1315,0.186667,7.88127,0.193333,5.11947,0.186667,All
10.3831,0.193333,20.1451,0.193333,7.98397,0.2,5.30801,0.193333,All
10.4368,0.2,20.1676,0.2,8.85616,0.206667,5.32931,0.2,All
10.4422,0.206667,20.2852,0.206667,8.93854,0.213333,5.48675,0.206667,All
10.4428,0.213333,20.4019,0.213333,9.16407,0.22,5.49674,0.213333,All
10.4556,0.22,20.4073,0.22,9.38739,0.226667,5.66458,0.22,All
10.5186,0.226667,20.4399,0.226667,9.45621,0.233333,5.85093,0.226667,All
10.5474,0.233333,20.5089,0.233333,9.67983,0.24,6.11197,0.233333,All
10.5479,0.24,20.7373,0.24,10.2756,0.246667,6.26751,0.24,All
10.7728,0.246667,20.7808,0.246667,10.4811,0.253333,6.76213,0.246667,All
10.7887,0.253333,20.8077,0.253333,10.5924,0.26,6.96022,0.253333,All
10.8266,0.26,20.8343,0.26,10.6685,0.266667,7.03575,0.26,All
10.8345,0.266667,20.8418,0.266667,11.0032,0.273333,7.07363,0.266667,All
10.9156,0.273333,20.8736,0.273333,11.5201,0.28,7.077,0.273333,All
10.9621,0.28,20.8853,0.28,11.8615,0.286667,7.15347,0.28,All
10.9641,0.286667,20.8999,0.286667,12.069,0.293333,7.20216,0.286667,All
11.0772,0.293333,21.0165,0.293333,12.1169,0.3,7.23566,0.293333,All
11.1672,0.3,21.1352,0.3,12.886,0.306667,7.32498,0.3,All
11.2529,0.306667,21.1612,0.306667,12.9241,0.313333,7.49209,0.306667,All
11.284,0.313333,21.2197,0.313333,13.52,0.32,7.60555,0.313333,All
11.2926,0.32,21.3284,0.32,14.0104,0.326667,7.91044,0.32,All
11.2944,0.326667,21.3533,0.326667,14.1835,0.333333,8.07105,0.326667,All
11.3624,0.333333,21.4617,0.333333,14.4605,0.34,8.1874,0.333333,All
11.3817,0.34,21.4732,0.34,14.5431,0.346667,8.74905,0.34,All
11.4543,0.346667,21.5867,0.346667,15.5753,0.353333,9.21837,0.346667,All
11.4696,0.353333,21.6238,0.353333,16.7958,0.36,9.35367,0.353333,All
11.4907,0.36,21.6656,0.36,17.0521,0.366667,9.44548,0.36,All
11.5716,0.366667,21.8444,0.366667,18.121,0.373333,9.47854,0.366667,All
11.6709,0.373333,22.0898,0.373333,18.4049,0.38,9.72022,0.373333,All
11.6756,0.38,22.0922,0.38,19.2607,0.386667,10.1833,0.38,All
11.8946,0.386667,22.0961,0.386667,19.842,0.393333,10.4062,0.386667,All
11.9361,0.393333,22.1353,0.393333,20.0968,0.4,10.4964,0.393333,All
11.9824,0.4,22.2036,0.4,20.3107,0.406667,10.5024,0.4,All
12.0309,0.406667,22.2412,0.406667,20.5057,0.413333,10.5716,0.406667,All
12.1533,0.413333,22.3428,0.413333,21.4405,0.42,10.5948,0.413333,All
12.2002,0.42,22.3638,0.42,21.4821,0.426667,10.9064,0.42,All
12.289,0.426667,22.3815,0.426667,22.3132,0.433333,10.9875,0.426667,All
12.3967,0.433333,22.675,0.433333,22.7171,0.44,11.3114,0.433333,All
12.5094,0.44,22.8226,0.44,23.2973,0.446667,11.4308,0.44,All
12.5116,0.446667,22.8585,0.446667,23.6051,0.453333,12.04,0.446667,All
12.5869,0.453333,23.0273,0.453333,23.6282,0.46,12.2317,0.453333,All
12.6098,0.46,23.3973,0.46,24.266,0.466667,12.3063,0.46,All
12.8441,0.466667,23.6113,0.466667,24.3345,0.473333,12.3285,0.466667,All
13.1078,0.473333,23.6614,0.473333,24.7886,0.48,12.3978,0.473333,All
13.4689,0.48,23.7287,0.48,25.3168,0.486667,12.5264,0.48,All
13.7154,0.486667,23.8611,0.486667,26.8751,0.493333,12.6289,0.486667,All
13.9101,0.493333,23.9051,0.493333,27.0711,0.5,12.9073,0.493333,All
13.9637,0.5,23.9894,0.5,27.2337,0.506667,13.0942,0.5,All
14.0359,0.506667,24.061,0.506667,27.363,0.513333,13.4407,0.506667,All
14.0375,0.513333,24.0657,0.513333,27.5646,0.52,13.4872,0.513333,All
14.0726,0.52,24.206,0.52,27.8975,0.526667,13.799,0.52,All
14.0995,0.526667,24.4252,0.526667,28.7261,0.533333,13.902,0.526667,All
14.1268,0.533333,24.4297,0.533333,28.9688,0.54,13.9487,0.533333,All
14.3647,0.54,24.4638,0.54,29.4331,0.546667,13.9802,0.54,All
14.3837,0.546667,24.6398,0.546667,30.1711,0.553333,14.1185,0.546667,All
14.4073,0.553333,24.7555,0.553333,30.3479,0.56,14.1504,0.553333,All
14.5951,0.56,24.7612,0.56,30.6193,0.566667,14.21,0.56,All
14.6482,0.566667,24.7839,0.566667,31.0698,0.573333,14.2551,0.566667,All
14.7181,0.573333,24.8867,0.573333,31.5636,0.58,14.2715,0.573333,All
14.7228,0.58,24.9218,0.58,31.5923,0.586667,14.2869,0.58,All
14.7739,0.586667,24.9982,0.586667,32.5654,0.593333,14.4822,0.586667,All
14.8004,0.593333,25.0987,0.593333,32.9597,0.6,14.7405,0.593333,All
14.8141,0.6,25.1255,0.6,33.0752,0.606667,14.8625,0.6,All
14.836,0.606667,25.2794,0.606667,34.4471,0.613333,15.1263,0.606667,All
14.9953,0.613333,25.4929,0.613333,35.3947,0.62,15.1829,0.613333,All
15.0353,0.62,25.6508,0.62,35.5528,0.626667,15.3095,0.62,All
15.047,0.626667,25.6815,0.626667,35.8564,0.633333,15.3632,0.626667,All
15.1796,0.633333,26.0835,0.633333,36.4563,0.64,16.0469,0.633333,All
15.2023,0.64,26.202,0.64,37.4715,0.646667,16.3697,0.64,All
15.4667,0.646667,26.294,0.646667,37.6517,0.653333,16.4062,0.646667,All
15.6393,0.653333,26.441,0.653333,39.6081,0.66,16.4448,0.653333,All
16.0568,0.66,26.5999,0.66,39.6321,0.666667,16.6328,0.66,All
16.3108,0.666667,26.9694,0.666667,40.5741,0.673333,16.7999,0.666667,All
16.447,0.673333,27.3668,0.673333,40.903,0.68,18.8739,0.673333,All
16.4532,0.68,27.5116,0.68,41.2092,0.686667,19.724,0.68,All
16.4718,0.686667,28.0663,0.686667,41.703,0.693333,21.5854,0.686667,All
16.5068,0.693333,28.1452,0.693333,42.1795,0.7,23.2622,0.693333,All
16.5105,0.7,28.2765,0.7,42.8147,0.706667,23.7099,0.7,All
16.5204,0.706667,28.3483,0.706667,43.3693,0.713333,24.3443,0.706667,All
16.5764,0.713333,28.3666,0.713333,43.5956,0.72,24.8332,0.713333,All
16.5968,0.72,28.4563,0.72,43.9116,0.726667,25.3044,0.72,All
16.7997,0.726667,28.8723,0.726667,44.1024,0.733333,27.1274,0.726667,All
16.8474,0.733333,28.8884,0.733333,45.1349,0.74,27.7279,0.733333,All
16.9603,0.74,28.9033,0.74,46.5458,0.746667,28.9432,0.74,All
17.0241,0.746667,28.9362,0.746667,48.2271,0.753333,29.3653,0.746667,All
17.1332,0.753333,29.2309,0.753333,49.0252,0.76,30.2978,0.753333,All
17.3693,0.76,29.3699,0.76,50.5627,0.766667,30.3458,0.76,All
17.4536,0.766667,29.5068,0.766667,51.8364,0.773333,32.0124,0.766667,All
17.4997,0.773333,29.705,0.773333,52.1995,0.78,32.4564,0.773333,All
17.5191,0.78,29.7603,0.78,52.2373,0.786667,32.6415,0.78,All
17.6302,0.786667,30.0281,0.786667,52.7787,0.793333,32.7242,0.786667,All
17.673,0.793333,30.339,0.793333,53.7003,0.8,33.0873,0.793333,All
17.8138,0.8,31.0011,0.8,54.2284,0.806667,33.6711,0.8,All
17.8264,0.806667,31.098,0.806667,57.7735,0.813333,33.875,0.806667,All
