Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.66562,1.38582e-06,2.01532e-07,9.417,5.85611e-05,3.1264e-05,1.82691,0.0124586,0.00906239,0.725656,0.00904104,0.00216001,All
4.09451,1.50514e-05,2.7755e-06,9.97022,0.000139475,8.32977e-05,17.3248,0.0206298,0.393252,2.38643,0.0374866,0.043781,All
4.52339,9.58387e-05,2.21886e-05,10.5234,0.000300856,0.00020032,32.8226,0.0107173,0.626597,4.04721,0.0469846,0.115793,All
4.95228,0.00040498,0.00011689,11.0767,0.000595301,0.000440607,48.3205,0.00607609,0.752398,5.70799,0.0475024,0.194995,All
5.38117,0.00124246,0.000444777,11.6299,0.00109209,0.000896207,63.8183,0.00373006,0.826487,7.36876,0.0445802,0.271726,All
5.81005,0.00296158,0.00130934,12.1831,0.00187417,0.00170149,79.3162,0.00243195,0.873317,9.02954,0.0405278,0.342467,All
6.23894,0.00578529,0.00314441,12.7363,0.00303177,0.00303911,94.814,0.00166052,0.904544,10.6903,0.0363077,0.406258,All
6.66783,0.00967903,0.00642583,13.2895,0.00465299,0.00514152,110.312,0.00117582,0.926248,12.3511,0.0323122,0.463194,All
7.09671,0.014408,0.0115662,13.8427,0.00681306,0.00828685,125.81,0.000857498,0.94184,14.0119,0.0286845,0.51379,All
7.5256,0.0197387,0.0188697,14.396,0.00956358,0.0127888,141.308,0.000640765,0.953347,15.6727,0.0254573,0.558694,All
7.95449,0.0256246,0.0285758,14.9492,0.0129237,0.018981,156.805,0.000488726,0.962033,17.3334,0.0226155,0.598561,All
8.38338,0.0322466,0.0409544,15.5024,0.0168747,0.0271972,172.303,0.000379349,0.968714,18.9942,0.0201251,0.634007,All
8.81226,0.0399002,0.0563839,16.0556,0.021358,0.0377501,187.801,0.000298947,0.97394,20.655,0.0179465,0.665581,All
9.24115,0.0488117,0.0753607,16.6088,0.0262781,0.0509092,203.299,0.000238732,0.978084,22.3158,0.0160406,0.693768,All
9.67004,0.0589836,0.0984349,17.162,0.0315084,0.0668824,218.797,0.000192891,0.981413,23.9765,0.0143715,0.718991,All
10.0989,0.0701279,0.126096,17.7153,0.0369,0.085801,234.295,0.000157485,0.984117,25.6373,0.0129072,0.741617,All
10.5278,0.0816955,0.15865,18.2685,0.0422919,0.10771,249.792,0.000129786,0.986334,27.2981,0.0116199,0.761961,All
10.9567,0.0929724,0.19613,18.8217,0.0475216,0.132564,265.29,0.000107865,0.988169,28.9589,0.0104856,0.780298,All
11.3856,0.103203,0.238249,19.3749,0.052435,0.160231,280.788,9.03357e-05,0.9897,30.6196,0.00948359,0.796863,All
11.8145,0.111706,0.284407,19.9281,0.0568947,0.190496,296.286,7.61849e-05,0.990987,32.2804,0.00859627,0.811862,All
12.2434,0.117965,0.333746,20.4813,0.0607864,0.223076,311.784,6.46631e-05,0.992075,33.9412,0.00780857,0.825471,All
12.6722,0.121671,0.385228,21.0346,0.0640225,0.257631,327.282,5.52076e-05,0.993002,35.602,0.00710758,0.837846,All
13.1011,0.122739,0.437734,21.5878,0.0665446,0.293781,342.78,4.73916e-05,0.993795,37.2628,0.00648227,0.849121,All
13.53,0.121284,0.490149,22.141,0.0683231,0.331121,358.277,4.08875e-05,0.994477,38.9235,0.00592315,0.859414,All
13.9589,0.117581,0.541446,22.6942,0.069355,0.369238,373.775,3.54414e-05,0.995068,40.5843,0.00542209,0.868827,All
14.3878,0.112014,0.59074,23.2474,0.0696617,0.407724,389.273,3.08551e-05,0.99558,42.2451,0.00497207,0.877452,All
14.8167,0.105023,0.637325,23.8006,0.0692843,0.446188,404.771,2.69719e-05,0.996028,43.9059,0.00456702,0.885367,All
15.2456,0.0970603,0.680687,24.3539,0.0682799,0.484267,420.269,2.36677e-05,0.996419,45.5666,0.00420172,0.892644,All
15.6745,0.0885478,0.720502,24.9071,0.066717,0.521632,435.767,2.08429e-05,0.996764,47.2274,0.0038716,0.899343,All
16.1033,0.0798571,0.756616,25.4603,0.0646716,0.557996,451.265,1.84173e-05,0.997067,48.8882,0.00357271,0.905521,All
16.5322,0.0712925,0.78902,26.0135,0.0622229,0.593113,466.762,1.63258e-05,0.997336,50.549,0.00330159,0.911225,All
16.9611,0.063087,0.817821,26.5667,0.0594508,0.626782,482.26,1.45154e-05,0.997575,52.2097,0.00305524,0.916501,All
17.39,0.0554042,0.843209,27.1199,0.0564325,0.658846,497.758,1.29426e-05,0.997787,53.8705,0.002831,0.921386,All
17.8189,0.0483461,0.865434,27.6732,0.0532407,0.689189,513.256,1.15714e-05,0.997977,55.5313,0.00262656,0.925915,All
18.2478,0.0419631,0.884776,28.2264,0.0499423,0.717733,528.754,1.03719e-05,0.998147,57.1921,0.00243988,0.93012,All
18.6767,0.0362653,0.901527,28.7796,0.0465969,0.744438,544.252,9.31951e-06,0.998299,58.8529,0.00226914,0.934028,All
19.1055,0.031233,0.915979,29.3328,0.0432567,0.769291,559.749,8.3933e-06,0.998437,60.5136,0.00211276,0.937665,All
19.5344,0.0268267,0.928408,29.886,0.0399658,0.792308,575.247,7.57587e-06,0.99856,62.1744,0.00196932,0.941053,All
19.9633,0.0229945,0.939072,30.4392,0.0367611,0.813526,590.745,6.85249e-06,0.998672,63.8352,0.00183757,0.944212,All
20.3922,0.0196791,0.948206,30.9925,0.033672,0.833003,606.243,6.21069e-06,0.998773,65.496,0.00171641,0.947162,All
20.8211,0.0168218,0.956018,31.5457,0.030721,0.850808,621.741,5.63987e-06,0.998865,67.1567,0.00160482,0.949919,All
21.25,0.014366,0.962692,32.0989,0.0279249,0.867022,637.239,5.13099e-06,0.998948,68.8175,0.00150194,0.952498,All
21.6789,0.0122591,0.96839,32.6521,0.0252947,0.881735,652.737,4.67629e-06,0.999024,70.4783,0.00140697,0.954912,All
22.1078,0.0104535,0.973251,33.2053,0.0228369,0.895041,668.234,4.26914e-06,0.999093,72.1391,0.00131919,0.957175,All
22.5366,0.00890707,0.977394,33.7585,0.0205541,0.907035,683.732,3.90381e-06,0.999157,73.7999,0.00123797,0.959297,All
22.9655,0.00758288,0.980923,34.3118,0.0184455,0.917815,699.23,3.57535e-06,0.999214,75.4606,0.00116273,0.96129,All
23.3944,0.00644917,0.983926,34.865,0.0165076,0.927475,714.728,3.27947e-06,0.999268,77.1214,0.00109297,0.963162,All
23.8233,0.00547868,0.986478,35.4182,0.014735,0.93611,730.226,3.01246e-06,0.999316,78.7822,0.00102822,0.964923,All
24.2522,0.00464811,0.988645,35.9714,0.0131205,0.943808,745.724,2.77107e-06,0.999361,80.443,0.00096805,0.96658,All
