popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.46706,3.80087,3.46706,0.344959,6.58915,0.920068,1.19439,0.920068,-2.20203,4.04217,All
3.67745,4.22303,3.67745,0.555351,6.79955,1.00881,1.27245,1.00881,-2.11328,4.13091,All
3.90061,4.61405,3.90061,0.778511,7.02271,1.10612,1.35804,1.10612,-2.01598,4.22822,All
4.13731,5.0284,4.13731,1.01521,7.25941,1.21281,1.45188,1.21281,-1.90928,4.33491,All
4.38838,5.44107,4.38838,1.26628,7.51047,1.3298,1.55478,1.3298,-1.7923,4.45189,All
4.65468,5.81117,4.65468,1.53258,7.77678,1.45806,1.66876,1.45806,-1.66403,4.58016,All
4.71682,5.89753,4.71682,1.59472,7.83892,1.5987,1.79443,1.5987,-1.52339,4.7208,All
4.93714,6.17711,4.93714,1.81504,8.05924,1.75291,1.93239,1.75291,-1.36919,4.875,All
5.23674,6.50609,5.23674,2.11465,8.35884,1.92199,2.08522,1.92199,-1.20011,5.04408,All
5.55453,6.85504,5.55453,2.43243,8.67662,2.10737,2.25331,2.10737,-1.01472,5.22947,All
5.89159,7.17274,5.89159,2.7695,9.01369,2.31064,2.43911,2.31064,-0.811455,5.43274,All
5.96658,7.2325,5.96658,2.84449,9.08868,2.53352,2.64368,2.53352,-0.588579,5.65562,All
6.24912,7.45767,6.24912,3.12702,9.37121,2.73996,2.83482,2.73996,-0.382139,5.86206,All
6.62833,7.7599,6.62833,3.50624,9.75043,2.77789,2.87033,2.77789,-0.344205,5.89999,All
7.03056,8.06649,7.03056,3.90847,10.1527,3.04584,3.12114,3.04584,-0.0762602,6.16793,All
7.21635,8.19208,7.21635,4.09425,10.3384,3.33963,3.39613,3.33963,0.21753,6.46172,All
7.4572,8.35488,7.4572,4.3351,10.5793,3.66176,3.6993,3.66176,0.539657,6.78385,All
7.90973,8.66077,7.90973,4.78763,11.0318,4.01495,4.03559,4.01495,0.892856,7.13705,All
8.38972,8.99512,8.38972,5.26762,11.5118,4.40222,4.4065,4.40222,1.28012,7.52432,All
8.46611,9.05111,8.46611,5.34401,11.5882,4.55985,4.55841,4.55985,1.43775,7.68195,All
8.89884,9.47517,8.89884,5.77674,12.0209,4.82684,4.81635,4.82684,1.70475,7.94894,All
9.43885,10.0134,9.43885,6.31675,12.5609,5.29242,5.26861,5.29242,2.17032,8.41452,All
9.71587,10.2895,9.71587,6.59378,12.838,5.80291,5.76687,5.80291,2.68081,8.92501,All
10.0116,10.5843,10.0116,6.88953,13.1337,6.36264,6.31557,6.36264,3.24054,9.48473,All
10.6192,11.1899,10.6192,7.49707,13.7413,6.37974,6.33237,6.37974,3.25764,9.50184,All
10.9656,11.5352,10.9656,7.84354,14.0877,6.97635,6.91963,6.97635,3.85425,10.0984,All
11.2636,11.8322,11.2636,8.14148,14.3857,7.64926,7.58324,7.64926,4.52717,10.7714,All
11.9471,12.5135,11.9471,8.82499,15.0692,8.19963,8.12744,8.19963,5.07753,11.3217,All
12.2154,12.7809,12.2154,9.0933,15.3375,8.38708,8.31291,8.38708,5.26498,11.5092,All
12.6721,13.2361,12.6721,9.54998,15.7942,9.19607,9.1161,9.19607,6.07397,12.3182,All
13.4411,14.0026,13.4411,10.319,16.5632,10.0195,9.93495,10.0195,6.89742,13.1416,All
13.4652,14.0266,13.4652,10.3431,16.5873,10.0831,9.99828,10.0831,6.96099,13.2052,All
14.2567,14.8156,14.2567,11.1346,17.3788,11.0557,10.9685,11.0557,7.93356,14.1778,All
14.7149,15.2723,14.7149,11.5928,17.837,11.8394,11.7525,11.8394,8.71731,14.9615,All
15.1219,15.6779,15.1219,11.9998,18.244,12.122,12.0356,12.122,8.99995,15.2441,All
15.9647,16.518,15.9647,12.8426,19.0868,13.2913,13.2089,13.2913,10.1692,16.4134,All
16.0395,16.5926,16.0395,12.9174,19.1616,13.6593,13.5791,13.6593,10.5372,16.7814,All
17.0128,17.6112,17.0128,13.8907,20.1349,14.5733,14.4984,14.5733,11.4512,17.6954,All
17.2145,17.8279,17.2145,14.0924,20.3366,15.4792,15.4105,15.4792,12.3571,18.6013,All
18.0452,18.6743,18.0452,14.9231,21.1673,15.979,15.9144,15.979,12.8569,19.1011,All
18.4642,19.1011,18.4642,15.3421,21.5863,17.2991,17.2465,17.2991,14.177,20.4212,All
19.1403,19.7899,19.1403,16.0182,22.2624,17.5203,17.4698,17.5203,14.3982,20.6424,All
19.714,20.3744,19.714,16.5919,22.8361,19.119,19.0849,19.119,15.9969,22.2411,All
20.3018,20.9732,20.3018,17.1797,23.4239,19.2102,19.1771,19.2102,16.0881,22.3323,All
20.9637,21.6476,20.9637,17.8416,24.0858,20.9389,20.9242,20.9389,17.8168,24.061,All
21.5337,22.2283,21.5337,18.4117,24.6558,21.0632,21.0499,21.0632,17.9411,24.1853,All
22.2135,22.9208,22.2135,19.0914,25.3356,22.7587,22.7639,22.7587,19.6367,25.8808,All
22.8405,23.5596,22.8405,19.7184,25.9626,23.0948,23.1036,23.0948,19.9727,26.2169,All
23.4633,24.194,23.4633,20.3412,26.5854,24.5786,24.6027,24.5786,21.4565,27.7007,All
24.2265,24.9716,24.2265,21.1044,27.3486,25.3225,25.3534,25.3225,22.2004,28.4446,All
24.713,25.4673,24.713,21.5909,27.8351,26.3985,26.4393,26.3985,23.2764,29.5206,All
25.6967,26.4694,25.6967,22.5746,28.8188,27.765,27.8163,27.765,24.6429,30.8871,All
25.9628,26.7405,25.9628,22.8407,29.0849,28.2184,28.2729,28.2184,25.0963,31.3405,All
27.2126,28.0137,27.2126,24.0905,30.3347,30.0383,30.1022,30.0383,26.9162,33.1604,All
27.256,28.058,27.256,24.1339,30.3781,30.4431,30.5083,30.4431,27.321,33.5652,All
28.4623,29.2728,28.4623,25.3402,31.5844,31.8582,31.9265,31.8582,28.7361,34.9803,All
28.91,29.7148,28.91,25.7879,32.0321,33.3795,33.4485,33.3795,30.2574,36.5016,All
29.7121,30.5085,29.7121,26.59,32.8342,33.6781,33.747,33.6781,30.556,36.8002,All
30.6644,31.4525,30.6644,27.5423,33.7865,35.498,35.5637,35.498,32.3759,38.6201,All
30.9619,31.7474,30.9619,27.8398,34.0839,36.5992,36.6612,36.5992,33.4771,39.7213,All
32.2116,32.9863,32.2116,29.0895,35.3337,37.3179,37.3773,37.3179,34.1958,40.44,All
32.5252,33.2972,32.5252,29.4031,35.6473,39.1378,39.1885,39.1378,36.0157,42.2599,All
33.4614,34.2651,33.4614,30.3393,36.5835,40.1294,40.1745,40.1294,37.0073,43.2515,All
34.4989,35.343,34.4989,31.3768,37.621,40.9577,40.9977,40.9577,37.8356,44.0797,All
34.7111,35.5634,34.7111,31.589,37.8332,42.7775,42.8058,42.7775,39.6554,45.8996,All
35.9609,36.8617,35.9609,32.8388,39.083,44.0001,44.0201,44.0001,40.878,47.1222,All
36.5925,37.5178,36.5925,33.4704,39.7146,44.5974,44.6132,44.5974,41.4753,47.7195,All
37.2107,38.16,37.2107,34.0886,40.3328,46.4173,46.4207,46.4173,43.2952,49.5394,All
38.4604,39.4583,38.4604,35.3383,41.5825,48.2372,48.2294,48.2372,45.1151,51.3593,All
38.813,39.8246,38.813,35.6909,41.9351,48.2442,48.2364,48.2442,45.1221,51.3663,All
39.7102,40.7566,39.7102,36.5881,42.8323,50.0571,50.0387,50.0571,46.935,53.1792,All
40.96,42.0549,40.96,37.8379,44.0821,51.877,51.8485,51.877,48.7549,54.9991,All
41.1683,42.2713,41.1683,38.0462,44.2904,52.8977,52.8651,52.8977,49.7756,56.0198,All
42.2097,43.3531,42.2097,39.0876,45.3318,53.6969,53.6615,53.6969,50.5748,56.819,All
43.4595,44.7278,43.4595,40.3374,46.5816,55.5168,55.4769,55.5168,52.3947,58.6389,All
43.6665,44.9602,43.6665,40.5445,46.7886,57.3367,57.2938,57.3367,54.2146,60.4588,All
44.7093,46.1396,44.7093,41.5872,47.8313,58,57.9563,58,54.8779,61.1221,All
45.959,47.4937,45.959,42.8369,49.0811,59.1566,59.1126,59.1566,56.0345,62.2786,All
46.3164,47.8662,46.3164,43.1943,49.4385,60.9764,60.9344,60.9764,57.8543,64.0985,All
47.2088,48.7963,47.2088,44.0867,50.3309,62.7963,62.7563,62.7963,59.6742,65.9184,All
48.4585,50.0989,48.4585,45.3364,51.5806,63.5945,63.5553,63.5945,60.4724,66.7165,All
49.127,50.7956,49.127,46.0049,52.2491,64.6162,64.5786,64.6162,61.4941,67.7383,All
49.7083,51.4015,49.7083,46.5862,52.8304,66.4361,66.4034,66.4361,63.314,69.5582,All
50.9581,52.7041,50.9581,47.836,54.0802,68.256,68.2296,68.256,65.1339,71.3781,All
52.1082,53.9028,52.1082,48.9861,55.2303,69.7285,69.7079,69.7285,66.6064,72.8506,All
52.2078,54.0066,52.2078,49.0857,55.3299,70.0759,70.0566,70.0759,66.9538,73.198,All
53.4576,55.3092,53.4576,50.3355,56.5797,71.8958,71.8862,71.8958,68.7737,75.0179,All
54.7074,56.6118,54.7074,51.5853,57.8295,73.7157,73.7159,73.7157,70.5936,76.8378,All
55.2703,57.1986,55.2703,52.1482,58.3924,75.5356,75.5456,75.5356,72.4135,78.6577,All
55.9571,57.9144,55.9571,52.835,59.0792,76.4543,76.4693,76.4543,73.3322,79.5764,All
57.2069,59.217,57.2069,54.0848,60.329,77.3555,77.3753,77.3555,74.2334,80.4775,All
58.4566,60.5196,58.4566,55.3346,61.5787,79.1753,79.205,79.1753,76.0532,82.2974,All
58.6243,60.6336,58.6243,55.5022,61.7464,80.9952,81.0348,80.9952,77.8731,84.1173,All
59.7064,61.2938,59.7064,56.5843,62.8285,82.8151,82.8656,82.8151,79.693,85.9372,All
60.9562,62.0564,60.9562,57.8341,64.0783,83.8288,83.8854,83.8288,80.7067,86.9509,All
62.1818,62.8043,62.1818,59.0597,65.3039,84.635,84.6965,84.635,81.5129,87.7571,All
62.2059,62.819,62.2059,59.0838,65.328,86.4549,86.5274,86.4549,83.3328,89.577,All
63.4557,63.2569,63.4557,60.3336,66.5778,88.2748,88.3583,88.2748,85.1527,91.3969,All
64.7055,63.5271,64.7055,61.5834,67.8276,90.0947,90.1891,90.0947,86.9726,93.2168,All
65.9552,63.7973,65.9552,62.8331,69.0773,91.9146,92.02,91.9146,88.7925,95.0367,All
