time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.624024,31.833,0.0893325,31.833,0.594092,0.447061,-0.0545453,1.29052,0.0269209,0.447061,-0.00288621,All
32.9374,0.552112,32.9374,0.065006,32.9374,0.526164,0.4953,-0.0538282,1.40459,0.0174565,0.4953,-0.00281548,All
34.0801,0.489723,34.0801,0.0444093,34.0801,0.466894,0.548744,-0.0530337,1.52873,0.00848375,0.548744,-0.00273713,All
34.6997,0.45776,34.6997,0.0339518,34.6997,0.436467,0.607954,-0.0521535,1.66385,-0.00128202,0.607954,-0.00265032,All
35.2624,0.435805,35.2624,0.0271517,35.2624,0.41533,0.673553,-0.0511783,1.81091,-0.011911,0.673553,-0.00255414,All
36.4858,0.389586,36.4858,0.0129443,36.4858,0.370765,0.746231,-0.0500979,1.97096,-0.0234793,0.746231,-0.00244758,All
37.5664,0.360601,37.5664,0.00492268,37.5664,0.342311,0.82675,-0.048901,2.14517,-0.0360701,0.82675,-0.00232953,All
37.7516,0.35629,37.7516,0.00379896,37.7516,0.33804,0.915958,-0.0475749,2.33477,-0.0470378,0.915958,-0.00219874,All
39.0613,0.325804,39.0613,-0.00414735,39.0613,0.307832,1.01479,-0.0461056,2.54112,-0.0585851,1.01479,-0.00205384,All
40.4164,0.324731,40.4164,-0.000557731,40.4164,0.305094,1.12429,-0.0444779,2.76572,-0.0694946,1.12429,-0.0018933,All
40.433,0.324724,40.433,-0.000511397,40.433,0.305067,1.2456,-0.0426745,3.01017,-0.0790909,1.2456,-0.00171544,All
41.8186,0.324133,41.8186,0.00335544,41.8186,0.302742,1.38,-0.0406765,3.04677,-0.0805276,1.38,-0.00151839,All
43.2694,0.323515,43.2694,0.00740436,43.2694,0.300308,1.52891,-0.038463,3.27622,-0.0895353,1.52891,-0.00130007,All
43.2997,0.323502,43.2997,0.00748894,43.2997,0.300257,1.69388,-0.0360106,3.56579,-0.0990441,1.69388,-0.0010582,All
44.7706,0.322876,44.7706,0.0115938,44.7706,0.29779,1.87665,-0.0341886,3.88095,-0.10711,1.87665,-0.00127723,All
46.1664,0.322281,46.1664,0.0154893,46.1664,0.295448,1.93939,-0.0337128,4.22397,-0.114715,1.93939,-0.00143381,All
46.3238,0.322214,46.3238,0.0159285,46.3238,0.295184,2.07915,-0.032664,4.59731,-0.12,2.07915,-0.00178841,All
47.9309,0.321529,47.9309,0.0204136,47.9309,0.292488,2.30349,-0.0317935,4.80301,-0.121971,2.30349,-0.0027746,All
49.0331,0.324061,49.0331,0.0247238,49.0331,0.293643,2.55204,-0.0314739,5.00364,-0.123417,2.55204,-0.00419057,All
49.5938,0.327237,49.5938,0.0277218,49.5938,0.296201,2.82741,-0.0311198,5.44588,-0.124728,2.82741,-0.00575932,All
51.3143,0.334553,51.3143,0.0360892,51.3143,0.302079,3.1325,-0.0307275,5.92722,-0.123838,3.1325,-0.00749735,All
51.8998,0.335109,51.8998,0.0382523,51.8998,0.302451,3.43172,-0.0303427,6.45109,-0.121197,3.43172,-0.009202,All
53.0946,0.334651,53.0946,0.0421012,53.0946,0.301861,3.4705,-0.0303612,6.55925,-0.1205,3.4705,-0.00945477,All
54.7664,0.327113,54.7664,0.0450005,54.7664,0.295089,3.84497,-0.0315421,7.02127,-0.116613,3.84497,-0.0123597,All
54.9366,0.325725,54.9366,0.0450714,54.9366,0.293861,4.25985,-0.0334676,7.64185,-0.110607,4.25985,-0.0158217,All
56.8425,0.297919,56.8425,0.0415054,56.8425,0.269124,4.7195,-0.0362733,8.3155,-0.103437,4.7195,-0.0198688,All
57.6331,0.283162,57.6331,0.0388815,57.6331,0.255958,4.92405,-0.0376432,8.31727,-0.103417,4.92405,-0.0216919,All
58.8145,0.261111,58.8145,0.0349609,58.8145,0.236287,5.22874,-0.039845,9.05239,-0.0949429,5.22874,-0.0243969,All
60.4998,0.229655,60.4998,0.0293681,60.4998,0.208225,5.79293,-0.044137,9.85249,-0.0851816,5.79293,-0.0292856,All
60.855,0.223026,60.855,0.0281895,60.855,0.202311,6.41638,-0.0488219,10.0717,-0.0824551,6.41638,-0.0344127,All
62.9662,0.18362,62.9662,0.0211831,62.9662,0.167156,6.41799,-0.0488337,10.7233,-0.0741808,6.41799,-0.0344251,All
63.3665,0.176148,63.3665,0.0198547,63.3665,0.160491,7.11051,-0.0533844,11.6711,-0.061815,7.11051,-0.0390973,All
65.1507,0.139538,65.1507,0.012825,65.1507,0.12743,7.87774,-0.0568507,11.828,-0.0597542,7.87774,-0.0426529,All
66.2332,0.115274,66.2332,0.00791503,66.2332,0.105055,7.90871,-0.0569348,12.7026,-0.0482826,7.90871,-0.0427442,All
67.4109,0.0895175,67.4109,0.00284477,67.4109,0.0810469,8.72776,-0.0581588,13.5842,-0.0369683,8.72776,-0.0442392,All
69.0998,0.0549221,69.0998,-0.00349548,69.0998,0.0481128,9.40104,-0.0572177,13.8253,-0.033883,9.40104,-0.0436904,All
69.7496,0.0421591,69.7496,-0.00572653,69.7496,0.0358141,9.6695,-0.0566503,15.0473,-0.0191792,9.6695,-0.0432969,All
71.9665,0.00229593,71.9665,-0.0120427,71.9665,-0.00342028,10.7129,-0.0507187,15.3405,-0.0157396,10.7129,-0.0384339,All
72.1695,-0.000447705,72.1695,-0.0123476,72.1695,-0.00624631,10.8934,-0.049654,16.3772,-0.00494094,10.8934,-0.0375581,All
74.6732,-0.0342978,74.6732,-0.0161086,74.6732,-0.0411129,11.8688,-0.0439003,17.0967,0.00185731,11.8688,-0.0328254,All
74.8332,-0.0364606,74.8332,-0.0163488,74.8332,-0.0433406,12.3857,-0.03998,17.8247,0.00854552,12.3857,-0.0295658,All
