parameter,value
Cl_pop,13.4569311747948
V1_pop,24.2626617865631
beta_V1_ANTU_1,-0.213835371232488
beta_V1_logtCLCRMLMIN,-1.3447762320083
beta_V1_logtPROGDL,-0.593030310601631
Q_pop,23.4
beta_Q_LMP_1,1.01703294294274
beta_Q_logtAGEA,1.30883370856227
beta_Q_logtALBGDL,17.6075081739659
beta_Q_logtPROGDL,-17.6357951160888
V2_pop,3.58837008469925
beta_V2_SEXF_1,4.018932067721
beta_V2_logtHCM,31.0645270610138
omega_Cl,0.255966162008976
omega_V1,0.110694705559899
omega_Q,7.86821851290237e-8
omega_V2,6.16561458906171e-8
a,1.47404496596499
b,0.0392155176355811
