parameter,value,se_sa,rse_sa
Cl_pop,19.6689273018913,4.16986079630977,21.2002450988205
beta_Cl_tSCRMGDL,-0.357468702129228,0.20473433962166,57.2733608291242
V1_pop,24.1645444388864,2.39594965795491,9.91514515828932
Q_pop,23.4,,
V2_pop,13.9813327694893,3.81409576634847,27.2799155075672
omega_Cl,0.227758573601165,0.0445738685081917,19.570665465374
omega_V1,0.31744770920628,0.0754323517219462,23.7621345293532
omega_Q,0.863034434623823,0.230641249519657,26.7244550468242
omega_V2,0.720569326176584,0.205776463677403,28.5574831181441
a,1.93699105497419,0.233100324322516,12.0341456262234
