Cl_pop,0.8357,6.0374e-9,0.32625,-0.055097,0.00050419,2.1554e-10,0.0092424,-0.00034611,0.00072481,1.685e-5,nan
V1_pop,6.0374e-9,2.5516e-12,2.7957e-6,2.6105e-7,7.7615e-10,-1.4717e-14,1.1386e-7,6.774e-9,3.868e-8,-5.8197e-9,nan
Q_pop,0.32625,2.7957e-6,363.42,-2.4418,0.0075897,4.1103e-10,3.226,0.11468,0.053362,0.001468,nan
V2_pop,-0.055097,2.6105e-7,-2.4418,12.5,-0.00087031,-2.122e-9,0.013264,-0.027729,-0.014843,-0.0019533,nan
omega_Cl,0.00050419,7.7615e-10,0.0075897,-0.00087031,0.0023976,-1.7471e-11,0.00030115,1.929e-5,0.00017551,-2.8579e-5,nan
omega_V1,2.1554e-10,-1.4717e-14,4.1103e-10,-2.122e-9,-1.7471e-11,2.8254e-15,-2.6432e-9,1.0824e-9,-2.9396e-9,1.5803e-10,nan
omega_Q,0.0092424,1.1386e-7,3.226,0.013264,0.00030115,-2.6432e-9,0.27052,-0.0053307,-0.00047166,-0.00025441,nan
omega_V2,-0.00034611,6.774e-9,0.11468,-0.027729,1.929e-5,1.0824e-9,-0.0053307,0.031078,-0.0044435,0.00026468,nan
a,0.00072481,3.868e-8,0.053362,-0.014843,0.00017551,-2.9396e-9,-0.00047166,-0.0044435,0.061366,-0.0014318,nan
b,1.685e-5,-5.8197e-9,0.001468,-0.0019533,-2.8579e-5,1.5803e-10,-0.00025441,0.00026468,-0.0014318,0.00018873,nan
c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
