time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.108523,0.010989,0.0111111,0,0.0337079,All
1.03965,0.032967,0.0222222,0,0.0561798,All
1.97077,0.032967,0.0444444,0.0111111,0.1,All
2.9019,0.0879121,0.0674157,0.0281609,0.122222,All
3.83303,0.131868,0.1,0.0454545,0.146897,All
4.76415,0.164835,0.123596,0.0674157,0.179775,All
5.69528,0.186813,0.155556,0.1,0.212297,All
6.62641,0.208791,0.177778,0.123596,0.244444,All
7.55753,0.21978,0.203396,0.155556,0.277778,All
8.48866,0.241758,0.233333,0.177778,0.3,All
9.41978,0.285714,0.255556,0.2,0.322222,All
10.3509,0.285714,0.288123,0.223471,0.348315,All
11.282,0.340659,0.311111,0.244444,0.361593,All
12.2132,0.362637,0.333333,0.266667,0.384193,All
13.1443,0.384615,0.348315,0.288889,0.4,All
14.0754,0.395604,0.366667,0.311111,0.424594,All
15.0065,0.395604,0.386364,0.325843,0.438202,All
15.9377,0.406593,0.4,0.344444,0.455556,All
16.8688,0.417582,0.422222,0.366667,0.47191,All
17.7999,0.428571,0.443182,0.384193,0.488889,All
18.731,0.43956,0.455556,0.402247,0.5,All
19.6622,0.43956,0.47191,0.422222,0.511111,All
20.5933,0.461538,0.488889,0.438202,0.52809,All
21.5244,0.483516,0.5,0.455556,0.539326,All
22.4555,0.505495,0.511111,0.466667,0.555556,All
23.3867,0.516484,0.522222,0.477778,0.566667,All
24.3178,0.516484,0.539326,0.488889,0.577778,All
25.2489,0.56044,0.555556,0.5,0.595506,All
26.1801,0.56044,0.566667,0.522222,0.606742,All
27.1112,0.582418,0.577778,0.52809,0.615807,All
28.0423,0.582418,0.588889,0.541885,0.629213,All
28.9734,0.604396,0.6,0.550562,0.640449,All
29.9046,0.604396,0.611111,0.566667,0.646086,All
30.8357,0.626374,0.622222,0.573034,0.662921,All
31.7668,0.626374,0.633333,0.588889,0.670455,All
32.6979,0.648352,0.640449,0.6,0.683606,All
33.6291,0.659341,0.644444,0.611111,0.688889,All
34.5602,0.659341,0.655556,0.622222,0.7,All
35.4913,0.681319,0.666667,0.633333,0.711111,All
36.4224,0.692308,0.677778,0.640449,0.722222,All
37.3536,0.692308,0.688889,0.651685,0.733333,All
38.2847,0.692308,0.7,0.655556,0.741573,All
39.2158,0.692308,0.711111,0.666667,0.752809,All
40.1469,0.692308,0.719101,0.674157,0.764045,All
41.0781,0.725275,0.730337,0.685393,0.775281,All
42.0092,0.725275,0.738636,0.688889,0.785304,All
42.9403,0.725275,0.75,0.7,0.797753,All
43.8714,0.736264,0.755556,0.711111,0.806818,All
44.8026,0.769231,0.766667,0.722222,0.820225,All
45.7337,0.78022,0.777778,0.733333,0.822222,All
46.6648,0.802198,0.788889,0.744444,0.833333,All
47.596,0.802198,0.8,0.755556,0.844444,All
48.5271,0.802198,0.811111,0.764045,0.855556,All
49.4582,0.813187,0.820225,0.766667,0.866667,All
50.3893,0.813187,0.831461,0.777778,0.876404,All
51.3205,0.824176,0.833333,0.787703,0.888889,All
52.2516,0.824176,0.844444,0.788889,0.898876,All
53.1827,0.846154,0.855556,0.804598,0.9,All
54.1138,0.879121,0.865169,0.811111,0.911111,All
55.045,0.879121,0.866667,0.821223,0.911111,All
55.9761,0.89011,0.877778,0.831461,0.922222,All
56.9072,0.89011,0.88764,0.833333,0.933333,All
57.8383,0.89011,0.888889,0.844444,0.943501,All
58.7695,0.901099,0.9,0.853933,0.944444,All
59.7006,0.912088,0.909091,0.865169,0.944444,All
60.6317,0.912088,0.911111,0.866667,0.955056,All
61.5628,0.912088,0.921348,0.874984,0.955556,All
62.494,0.912088,0.922222,0.877778,0.966292,All
63.4251,0.912088,0.932584,0.888889,0.966667,All
64.3562,0.912088,0.933333,0.893883,0.9774,All
65.2873,0.934066,0.94382,0.9,0.977528,All
66.2185,0.934066,0.944444,0.910112,0.977778,All
67.1496,0.945055,0.954801,0.911111,0.977778,All
68.0807,0.956044,0.955306,0.921348,0.988764,All
69.0118,0.956044,0.955556,0.922222,0.988889,All
69.943,0.967033,0.966292,0.931034,0.988889,All
70.8741,0.978022,0.966667,0.933333,0.988889,All
71.8052,0.978022,0.966667,0.933333,0.988889,All
72.7364,0.978022,0.977528,0.94382,0.994444,All
73.6675,0.978022,0.977528,0.944444,1,All
74.5986,0.978022,0.977778,0.944444,1,All
75.5297,0.978022,0.977778,0.955056,1,All
76.4609,0.978022,0.977778,0.955556,1,All
77.392,0.978022,0.988636,0.955556,1,All
78.3231,0.978022,0.988764,0.965909,1,All
79.2542,0.978022,0.988764,0.966292,1,All
80.1854,0.978022,0.988889,0.966667,1,All
81.1165,0.978022,0.988889,0.966667,1,All
82.0476,0.989011,0.988889,0.971839,1,All
82.9787,0.989011,0.988889,0.977528,1,All
83.9099,0.989011,1,0.977528,1,All
84.841,0.989011,1,0.977778,1,All
85.7721,0.989011,1,0.977778,1,All
86.7032,0.989011,1,0.988636,1,All
87.6344,0.989011,1,0.988636,1,All
88.5655,0.989011,1,0.988764,1,All
89.4966,0.989011,1,0.988889,1,All
90.4277,0.989011,1,0.988889,1,All
91.3589,0.989011,1,1,1,All
92.29,1,1,1,1,All
