time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.995334,0.010989,0.0227273,0,0.0666667,All
1.9175,0.032967,0.0449438,0.011236,0.0898876,All
2.83967,0.0769231,0.0674157,0.0333333,0.122222,All
3.76184,0.120879,0.1,0.0449438,0.155556,All
4.68401,0.164835,0.123596,0.0670412,0.179775,All
5.60618,0.186813,0.155556,0.0954545,0.213483,All
6.52834,0.208791,0.177778,0.122222,0.247191,All
7.45051,0.208791,0.204545,0.15249,0.277778,All
8.37268,0.241758,0.233333,0.173159,0.3,All
9.29485,0.285714,0.255556,0.2,0.318414,All
10.217,0.285714,0.280899,0.222222,0.344444,All
11.1392,0.32967,0.303371,0.244444,0.361593,All
12.0614,0.362637,0.325843,0.266667,0.382022,All
12.9835,0.384615,0.348315,0.288889,0.4,All
13.9057,0.395604,0.366667,0.303371,0.422222,All
14.8279,0.395604,0.382022,0.325843,0.440692,All
15.75,0.406593,0.4,0.344444,0.449438,All
16.6722,0.417582,0.41573,0.366667,0.466667,All
17.5944,0.428571,0.433333,0.377778,0.485891,All
18.5165,0.43956,0.455556,0.4,0.5,All
19.4387,0.43956,0.466667,0.41573,0.511111,All
20.3609,0.461538,0.483146,0.433333,0.52809,All
21.283,0.483516,0.5,0.449438,0.539326,All
22.2052,0.505495,0.511111,0.460674,0.550562,All
23.1274,0.516484,0.522222,0.47191,0.561798,All
24.0495,0.516484,0.533333,0.485891,0.577778,All
24.9717,0.538462,0.544444,0.5,0.588889,All
25.8939,0.56044,0.561798,0.511111,0.6,All
26.816,0.582418,0.573034,0.522222,0.613636,All
27.7382,0.582418,0.58427,0.533333,0.622222,All
28.6604,0.604396,0.595506,0.550562,0.633333,All
29.5826,0.604396,0.606742,0.561798,0.644444,All
30.5047,0.604396,0.617978,0.566667,0.655556,All
31.4269,0.626374,0.625,0.58427,0.666667,All
32.3491,0.637363,0.633333,0.595506,0.677778,All
33.2712,0.659341,0.644444,0.606742,0.688889,All
34.1934,0.659341,0.655556,0.617978,0.694906,All
35.1156,0.67033,0.666667,0.622222,0.707865,All
36.0377,0.692308,0.674157,0.633333,0.711111,All
36.9599,0.692308,0.685393,0.644444,0.72628,All
37.8821,0.692308,0.688889,0.65362,0.733333,All
38.8042,0.692308,0.7,0.659238,0.744444,All
39.7264,0.692308,0.711111,0.666667,0.7598,All
40.6486,0.714286,0.722222,0.677778,0.766667,All
41.5707,0.725275,0.733333,0.688889,0.777778,All
42.4929,0.725275,0.744444,0.698315,0.788889,All
43.4151,0.736264,0.755556,0.707865,0.8,All
44.3372,0.758242,0.764045,0.711111,0.811111,All
45.2594,0.78022,0.772727,0.722222,0.820225,All
46.1816,0.791209,0.784091,0.733333,0.831461,All
47.1038,0.802198,0.790996,0.744444,0.833333,All
48.0259,0.802198,0.8,0.755556,0.844444,All
48.9481,0.802198,0.811111,0.765356,0.855556,All
49.8703,0.813187,0.821223,0.775281,0.866667,All
50.7924,0.813187,0.831461,0.784091,0.877778,All
51.7146,0.824176,0.842697,0.788889,0.888889,All
52.6368,0.824176,0.844444,0.8,0.899438,All
53.5589,0.868132,0.855556,0.808989,0.9,All
54.4811,0.879121,0.865169,0.811111,0.911111,All
55.4033,0.879121,0.866667,0.820225,0.921348,All
56.3254,0.89011,0.877778,0.833333,0.922222,All
57.2476,0.89011,0.88764,0.836207,0.933333,All
58.1698,0.89011,0.888889,0.844444,0.933333,All
59.0919,0.901099,0.899438,0.853933,0.94382,All
60.0141,0.912088,0.9,0.863636,0.944444,All
60.9363,0.912088,0.911111,0.870833,0.955056,All
61.8584,0.912088,0.921348,0.876404,0.955556,All
62.7806,0.912088,0.922222,0.882071,0.966292,All
63.7028,0.912088,0.931818,0.888889,0.966667,All
64.6249,0.912088,0.933333,0.898876,0.966667,All
65.5471,0.934066,0.938258,0.9,0.9774,All
66.4693,0.934066,0.944444,0.904545,0.977778,All
67.3915,0.956044,0.944444,0.911111,0.977778,All
68.3136,0.956044,0.955056,0.920455,0.977778,All
69.2358,0.956044,0.955556,0.921348,0.988764,All
70.158,0.978022,0.955556,0.922222,0.988889,All
71.0801,0.978022,0.966292,0.932584,0.988889,All
72.0023,0.978022,0.966667,0.933333,0.988889,All
72.9245,0.978022,0.966667,0.933333,0.988889,All
73.8466,0.978022,0.977528,0.94382,0.988889,All
74.7688,0.978022,0.977528,0.944444,1,All
75.691,0.978022,0.977778,0.944444,1,All
76.6131,0.978022,0.977778,0.954801,1,All
77.5353,0.978022,0.977778,0.955556,1,All
78.4575,0.978022,0.988764,0.955556,1,All
79.3796,0.978022,0.988764,0.966292,1,All
80.3018,0.978022,0.988764,0.966292,1,All
81.224,0.978022,0.988889,0.966667,1,All
82.1461,0.989011,0.988889,0.966667,1,All
83.0683,0.989011,0.988889,0.977528,1,All
83.9905,0.989011,0.988889,0.977528,1,All
84.9127,0.989011,0.988889,0.977653,1,All
85.8348,0.989011,1,0.977778,1,All
86.757,0.989011,1,0.977778,1,All
87.6792,0.989011,1,0.988506,1,All
88.6013,0.989011,1,0.988636,1,All
89.5235,0.989011,1,0.988764,1,All
90.4457,0.989011,1,0.988889,1,All
91.3678,0.989011,1,0.988889,1,All
92.29,1,1,1,1,All
