iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,689.352,1,6.75429,13.0769,23.8987,6.55784,1,0.3,1,1,1,1
2,629.453,1,13.5375,14.2501,26.4656,9.62186,1.03024,0.221497,0.259355,0.921019,0.498655,0.873577
3,581.158,1,13.9025,14.4803,28.5715,8.76981,1.30628,0.172476,0.22622,0.934152,0.379702,0.695001
4,554.878,1,13.7767,13.5597,27.5602,10.3157,1.41132,0.145485,0.226533,0.804104,0.352576,0.624277
5,536.349,1,13.5145,14.5637,26.524,9.88752,1.31043,0.123875,0.250053,0.884805,0.316647,0.622833
6,527.969,1,13.6003,12.4158,27.1874,10.2487,1.37193,0.113294,0.256441,0.791298,0.295153,0.72239
7,522.435,1,13.64,12.2832,27.381,9.19582,1.47516,0.103166,0.262248,0.739726,0.261923,0.837988
8,512.739,1,13.6794,14.2645,27.8116,9.45113,1.48823,0.0936016,0.250264,0.67626,0.286212,0.899506
9,505.133,1,13.5628,13.516,28.1473,8.53636,1.49491,0.0806128,0.245187,0.740355,0.281037,1.04783
10,500.833,1,13.4164,14.3919,27.5593,8.06015,1.38844,0.0761365,0.249788,0.805595,0.266045,1.21661
11,503.609,1,13.468,16.4462,27.9097,9.44355,1.43203,0.0748326,0.261304,0.921613,0.261889,1.11433
12,493.69,1,13.4507,17.3832,27.3144,10.4796,1.3811,0.0692137,0.261964,0.867159,0.278383,1.12539
13,492.951,1,13.5234,17.9876,26.701,8.68015,1.44458,0.0644721,0.266269,0.874877,0.279479,1.13714
14,481.384,1,13.4844,16.439,27.1249,9.55674,1.38547,0.0583812,0.258817,0.862589,0.280217,1.21375
15,479.523,1,13.5641,17.2791,27.3122,9.04304,1.36529,0.0599945,0.260076,0.866147,0.263962,1.17817
16,472.405,1,13.6043,16.0264,26.9585,10.258,1.38451,0.0546211,0.263407,0.880808,0.278249,1.06683
17,473.514,1,13.61,14.7719,26.9215,10.9132,1.51176,0.0495058,0.258126,0.878213,0.279421,1.04249
18,468.759,1,13.5718,15.6659,26.8346,11.247,1.49972,0.048533,0.256089,0.843222,0.270685,1.04188
19,460.282,1,13.5688,15.3493,26.9214,10.4558,1.44966,0.045123,0.250547,0.844837,0.289932,1.00345
20,466.438,1,13.5726,16.4559,26.7601,11.3253,1.44975,0.047309,0.264592,0.8942,0.276815,1.01076
21,473.416,1,13.6655,17.5608,26.8846,10.8856,1.53958,0.0470432,0.273602,0.904222,0.284311,0.983047
22,469.1,1,13.6195,13.5002,26.7514,10.9847,1.49748,0.0463197,0.265265,0.923294,0.273618,1.00758
23,474,1,13.3276,16.1295,26.452,10.7673,1.4976,0.051858,0.252322,0.821543,0.270757,1.08329
24,463.25,1,13.4845,14.9779,26.3802,12.604,1.31984,0.052369,0.257458,0.894937,0.278879,1.03118
25,470.928,1,13.5518,17.4041,26.3066,13.2574,1.40869,0.0516226,0.262334,0.828256,0.301512,1.09056
26,476.746,1,13.5522,17.5005,26.331,11.6337,1.55165,0.0476548,0.266271,0.869143,0.296398,1.05651
27,470.872,1,13.6148,17.6943,26.0136,12.3984,1.4659,0.0480917,0.266751,0.869419,0.303763,1.0368
28,478.245,1,13.5546,16.7604,26.5896,11.2626,1.52255,0.0514923,0.257713,0.820909,0.311033,1.05116
29,484.281,1,13.5911,16.6542,26.0998,12.4326,1.69792,0.0437586,0.267473,0.933423,0.289603,1.06869
30,477.09,1,13.5871,18.013,25.8799,13.307,1.49163,0.0525039,0.255272,0.925982,0.275197,1.05524
31,475.647,1,13.5044,19.4489,25.2514,13.6802,1.49166,0.0526996,0.255642,0.907787,0.265665,1.01907
32,479.517,1,13.4327,20.1431,25.2555,11.209,1.49167,0.0529533,0.253468,0.958539,0.267094,1.09861
33,484.088,1,13.5519,17.787,25.8529,11.5767,1.51289,0.0589323,0.257172,0.932088,0.256076,1.00507
34,478.134,1,13.5548,16.7545,26.1757,11.3251,1.61857,0.0526948,0.262459,0.863597,0.245708,0.925701
35,482.788,1,13.6265,17.6625,26.1592,11.0699,1.61853,0.0497814,0.274068,0.890439,0.2685,1.04167
36,474.603,1,13.458,18.7281,25.4574,9.60773,1.61813,0.0454789,0.255621,0.835678,0.277642,1.04784
37,466.912,1,13.5455,20.0062,25.741,11.4028,1.39721,0.0514126,0.258305,0.837851,0.282511,1.05526
38,467.624,1,13.4534,18.6627,25.2876,12.3427,1.39726,0.0524571,0.246829,0.831742,0.322313,0.92282
39,471.375,1,13.4999,17.5859,25.5805,11.6562,1.41739,0.0549407,0.247273,0.906177,0.311323,0.866642
40,464.849,1,13.3676,20.9725,26.0284,10.8052,1.47489,0.049797,0.261168,0.750443,0.32299,0.830508
