parameter,value,se_sa,rse_sa
Cl_pop,20.5621645436363,4.15875178669125,20.225262655912
beta_Cl_tSCRMGDL,-0.416332510670522,0.18797762792057,45.1508405187536
V1_pop,24.4217824679574,2.48333489975591,10.1685243614555
Q_pop,23.4,,
V2_pop,12.8180779727878,3.33248104655023,25.9982897094629
omega_Cl,0.23026436300819,0.0454682785837789,19.7461204980997
omega_V1,0.329641789680723,0.0774571035469806,23.4973556059146
omega_Q,0.688781365402156,0.220293879957901,31.9831358720455
omega_V2,0.760302909850252,0.215710615210215,28.3716677150033
a,1.84540358329518,0.222177258867316,12.0394942807357
