iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,608.651,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,550.321,1,23.4594,43.6933,16.5643,0.87735,0.162371,0.459729,0.923906,0.893089,1.01511
3,527.327,1,23.3609,41.248,18.1096,1.14953,0.124443,0.438115,1.01116,0.850654,1.01268
4,504.905,1,23.4,42.6531,17.4514,1.17754,0.100703,0.437998,0.999878,0.818613,1.17321
5,479.583,1,23.1047,42.0311,18.8567,1.24804,0.0736284,0.442707,1.19183,0.811211,1.19278
6,458.892,1,22.9926,41.479,19.9286,1.21866,0.0588313,0.44331,1.16461,0.821875,1.3537
7,451.532,1,23.0639,40.6566,21.8982,1.22098,0.0539742,0.441603,1.1887,0.837799,1.26623
8,438.391,1,22.9993,41.7825,21.2736,1.24589,0.0433662,0.445713,1.25674,0.805059,1.39907
9,435.969,1,22.9972,42.0133,21.6583,1.24586,0.0412756,0.442537,1.18392,0.808484,1.5022
10,426.558,1,22.9401,41.8225,24.6032,1.22284,0.038283,0.441775,1.30799,0.804123,1.25765
11,424.492,1,23.0144,40.9643,25.8967,1.2664,0.0334456,0.443057,1.40158,0.799958,1.33651
12,419.282,1,22.9443,40.0121,25.8658,1.26635,0.0311704,0.438588,1.43826,0.79703,1.21789
13,412.087,1,23.0241,39.5692,26.0722,1.27247,0.027022,0.44479,1.38439,0.807632,1.16069
14,409.679,1,23.0241,39.067,26.0962,1.27242,0.0259705,0.435797,1.46,0.797957,1.13388
15,405.486,1,22.8996,39.3943,25.2367,1.27236,0.0233807,0.443375,1.38677,0.803875,1.14448
16,407.089,1,22.9249,39.0717,25.8861,1.30443,0.0211853,0.441995,1.53548,0.801936,1.1127
17,403.522,1,22.9686,39.0933,29.4355,1.30435,0.0181985,0.443588,1.55091,0.803286,1.18163
18,406.073,1,22.7991,38.3237,26.9736,1.3723,0.0144391,0.446725,1.51772,0.800315,1.16244
19,404.059,1,22.9267,38.6604,28.7349,1.41092,0.00922442,0.447606,1.52628,0.778608,1.11075
20,400.328,1,22.8879,38.3434,26.4399,1.36104,0.0128956,0.444578,1.36239,0.791225,1.12606
21,400.911,1,22.9945,37.7866,29.0884,1.38444,0.0102069,0.444053,1.42062,0.794713,1.11931
22,398.631,1,23.1218,38.6494,26.9077,1.36318,0.00948908,0.446372,1.48497,0.794282,1.14068
23,397.076,1,22.9884,38.615,29.5611,1.37683,0.00573858,0.445116,1.47731,0.788471,1.13342
24,394.861,1,22.9315,38.8871,30.0693,1.34823,0.00825079,0.448897,1.40259,0.783576,1.1608
25,393.232,1,22.9371,38.9802,28.2516,1.35118,2.22045e-16,0.447489,1.42378,0.779857,1.28611
26,395.101,1,22.9071,39.9181,31.4079,1.37339,2.22045e-16,0.447008,1.38386,0.775076,1.2468
27,391.438,1,22.8811,39.4209,30.9929,1.34526,0.00292294,0.445687,1.39515,0.76656,1.18042
28,392.797,1,22.8667,39.9134,28.5203,1.34582,0.00804343,0.441033,1.32582,0.764483,1.16109
29,392.184,1,22.8599,39.1804,28.2547,1.31644,0.0109272,0.45073,1.30885,0.766526,1.16791
30,394.678,1,22.9742,38.7904,29.0074,1.3302,0.0108148,0.443986,1.35104,0.768102,1.20911
31,391.002,1,23.0132,39.0098,29.1515,1.31909,0.00849856,0.451034,1.38078,0.777272,1.15863
32,389.312,1,23.0375,39.2758,27.103,1.33061,0.00625939,0.444658,1.37255,0.765039,1.10411
33,388.56,1,23.0703,39.4048,26.8085,1.28421,0.0109602,0.443371,1.42513,0.761593,1.13382
34,388.278,1,23.1,38.7604,26.2086,1.33956,2.91337e-08,0.443097,1.33522,0.759637,1.14972
35,386.158,1,23.0749,38.3645,27.3115,1.32763,2.63124e-05,0.447473,1.33079,0.758944,1.10765
36,387.037,1,23.0582,38.4056,27.3765,1.33329,2.22045e-16,0.448788,1.30559,0.752962,1.1436
37,384.474,1,23.0389,38.2224,25.4023,1.30587,2.22045e-16,0.448851,1.42413,0.756096,1.11719
38,382.039,1,23.0734,38.3265,26.7225,1.2809,2.22045e-16,0.450596,1.42119,0.761301,1.18248
39,383.37,1,23.0546,38.4657,28.0365,1.28843,2.22045e-16,0.454321,1.47686,0.766854,1.1465
40,383.613,1,23.0952,38.138,24.9319,1.27934,2.22045e-16,0.446476,1.50489,0.772668,1.24754
41,383.717,1,22.9819,38.2474,26.8891,1.29428,1.5562e-07,0.454602,1.35844,0.780139,1.19616
42,383.01,1,23.0155,38.4721,27.942,1.28574,2.22045e-16,0.454586,1.36158,0.775645,1.22489
43,384.465,1,22.9985,38.1069,27.5158,1.30483,2.22045e-16,0.451354,1.33981,0.778121,1.16268
44,381.855,1,22.9206,38.1954,29.3545,1.2875,2.22045e-16,0.45689,1.28665,0.775172,1.18552
45,384.916,1,22.8034,38.6174,28.7653,1.30849,2.22045e-16,0.453786,1.2989,0.774397,1.19463
46,382.583,1,23.0606,38.4131,29.2092,1.28979,2.22045e-16,0.450366,1.31317,0.773971,1.2086
47,382.889,1,22.9672,38.1967,27.4817,1.29897,2.22045e-16,0.445611,1.32326,0.780253,1.13611
48,386.407,1,23.0172,38.6113,27.2853,1.32118,2.22045e-16,0.445399,1.34481,0.772575,1.16037
49,383.513,1,22.9707,38.3053,27.6968,1.30519,2.22045e-16,0.444836,1.33487,0.77373,1.11853
50,384.224,1,22.927,38.3054,27.4442,1.32052,2.22045e-16,0.44659,1.33661,0.763471,1.04105
51,380.789,1,22.934,38.312,27.1927,1.28976,2.22045e-16,0.45408,1.41872,0.761916,1.00198
52,383.805,1,22.9026,38.2693,29.924,1.29824,1.32529e-06,0.454643,1.47314,0.764237,1.08786
53,382.838,1,22.8917,38.4251,29.8906,1.28852,2.22045e-16,0.449484,1.50077,0.756805,1.115
54,385.345,1,22.9573,38.9511,27.8884,1.30978,0.00366658,0.449057,1.42831,0.755339,1.08609
55,384.217,1,23.0511,38.8976,28.5119,1.30087,0.0029124,0.453922,1.45876,0.760416,1.07137
56,383.299,1,23.032,39.1176,28.551,1.30212,2.22045e-16,0.44744,1.40786,0.759847,1.08764
57,385.007,1,22.9591,39.0764,29.9582,1.32077,2.22045e-16,0.451735,1.4077,0.762005,1.0188
58,383.022,1,23.0545,38.5212,30.8927,1.29903,2.22045e-16,0.455583,1.44318,0.772152,1.03274
59,384.172,1,22.9598,38.4261,31.4344,1.31188,2.24258e-06,0.452453,1.41905,0.768538,1.0295
60,383.361,1,22.9435,38.4844,30.3664,1.26583,0.00970049,0.457473,1.40873,0.762728,1.02065
