time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.775276,31.833,0.0258963,31.833,0.76704,3.64275,-0.115555,1.3113,0.103376,3.64275,-0.0800011,All
32.9374,0.690604,32.9374,0.00780637,32.9374,0.676275,3.85942,-0.0681943,1.42657,0.0967481,3.85942,-0.0374271,All
34.0801,0.614328,34.0801,-0.00728087,34.0801,0.595048,4.08898,-0.0304642,1.55198,0.0899678,4.08898,-0.00381648,All
34.6997,0.574733,34.6997,-0.0148977,34.6997,0.552978,4.3322,0.00951015,1.68841,0.0825913,4.3322,0.0317933,All
35.2624,0.545571,35.2624,-0.0196771,35.2624,0.522363,4.58988,0.0451532,1.83683,0.0745664,4.58988,0.0633309,All
36.4858,0.483625,36.4858,-0.0296108,36.4858,0.457427,4.86289,0.0692631,1.9983,0.0658361,4.86289,0.0841551,All
37.5664,0.440604,37.5664,-0.0348034,37.5664,0.413091,4.8794,0.0707214,2.17397,0.0563383,4.8794,0.0854147,All
37.7516,0.43388,37.7516,-0.0354946,37.7516,0.406214,5.15214,0.0873601,2.36508,0.0471722,5.15214,0.0993699,All
39.0613,0.386326,39.0613,-0.040383,39.0613,0.357585,5.45859,0.0955982,2.57299,0.0390757,5.45859,0.105433,All
40.4164,0.371197,40.4164,-0.0361848,40.4164,0.344685,5.78327,0.104326,2.79917,0.0303667,5.78327,0.111858,All
40.433,0.371019,40.433,-0.0361315,40.433,0.344535,6.11605,0.100591,3.04524,0.0208921,6.11605,0.10686,All
41.8186,0.356117,41.8186,-0.031685,41.8186,0.331968,6.12726,0.100184,3.05655,0.0204567,6.12726,0.106435,All
43.2694,0.340514,43.2694,-0.027029,43.2694,0.318809,6.49171,0.0869422,3.31294,0.0128511,6.49171,0.0926037,All
43.2997,0.340188,43.2997,-0.0269318,43.2997,0.318534,6.87784,0.0729125,3.60418,0.00442392,6.87784,0.0779497,All
44.7706,0.32437,44.7706,-0.0222116,44.7706,0.305194,7.28694,0.0537182,3.92101,-0.00355724,7.28694,0.0586247,All
46.1664,0.309358,46.1664,-0.0177321,46.1664,0.292534,7.3527,0.0496909,4.2657,-0.0106113,7.3527,0.0546919,All
46.3238,0.307666,46.3238,-0.017227,46.3238,0.291106,7.72037,0.0271766,4.64069,-0.0164298,7.72037,0.0327057,All
47.9309,0.290382,47.9309,-0.0120695,47.9309,0.27653,8.17958,-0.000943629,4.8018,-0.0186739,8.17958,0.00524511,All
49.0331,0.283644,49.0331,-0.00760371,49.0331,0.271949,8.58935,-0.0238276,5.04864,-0.0218913,8.58935,-0.0169811,All
49.5938,0.284162,49.5938,-0.00474095,49.5938,0.27374,8.6661,-0.0276056,5.49246,-0.0254491,8.6661,-0.0206343,All
51.3143,0.28574,51.3143,0.0033322,51.3143,0.278913,9.18157,-0.0265745,5.97529,-0.0284977,9.18157,-0.0194097,All
51.8998,0.285749,51.8998,0.00550735,51.8998,0.279905,9.72769,-0.0246076,6.50056,-0.0299701,9.72769,-0.0172591,All
53.0946,0.285266,53.0946,0.00947527,53.0946,0.281233,9.826,-0.0242536,6.54705,-0.0299873,9.826,-0.016872,All
54.7664,0.28149,54.7664,0.0129851,54.7664,0.27916,10.3063,-0.0225237,7.07201,-0.0301821,10.3063,-0.0149806,All
54.9366,0.280813,54.9366,0.0131599,54.9366,0.278582,10.9193,-0.0203159,7.69369,-0.029241,10.9193,-0.0125665,All
