iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,635.332,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,579.935,1,17.4308,30.6887,10.1706,0.834168,0.165107,0.489965,0.864516,0.845649,0.89237
3,551.982,1,17.4375,28.2125,11.0555,0.770161,0.140412,0.466314,0.894854,0.906708,0.833539
4,535.575,1,17.3526,29.466,10.8691,1.05872,0.114599,0.449204,0.865305,0.912925,0.741444
5,508.648,1,17.3958,29.206,11.3973,1.01309,0.092963,0.434624,1.00172,0.932511,0.743466
6,496.446,1,17.4316,28.9609,11.2483,1.07955,0.081375,0.43387,1.0104,0.903745,0.765383
7,482.767,1,17.2521,30.6661,10.4915,1.24054,0.065056,0.433876,1.00906,0.889773,0.788368
8,469.579,1,17.4591,30.1223,10.0544,1.09154,0.0623471,0.425498,1.09594,0.86686,0.812239
9,459.873,1,17.441,30.934,10.3064,1.09146,0.0578186,0.424445,1.04327,0.853865,0.794363
10,455.419,1,17.2796,29.4503,11.0654,1.22945,0.0497941,0.432493,0.88509,0.96755,0.783111
11,457.864,1,17.2771,28.5693,11.4243,1.14592,0.0534525,0.429723,0.939681,0.969407,0.829271
12,449.551,1,17.3478,28.9522,11.4563,1.09405,0.0511486,0.428854,0.967757,0.959555,0.806615
13,447.903,1,17.3308,29.4753,11.1604,1.15561,0.0486463,0.424594,0.943375,0.898107,0.806892
14,449.052,1,17.5418,30.1023,10.5662,1.19248,0.0476058,0.422254,0.98307,0.866051,0.828237
15,444.968,1,17.4673,30.3782,10.6871,1.236,0.044607,0.421189,0.969323,0.858412,0.761916
16,444.112,1,17.4526,30.127,11.3569,1.32543,0.0388862,0.421795,1.02384,0.870342,0.806522
17,439.967,1,17.3574,30.4438,12.336,1.3254,0.0370518,0.422362,0.914243,0.873695,0.900031
18,440.552,1,17.2908,30.5117,11.5576,1.30151,0.0379331,0.424989,0.913648,0.875609,0.895974
19,442.406,1,17.4148,30.3996,10.303,1.37528,0.0368688,0.421426,0.859686,0.871727,0.852259
20,441.152,1,17.3448,30.0829,11.6386,1.33188,0.0378682,0.425874,0.844242,0.859072,0.883084
21,441.732,1,17.4624,30.8258,11.4828,1.42676,0.034315,0.424451,0.852793,0.845319,0.855051
22,439.693,1,17.2889,30.1967,11.6004,1.42674,0.0328452,0.422882,0.926671,0.841285,0.796406
23,437.801,1,17.185,29.3635,11.4503,1.45611,0.0302406,0.424411,0.900837,0.888497,0.793212
24,433.849,1,17.2516,29.6053,11.806,1.36928,0.0314863,0.425483,0.969723,0.860761,0.82991
25,431.903,1,17.2691,29.7712,11.9087,1.36927,0.0312004,0.425707,0.962859,0.832706,0.796487
26,430.107,1,17.3067,29.2148,12.4675,1.41804,0.0288447,0.423897,0.945458,0.835342,0.725746
27,425.216,1,17.3172,29.7967,13.1236,1.48693,0.0227992,0.422228,0.899419,0.845136,0.728162
