parameter,value,se_sa,rse_sa
Cl_pop,13.5226404072741,0.920764059870949,6.80905527426177
V1_pop,23.1456005803661,2.64609230414328,11.4323769433224
Q_pop,30.8546385524967,18.3724105638548,59.5450519784753
V2_pop,12.8959277416128,3.86741058428812,29.9893940302464
omega_Cl,0.259758562628151,0.0491655826505496,18.9274155789547
omega_V1,0.200953628122106,0.0923344201605317,45.9481229691589
omega_Q,1.08029980215358,0.377250858484985,34.9209411806737
omega_V2,0.918270742090972,0.278715080292021,30.3521682131967
a,1.56254084297623,0.297268050296142,19.0246579238162
b,0.045054555724036,0.0188610854301956,41.8627708720995
