parameter,value,se_sa,rse_sa
Cl_pop,19.7405115335639,3.49668275221646,17.7132327410625
beta_Cl_tSCRMGDL,-0.349208410906282,0.165130009059392,47.2869506867944
V1_pop,28.1054251334522,1.04268250950147e-5,3.70989766050693e-5
Q_pop,23.4,,
V2_pop,22.68078209798,11.8513655581344,52.2528963372472
omega_Cl,0.178498618181279,0.0401171185587275,22.4747502067414
omega_V1,1.33353742738305e-7,1.00084468829954e-7,75.0518633934116
omega_Q,2.22209753086182,0.961842321489796,43.2853332552309
omega_V2,1.24618768898757,0.571339533146772,45.8469890366948
a,0.0656964500384016,0.00634420411048892,9.65684463434559
b,2.22044604925031e-16,0.00860595195605538,3.87577620224595e+15
