iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,583.552,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,532.881,1,26.1129,41.0302,16.4016,1.00065,0.157593,0.524936,0.887011,1.14489,0.967309
3,512.838,1,25.94,41.8905,16.2812,1.09905,0.125744,0.497935,0.990305,1.1398,1.15949
4,488.74,1,25.7745,41.8839,20.7999,1.0392,0.10446,0.509996,1.01598,1.14331,1.23705
5,477.553,1,25.6326,40.8921,19.8368,1.02518,0.0944192,0.505759,1.04816,1.14226,1.29564
6,465.635,1,25.8692,40.5769,20.3596,1.04164,0.0862231,0.507045,0.89961,1.13103,1.28209
7,447.876,1,25.9896,40.4302,20.746,1.11147,0.0686708,0.495917,0.838905,1.15466,1.45346
8,431.261,1,25.8084,41.1775,22.7135,1.0672,0.0590656,0.497518,0.882901,1.10543,1.50607
9,423.748,1,25.8177,41.0576,25.6389,1.10022,0.0528317,0.502993,0.8333,1.10317,1.54441
10,417.055,1,25.7377,40.304,24.1546,1.07284,0.049312,0.498784,0.973822,1.10242,1.42987
11,413.181,1,25.7121,40.2567,27.619,1.11538,0.0458596,0.49628,0.88652,1.09331,1.3638
12,411.1,1,25.7128,39.4621,27.4868,1.11536,0.0445274,0.499291,0.910508,1.093,1.33861
13,410.473,1,25.6426,39.2308,28.7817,1.11533,0.0429905,0.497988,0.949053,1.09128,1.49033
14,406.915,1,25.704,38.1686,27.7145,1.13328,0.0406828,0.502032,0.933016,1.09104,1.31911
15,404.279,1,25.7719,38.3255,26.9674,1.13323,0.0390571,0.500702,1.05041,1.09567,1.23229
16,402.422,1,25.55,37.5103,33.2512,1.13322,0.0381157,0.495671,0.960369,1.14127,1.20679
17,400.79,1,25.4888,37.9549,31.4912,1.11728,0.0387131,0.501408,0.92558,1.10025,1.20353
18,398.549,1,25.5634,37.8008,32.4217,1.11725,0.0372277,0.502298,0.965239,1.11196,1.23987
19,392.644,1,25.5562,37.5913,30.7247,1.14936,0.03189,0.503437,0.944948,1.09701,1.20884
20,393.353,1,25.6273,37.1775,30.2137,1.11876,0.0332437,0.50455,1.01797,1.10291,1.26899
21,394.777,1,25.5901,37.2373,30.3271,1.11879,0.0348598,0.499843,1.03088,1.10636,1.25384
22,388.358,1,25.5838,37.1767,30.5016,1.13613,0.0300816,0.498956,1.00952,1.09127,1.18011
23,387.14,1,25.5876,36.9538,30.011,1.14706,0.0279656,0.50318,1.05398,1.09496,1.21226
24,388.626,1,25.698,36.8676,33.0466,1.14705,0.028245,0.501121,1.1379,1.08874,1.29091
25,389.928,1,25.5973,36.6984,31.2767,1.14706,0.0293395,0.501854,1.13382,1.09037,1.22208
26,391.77,1,25.5339,36.8648,29.5598,1.18449,0.0280805,0.504414,1.08571,1.0994,1.18074
27,389.924,1,25.5625,36.7296,29.5694,1.18448,0.0271899,0.50312,1.03241,1.10089,1.12676
28,388.702,1,25.6823,36.8338,29.5985,1.12881,0.0302059,0.503871,1.00119,1.09897,1.24745
29,386.37,1,25.6115,36.4508,30.0057,1.14796,0.0272314,0.499281,1.12762,1.09729,1.17935
30,384.068,1,25.6738,36.5593,31.6082,1.13221,0.0270047,0.495289,1.21054,1.09517,1.10742
31,386.429,1,25.757,35.733,32.1414,1.1557,0.0264707,0.49742,1.14035,1.11134,1.19887
32,385.914,1,25.6621,36.0544,32.04,1.15566,0.0257351,0.500413,1.21938,1.13021,1.21139
33,387.243,1,25.624,36.0841,32.7069,1.14208,0.0271371,0.497467,1.11589,1.1268,1.31691
34,387.961,1,25.7132,35.9655,30.1054,1.1421,0.0273976,0.501337,1.12244,1.11308,1.28553
35,387.898,1,25.6816,36.6189,29.1445,1.16792,0.025098,0.498444,1.28102,1.10548,1.25339
36,387.299,1,25.6099,36.7464,32.9082,1.19144,0.0232631,0.495722,1.33942,1.10992,1.15844
37,388.111,1,25.7589,36.8672,30.5747,1.18391,0.0244708,0.500954,1.31799,1.09126,1.17206
38,389.99,1,25.7296,36.7671,29.3868,1.20921,0.0240297,0.494842,1.31905,1.1067,1.14537
39,389.166,1,25.7414,36.7555,31.8878,1.20919,0.0232231,0.501644,1.34607,1.10232,1.16199
40,389.733,1,25.8315,36.4721,30.9245,1.21765,0.0229545,0.497641,1.38912,1.1013,1.12144
41,390.865,1,25.6771,35.8997,30.8743,1.19837,0.0255102,0.501742,1.33726,1.11242,1.07709
42,391.828,1,25.6142,35.8604,32.9293,1.19837,0.0261471,0.503666,1.29237,1.11829,1.13755
43,393.127,1,25.6184,35.5056,33.4792,1.19838,0.0269811,0.507333,1.32485,1.1399,1.09523
44,389.392,1,25.6864,35.3082,34.1979,1.19835,0.0254284,0.502522,1.2637,1.13144,1.00605
45,392.382,1,25.6274,35.2372,33.163,1.22652,0.0262614,0.506424,1.20987,1.11382,0.96202
46,395.323,1,25.7362,34.8149,34.0403,1.22655,0.0268978,0.509466,1.29011,1.10776,1.01626
47,391.686,1,25.674,34.7301,34.4945,1.18555,0.0272044,0.506321,1.33688,1.09329,1.05535
48,393.152,1,25.6678,34.4904,36.56,1.196,0.0268002,0.506215,1.42467,1.10237,1.05557
49,390.751,1,25.572,34.512,35.175,1.16393,0.0273101,0.500288,1.497,1.11079,1.03027
50,389.647,1,25.5672,34.5991,35.9572,1.21868,0.0234948,0.496392,1.35703,1.12735,1.03486
51,393.093,1,25.5224,34.9194,37.653,1.21055,0.0256672,0.499308,1.40275,1.0969,1.09199
52,392.657,1,25.6523,35.209,37.3362,1.21054,0.0255992,0.502494,1.35592,1.10456,1.10754
53,391.013,1,25.58,34.6087,36.8044,1.18327,0.0264181,0.498708,1.41653,1.11033,1.06449
54,389.845,1,25.4896,34.2993,36.4079,1.18324,0.0255556,0.497438,1.46677,1.11442,1.07279
55,395.78,1,25.5995,34.4711,38.1251,1.2286,0.0255904,0.492874,1.4311,1.12283,1.12813
56,393.808,1,25.6351,34.4001,36.7182,1.15915,0.0286502,0.497031,1.54666,1.10109,1.13132
57,392.031,1,25.5633,34.3086,36.912,1.18672,0.0267624,0.495428,1.37922,1.09755,1.11898
58,393.301,1,25.4806,33.9402,34.4944,1.18677,0.0284486,0.494924,1.35841,1.11975,1.05327
59,393.467,1,25.5762,33.7158,36.4966,1.18677,0.0275865,0.499622,1.39277,1.10995,1.04823
60,395.564,1,25.5052,33.5275,37.9102,1.1868,0.0292534,0.500742,1.39046,1.11377,1.08164
61,392.489,1,25.4361,33.6936,41.0433,1.13503,0.0296967,0.503449,1.33891,1.10884,1.22004
62,393.763,1,25.5076,33.765,37.7508,1.17413,0.0278536,0.50053,1.35798,1.10215,1.22544
63,396.579,1,25.5917,33.5407,38.2111,1.22962,0.0252415,0.502141,1.43054,1.11526,1.2262
64,394.538,1,25.5544,33.4158,37.7151,1.21069,0.0249386,0.499175,1.50175,1.10371,1.22688
65,392.874,1,25.4578,33.678,37.2177,1.18322,0.0255038,0.503213,1.51273,1.11267,1.24609
66,390.049,1,25.4068,33.6779,38.2785,1.17142,0.0251596,0.501276,1.49069,1.11036,1.19471
67,393.31,1,25.6102,33.4005,36.3731,1.19624,0.0251502,0.499158,1.58807,1.12738,1.14531
68,394.504,1,25.5347,33.6061,34.5746,1.19629,0.0275092,0.501478,1.38694,1.11417,1.13432
69,390.584,1,25.5143,34.0988,34.0438,1.19626,0.0257682,0.500691,1.3028,1.09745,1.09607
70,387.555,1,25.5345,33.7795,37.0598,1.19619,0.0236337,0.5029,1.3502,1.10372,1.14909
71,387.497,1,25.5699,33.9387,34.725,1.21345,0.0224437,0.503412,1.34383,1.09873,1.07909
72,389.317,1,25.559,33.7746,33.9523,1.23072,0.0216543,0.497381,1.38313,1.09548,1.13714
73,389.971,1,25.4789,33.9527,33.3678,1.24533,0.0212807,0.500034,1.38519,1.08801,1.08534
74,388.309,1,25.4439,33.9777,36.6488,1.21983,0.022086,0.498844,1.34816,1.09523,1.12966
75,389.882,1,25.5771,33.7425,35.6182,1.21987,0.0228595,0.501568,1.33877,1.09771,1.12893
76,390.21,1,25.4844,33.4781,34.9016,1.20488,0.0240559,0.50664,1.2424,1.10135,1.25885
77,390.045,1,25.3033,33.8612,34.5954,1.21769,0.0220616,0.505602,1.37863,1.091,1.26422
78,390.038,1,25.6007,33.7263,32.3212,1.18859,0.0241921,0.50265,1.35713,1.08214,1.31856
79,391.002,1,25.6139,33.9247,32.2648,1.15735,0.0259143,0.499862,1.52054,1.06929,1.34665
80,392.394,1,25.5186,34.4674,34.5289,1.17861,0.0255011,0.499275,1.39969,1.06154,1.4265
81,394.907,1,25.5939,34.684,32.7698,1.16755,0.0276198,0.499572,1.40903,1.04983,1.47141
82,393.551,1,25.5495,34.3995,35.0169,1.16755,0.0276351,0.500383,1.38589,1.05709,1.33596
83,394.004,1,25.6264,33.97,32.9894,1.16757,0.0289954,0.499456,1.32098,1.03476,1.31051
84,393.117,1,25.6143,34.3297,34.985,1.15439,0.0291719,0.497364,1.30889,1.03497,1.29322
85,395.292,1,25.6463,33.8614,35.8216,1.20276,0.0276899,0.508583,1.3209,1.05942,1.16847
86,397.386,1,25.5353,34.0404,36.213,1.18732,0.0296643,0.500666,1.37973,1.04936,1.1866
87,397.242,1,25.5177,34.0194,36.6305,1.21461,0.0271196,0.505262,1.44513,1.05378,1.19563
88,394.559,1,25.4882,33.9056,40.8749,1.23011,0.0239474,0.498948,1.39425,1.09055,1.27717
89,393.625,1,25.4468,34.815,39.881,1.24821,0.0224783,0.50534,1.36002,1.05689,1.25991
90,394.257,1,25.5742,35.1945,37.629,1.22471,0.0244813,0.502035,1.40521,1.05829,1.24692
91,391.448,1,25.3926,35.367,40.8517,1.19232,0.0245495,0.498685,1.35195,1.06627,1.37251
92,386.832,1,25.4222,35.555,39.9007,1.14805,0.0255475,0.500206,1.32058,1.04899,1.32612
93,387.188,1,25.4443,35.7362,41.3982,1.17781,0.0240649,0.499156,1.31491,1.0489,1.27342
94,386.117,1,25.4181,35.4018,41.1209,1.17778,0.0235747,0.496958,1.32273,1.06746,1.27718
95,390.248,1,25.4122,35.3418,40.1179,1.16145,0.0265542,0.497714,1.29641,1.07576,1.32828
96,386.668,1,25.5007,35.3271,39.3547,1.16141,0.0253546,0.4974,1.24607,1.04374,1.33417
97,393.695,1,25.4477,35.6316,38.9848,1.16148,0.0284533,0.506641,1.36773,1.0427,1.42127
98,389.552,1,25.5106,35.7038,38.8078,1.14908,0.026667,0.506239,1.26708,1.0497,1.44809
99,392.379,1,25.4285,35.2613,36.8622,1.17351,0.026539,0.502246,1.25064,1.05859,1.47878
100,390.71,1,25.513,34.1688,37.8251,1.14976,0.0275468,0.49831,1.23788,1.0582,1.42915
101,390.044,1,25.5635,34.1363,39.4983,1.20355,0.0240065,0.502886,1.19785,1.04244,1.39516
102,388.584,1,25.4824,33.6249,42.166,1.20519,0.0227672,0.504642,1.23236,1.04207,1.38295
103,388.704,1,25.4593,34.334,37.1988,1.18854,0.0241161,0.499837,1.19957,1.03234,1.41646
104,387.273,1,25.6274,33.9334,34.7068,1.20288,0.0220489,0.503965,1.21644,1.05124,1.39324
105,387.994,1,25.6519,33.2988,33.2917,1.18827,0.0237807,0.501363,1.18595,1.05497,1.40109
106,390.013,1,25.6419,34.1206,33.9063,1.20283,0.0240377,0.509283,1.25332,1.04669,1.31217
107,388.516,1,25.5431,33.9418,34.0999,1.17269,0.0249769,0.506266,1.29499,1.06103,1.28869
108,384.727,1,25.5842,33.8737,33.7067,1.19006,0.021961,0.506689,1.26303,1.06117,1.24581
109,385.373,1,25.5583,33.6115,36.0199,1.1992,0.0217534,0.50578,1.22658,1.06563,1.25756
110,387.635,1,25.5519,34.0135,34.7671,1.19859,0.0237027,0.50217,1.18538,1.0672,1.24237
111,387.596,1,25.5779,34.084,37.2822,1.19857,0.0238524,0.507845,1.21564,1.05805,1.23552
112,389.227,1,25.7214,34.5649,38.2055,1.16597,0.0265358,0.504417,1.23364,1.06492,1.26932
113,393.773,1,25.6435,34.3765,34.9729,1.18368,0.0278641,0.502422,1.27403,1.0526,1.26544
114,395.109,1,25.6693,33.5527,35.7104,1.19564,0.0277426,0.503423,1.29988,1.03749,1.26627
115,390.153,1,25.7518,33.6621,37.2697,1.13638,0.0295061,0.500313,1.23942,1.04806,1.21489
116,390.747,1,25.4674,33.356,38.6822,1.16496,0.0271423,0.506977,1.29183,1.06675,1.2205
117,395.095,1,25.6544,33.119,39.3097,1.18046,0.0284038,0.50396,1.29036,1.08325,1.26786
118,394.406,1,25.6255,33.4663,39.7016,1.19577,0.0262468,0.502635,1.32541,1.08934,1.3495
119,393.57,1,25.6209,33.1209,37.3587,1.17472,0.0275717,0.507493,1.30095,1.08039,1.31895
120,392.047,1,25.5311,33.5002,37.9033,1.18526,0.0256405,0.50551,1.3188,1.06308,1.35736
