time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,-0.134104,31.833,0.0130342,31.833,0.389031,6.68133,-0.319877,1.14726,-0.0100513,6.68133,-0.057742,All
32.9374,-0.141192,32.9374,-0.0133264,32.9374,0.371429,7.09465,-0.316901,1.25248,-0.0167573,7.09465,-0.0437531,All
34.0801,-0.147807,34.0801,-0.0353727,34.0801,0.355634,7.53354,-0.31374,1.36735,-0.0235102,7.53354,-0.0288989,All
34.6997,-0.151281,34.6997,-0.0465145,34.6997,0.347446,7.99958,-0.31053,1.49275,-0.0308799,7.99958,-0.0138366,All
35.2624,-0.154003,35.2624,-0.0535504,35.2624,0.341439,8.49445,-0.307609,1.62966,-0.0381473,8.49445,-0.000226373,All
36.4858,-0.159827,36.4858,-0.0681878,36.4858,0.328687,9.01994,-0.305054,1.77912,-0.0451379,9.01994,0.0115095,All
37.5664,-0.164221,37.5664,-0.075943,37.5664,0.319835,9.23491,-0.304009,1.94229,-0.0527697,9.23491,0.0163106,All
37.7516,-0.164933,37.7516,-0.0769852,37.7516,0.318452,9.57793,-0.302341,2.12042,-0.0611014,9.57793,0.0239715,All
39.0613,-0.169964,39.0613,-0.0843551,39.0613,0.308671,10.1704,-0.299736,2.31489,-0.0701972,10.1704,0.0358085,All
40.4164,-0.172925,40.4164,-0.0784996,40.4164,0.304992,10.7996,-0.297559,2.5272,-0.0779888,10.7996,0.0453594,All
40.433,-0.172961,40.433,-0.0784252,40.433,0.304948,11.4677,-0.29552,2.75897,-0.0858379,11.4677,0.0540781,All
41.8186,-0.175952,41.8186,-0.0722138,41.8186,0.301293,11.7885,-0.294547,2.96983,-0.0915525,11.7885,0.0582336,All
43.2694,-0.179084,43.2694,-0.0657099,43.2694,0.297466,12.1771,-0.293598,3.01201,-0.0925917,12.1771,0.0620255,All
43.2997,-0.179149,43.2997,-0.065574,43.2997,0.297386,12.9304,-0.292005,3.28825,-0.0993985,12.9304,0.0679458,All
44.7706,-0.182324,44.7706,-0.0589804,44.7706,0.293507,13.7303,-0.290699,3.58982,-0.105712,13.7303,0.0718245,All
46.1664,-0.185338,46.1664,-0.0527229,46.1664,0.289825,14.3421,-0.2897,3.91906,-0.110426,14.3421,0.0747909,All
46.3238,-0.185677,46.3238,-0.0520174,46.3238,0.28941,14.5797,-0.289312,4.27849,-0.114645,14.5797,0.0759432,All
47.9309,-0.189146,47.9309,-0.0448128,47.9309,0.285171,15.4817,-0.28791,4.67088,-0.117174,15.4817,0.0797316,All
49.0331,-0.191167,49.0331,-0.0384703,49.0331,0.283001,16.4394,-0.286557,4.79241,-0.117596,16.4394,0.0820249,All
49.5938,-0.191912,49.5938,-0.034332,49.5938,0.282403,16.8957,-0.285896,5.09926,-0.118142,16.8957,0.0830976,All
51.3143,-0.194165,51.3143,-0.0225941,51.3143,0.280213,17.4564,-0.284983,5.56693,-0.117456,17.4564,0.084493,All
51.8998,-0.194946,51.8998,-0.0193875,51.8998,0.279154,18.5362,-0.282917,6.07749,-0.115504,18.5362,0.0878804,All
53.0946,-0.196557,53.0946,-0.0134941,53.0946,0.276731,19.4493,-0.280966,6.61498,-0.112014,19.4493,0.0912427,All
54.7664,-0.198958,54.7664,-0.00809782,54.7664,0.272156,19.6829,-0.280411,6.63487,-0.111871,19.6829,0.0922431,All
54.9366,-0.199217,54.9366,-0.00780432,54.9366,0.271584,20.9006,-0.277141,7.24338,-0.107502,20.9006,0.098404,All
56.8425,-0.202476,56.8425,-0.00915767,56.8425,0.263221,22.0028,-0.274083,7.90769,-0.102918,22.0028,0.104231,All
57.6331,-0.203926,57.6331,-0.0109248,57.6331,0.259245,22.1935,-0.27351,8.43755,-0.0995665,22.1935,0.105353,All
58.8145,-0.206092,58.8145,-0.0135654,58.8145,0.253304,23.5665,-0.269203,8.63293,-0.098416,23.5665,0.113902,All
60.4998,-0.209183,60.4998,-0.0173322,60.4998,0.244828,24.5564,-0.265978,9.42468,-0.0940553,24.5564,0.120392,All
60.855,-0.209834,60.855,-0.018126,60.855,0.243042,25.0243,-0.264453,10.2601,-0.089895,25.0243,0.12346,All
62.9662,-0.213705,62.9662,-0.0228448,62.9662,0.232424,26.5724,-0.259358,10.2891,-0.0897585,26.5724,0.133797,All
63.3665,-0.214439,63.3665,-0.0237395,63.3665,0.230411,27.11,-0.257599,11.2327,-0.0854806,27.11,0.137392,All
65.1507,-0.217886,65.1507,-0.0285467,65.1507,0.221083,28.2162,-0.254033,12.0827,-0.081805,28.2162,0.144678,All
66.2332,-0.220133,66.2332,-0.0317044,66.2332,0.215309,29.6636,-0.249632,12.2629,-0.0810334,29.6636,0.153653,All
67.4109,-0.222606,67.4109,-0.0346247,67.4109,0.209236,29.9618,-0.248771,13.3875,-0.0760197,29.9618,0.155403,All
69.0998,-0.226205,69.0998,-0.0372644,69.0998,0.201166,31.8153,-0.243788,13.9053,-0.0736733,31.8153,0.165446,All
69.7496,-0.227598,69.7496,-0.0379534,69.7496,0.198198,32.2172,-0.242812,14.6154,-0.0701029,32.2172,0.16739,All
71.9665,-0.232354,71.9665,-0.0384767,71.9665,0.188867,33.7834,-0.239571,15.7278,-0.0640713,33.7834,0.173701,All
72.1695,-0.232772,72.1695,-0.0382341,72.1695,0.188155,34.7708,-0.237746,15.9558,-0.062655,34.7708,0.177191,All
74.6732,-0.237929,74.6732,-0.0352414,74.6732,0.179368,35.8733,-0.235904,17.4191,-0.0523989,35.8733,0.180654,All
74.8332,-0.238258,74.8332,-0.0350502,74.8332,0.178807,37.3244,-0.233992,17.5504,-0.0514613,37.3244,0.184078,All
77.2639,-0.243265,77.2639,-0.0321449,77.2639,0.170276,38.0926,-0.23298,19.0167,-0.0397954,38.0926,0.18589,All
77.6999,-0.244163,77.6999,-0.0316238,77.6999,0.168746,39.8779,-0.231146,19.373,-0.0368251,39.8779,0.188983,All
79.9444,-0.248786,79.9444,-0.028941,79.9444,0.160869,40.449,-0.230739,20.7608,-0.0246603,40.449,0.18959,All
80.5666,-0.250068,80.5666,-0.0281973,80.5666,0.158685,42.4315,-0.229327,21.1956,-0.0207866,42.4315,0.191697,All
82.7179,-0.254022,82.7179,-0.0248462,82.7179,0.151879,42.9513,-0.228956,22.6648,-0.00759203,42.9513,0.192249,All
83.4332,-0.255274,83.4332,-0.0238512,83.4332,0.149617,44.9851,-0.227909,23.0181,-0.00443909,44.9851,0.193605,All
85.5876,-0.258833,85.5876,-0.0214147,85.5876,0.142739,45.6084,-0.22766,24.7435,0.0103893,45.6084,0.193886,All
86.2999,-0.259947,86.2999,-0.0207843,86.2999,0.140444,47.5387,-0.226963,24.8407,0.0111582,47.5387,0.194655,All
88.5569,-0.263279,88.5569,-0.0193524,88.5569,0.133115,48.4298,-0.226664,26.6633,0.0251128,48.4298,0.194997,All
89.1666,-0.26413,89.1666,-0.0191136,89.1666,0.13112,50.0923,-0.226096,27.0128,0.0275909,50.0923,0.195733,All
91.6292,-0.267401,91.6292,-0.0186807,91.6292,0.123015,51.4258,-0.225534,28.4859,0.0364472,51.4258,0.196722,All
92.0333,-0.267903,92.0333,-0.018727,92.0333,0.121676,52.6459,-0.225012,29.4902,0.041182,52.6459,0.197657,All
94.8081,-0.27126,94.8081,-0.0194031,94.8081,0.11246,54.6071,-0.224172,30.3084,0.0439691,54.6071,0.199161,All
94.9,-0.271368,94.9,-0.0194387,94.9,0.112155,55.1995,-0.223919,32.131,0.0477417,55.1995,0.199615,All
97.7666,-0.274623,97.7666,-0.0210334,97.7666,0.10259,57.7531,-0.22262,32.1948,0.0478134,57.7531,0.202383,All
98.0973,-0.274986,98.0973,-0.0212794,98.0973,0.101485,57.9852,-0.2225,33.9536,0.0478912,57.9852,0.20264,All
100.633,-0.277713,100.633,-0.0235719,100.633,0.0930128,60.3066,-0.221221,35.1475,0.0465887,60.3066,0.20565,All
101.501,-0.278637,101.501,-0.0244327,101.501,0.0901167,61.5723,-0.220492,35.7762,0.0454513,61.5723,0.207473,All
103.5,-0.28075,103.5,-0.0267705,103.5,0.0834593,62.8602,-0.21975,37.5987,0.0406666,62.8602,0.209329,All
105.022,-0.282587,105.022,-0.028965,105.022,0.0785494,65.3813,-0.218297,38.371,0.0376631,65.3813,0.212961,All
106.367,-0.284287,106.367,-0.0310426,106.367,0.0742635,65.4138,-0.218278,39.4213,0.033578,65.4138,0.213008,All
108.665,-0.287192,108.665,-0.034594,108.665,0.0669372,67.9674,-0.216804,41.2439,0.0256322,67.9674,0.216746,All
109.233,-0.28791,109.233,-0.0354714,109.233,0.0651272,69.426,-0.215976,41.8901,0.0225795,69.426,0.219077,All
112.1,-0.291533,112.1,-0.0399001,112.1,0.0559908,70.521,-0.215357,43.0664,0.0166873,70.521,0.220832,All
112.435,-0.291957,112.435,-0.0404181,112.435,0.0549222,73.0746,-0.213948,44.889,0.00746671,73.0746,0.224905,All
114.967,-0.295156,114.967,-0.0443289,114.967,0.0468545,73.7208,-0.21362,45.732,0.00324536,73.7208,0.225921,All
116.336,-0.296887,116.336,-0.0464444,116.336,0.0424903,75.6282,-0.212652,46.7116,-0.00135203,75.6282,0.228921,All
117.833,-0.298779,117.833,-0.0487576,117.833,0.0377181,78.1817,-0.21143,48.5342,-0.00878435,78.1817,0.232843,All
120.372,-0.301988,120.372,-0.0526797,120.372,0.0296271,78.2814,-0.211387,49.9262,-0.0144611,78.2814,0.232991,All
120.7,-0.302448,120.7,-0.0531882,120.7,0.0286064,80.7353,-0.210376,50.3567,-0.0162167,80.7353,0.236538,All
123.567,-0.307408,123.567,-0.0575353,123.567,0.0201956,83.124,-0.209564,52.1793,-0.0221624,83.124,0.239711,All
124.548,-0.309228,124.548,-0.0589416,124.548,0.0173849,83.2889,-0.209514,54.0019,-0.0255497,83.2889,0.239918,All
126.433,-0.312807,126.433,-0.0615601,126.433,0.0120402,85.8425,-0.209079,54.5051,-0.0257748,85.8425,0.242509,All
128.869,-0.317601,128.869,-0.0647544,128.869,0.00525153,88.2663,-0.208727,55.8245,-0.0263649,88.2663,0.244851,All
129.3,-0.318473,129.3,-0.0652815,129.3,0.00407007,88.3961,-0.208709,57.647,-0.0270097,88.3961,0.244976,All
132.167,-0.324364,132.167,-0.0685546,132.167,-0.00369055,90.9497,-0.208362,59.4696,-0.0253557,90.9497,0.247396,All
133.34,-0.326803,133.34,-0.0697895,133.34,-0.00682667,93.5033,-0.208728,59.504,-0.0253193,93.5033,0.248358,All
135.033,-0.330339,135.033,-0.0713756,135.033,-0.0112936,93.7266,-0.208782,61.2922,-0.0215198,93.7266,0.248395,All
137.9,-0.334434,137.9,-0.0708823,137.9,-0.0186884,96.0568,-0.209344,63.1148,-0.0173497,96.0568,0.248783,All
137.966,-0.334511,137.966,-0.0708431,137.966,-0.0188567,98.6104,-0.209961,64.9373,-0.0129741,98.6104,0.249207,All
140.767,-0.337796,140.767,-0.0691732,140.767,-0.0260229,99.5248,-0.210181,64.9612,-0.0128985,99.5248,0.24936,All
142.752,-0.340124,142.752,-0.0679895,142.752,-0.031103,101.164,-0.210773,66.7599,-0.0067386,101.164,0.249165,All
143.634,-0.341158,143.634,-0.0674642,143.634,-0.0333574,103.718,-0.211861,68.5825,0.000296894,103.718,0.248455,All
146.5,-0.34452,146.5,-0.0657552,146.5,-0.040692,105.682,-0.212805,70.405,0.00808573,105.682,0.247579,All
147.705,-0.345932,147.705,-0.065037,147.705,-0.0437742,106.271,-0.213095,70.919,0.0105176,106.271,0.247294,All
149.367,-0.347882,149.367,-0.0640461,149.367,-0.0480265,108.825,-0.214384,72.2276,0.0167088,108.825,0.245892,All
152.234,-0.351244,152.234,-0.0623371,152.234,-0.055361,111.378,-0.215699,74.0502,0.0253318,111.378,0.24425,All
152.829,-0.351942,152.829,-0.061982,152.829,-0.056885,112.219,-0.216129,75.8728,0.0339549,112.219,0.243673,All
155.1,-0.354606,155.1,-0.060628,155.1,-0.0626955,113.932,-0.216986,77.4232,0.0412906,113.932,0.242453,All
157.967,-0.357967,157.967,-0.058919,157.967,-0.0700301,116.486,-0.218152,77.6953,0.0425779,116.486,0.240581,All
158.131,-0.35816,158.131,-0.058821,158.131,-0.0704506,119.039,-0.2193,79.5179,0.051201,119.039,0.238701,All
160.834,-0.361329,160.834,-0.0572099,160.834,-0.0773646,119.161,-0.219348,81.3405,0.0591157,119.161,0.238612,All
163.617,-0.364594,163.617,-0.0555504,163.617,-0.0844869,121.593,-0.220155,83.1631,0.0658351,121.593,0.236928,All
163.7,-0.364691,163.7,-0.0555009,163.7,-0.0846991,124.146,-0.220805,84.524,0.0708524,124.146,0.235286,All
166.567,-0.368053,166.567,-0.0537919,166.567,-0.0920336,126.533,-0.221305,84.9856,0.0725544,126.533,0.233846,All
169.294,-0.369664,169.294,-0.0504845,169.294,-0.0991441,126.7,-0.221293,86.8082,0.0792738,126.7,0.233788,All
169.434,-0.369569,169.434,-0.0501276,169.434,-0.0995243,129.253,-0.2211,88.6308,0.0859932,129.253,0.232893,All
172.3,-0.366735,172.3,-0.0420527,172.3,-0.107437,131.807,-0.220908,90.4534,0.0927125,131.807,0.231998,All
175.167,-0.362637,175.167,-0.0329135,175.167,-0.115532,134.361,-0.220716,92.2759,0.0994319,134.361,0.231103,All
