iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,667.585,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,664.978,1,31.8534,24.3169,17.4258,0.95,0.285,-0.77569,0.974679,0.974679,0.974679,0.974679
3,643.622,1,32.3784,24.2901,18.9191,0.9025,0.27075,-0.764053,0.95,0.95,0.95,0.95
4,635.758,1,28.9234,22.0424,20.1066,0.857375,0.257212,-0.645369,0.925945,0.925945,0.925945,0.925945
5,631.408,1,29.3197,22.8263,18.6718,0.814506,0.244352,-0.69789,0.9025,0.9025,0.9025,0.9025
6,618.166,1,26.055,22.6747,19.8908,0.773781,0.232134,-0.570757,0.879648,0.879648,0.879648,0.879648
7,612.357,1,25.6714,21.6618,19.8686,0.735092,0.220528,-0.563294,0.857375,0.887806,0.857375,0.857375
8,603.178,1,27.9872,22.8879,22.1527,0.698337,0.209501,-0.630799,0.835666,0.873282,0.835666,0.835666
9,593.789,1,28.3815,21.5976,20.9695,0.66342,0.199026,-0.657967,0.814506,0.85117,0.814506,0.814506
10,597.999,1,25.2794,20.1944,16.8995,0.630249,0.189075,-0.568915,0.793882,0.934581,0.793882,0.84087
11,598.591,1,26.5829,21.3226,17.3253,0.598737,0.179621,-0.620032,0.773781,0.976752,0.773781,0.819579
12,583.578,1,25.5014,21.6523,17.3323,0.5688,0.17064,-0.586346,0.754188,0.95202,0.754188,0.798827
13,576.904,1,26.6272,22.8524,18.2724,0.54036,0.162108,-0.619443,0.735092,0.927915,0.735092,0.787837
14,562.087,1,26.4702,23.325,17.0997,0.513342,0.154003,-0.587101,0.716479,0.949985,0.716479,0.767889
15,555.44,1,25.8671,24.9303,17.6347,0.487675,0.146302,-0.551336,0.698337,0.925931,0.698337,0.748445
16,549.825,1,29.1972,25.1021,18.2841,0.463291,0.138987,-0.679295,0.680655,0.936621,0.680655,0.729494
17,541.582,1,26.6545,24.7982,16.7855,0.440127,0.132038,-0.591263,0.66342,0.912905,0.66342,0.743835
18,538.889,1,26.9267,24.9761,17.0341,0.41812,0.125436,-0.599638,0.646622,0.88979,0.646622,0.762793
