rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.347867,1.17169e-07,-0.18079,0.971939,All,#4682B4,0
1,1,0.401067,-4.79092e-08,-0.107772,0.968033,All,#4682B4,0
2,1,0.359775,4.91314e-09,-0.205578,0.981622,All,#4682B4,0
3,1,0.300625,-4.99859e-08,-0.404908,0.661055,All,#4682B4,0
4,1,0.448453,-2.61614e-08,-0.268415,0.368362,All,#4682B4,0
5,1,0.352602,4.41795e-08,-0.374699,0.868524,All,#4682B4,0
6,1,0.304664,4.27108e-08,-0.101926,1.07589,All,#4682B4,0
7,1,0.2368,-1.53345e-07,0.228038,0.944412,All,#4682B4,0
8,1,0.434538,4.75031e-08,-0.274638,0.503572,All,#4682B4,0
9,1,0.320544,-4.04515e-08,0.0640854,0.622207,All,#4682B4,0
0,2,0.234578,-6.6413e-09,-1.05807,-0.71448,All,#4682B4,0
1,2,0.145229,1.45674e-07,-1.57213,-0.500113,All,#4682B4,0
2,2,0.238035,-2.25406e-07,-1.42027,0.306942,All,#4682B4,0
3,2,0.233566,-1.39715e-07,-1.18633,-0.595285,All,#4682B4,0
4,2,0.164412,2.33034e-08,-1.3547,0.246204,All,#4682B4,0
5,2,0.285541,1.48553e-07,-0.674047,-0.933783,All,#4682B4,0
6,2,0.196771,2.15378e-07,-0.928096,-0.137826,All,#4682B4,0
7,2,0.210203,-7.63496e-08,-1.37686,-0.39821,All,#4682B4,0
8,2,0.20475,6.10646e-08,-0.293928,-1.13321,All,#4682B4,0
9,2,0.229042,7.04683e-08,-0.93997,-0.255788,All,#4682B4,0
0,3,0.254486,8.70977e-09,0.173622,-0.160992,All,#4682B4,0
1,3,0.282781,-9.51622e-08,-0.0203758,-0.636165,All,#4682B4,0
2,3,0.301094,2.23187e-07,1.36542,-0.42954,All,#4682B4,0
3,3,0.256977,-2.12958e-07,2.82478,-0.0585631,All,#4682B4,0
4,3,0.266972,1.53373e-07,0.344714,-0.16435,All,#4682B4,0
5,3,0.228621,1.54214e-07,0.289633,-0.386184,All,#4682B4,0
6,3,0.185648,1.35966e-07,1.53574,-0.219821,All,#4682B4,0
7,3,0.303204,3.27122e-08,1.39163,-0.290242,All,#4682B4,0
8,3,0.238211,-1.55373e-08,1.47486,-0.278201,All,#4682B4,0
9,3,0.39,1.88646e-08,4.07867,-0.190351,All,#4682B4,0
0,4,-0.0426878,-5.6482e-08,-0.237873,-0.568877,All,#4682B4,0
1,4,-0.102462,2.07185e-07,-0.603278,-0.628247,All,#4682B4,0
2,4,-0.106071,1.22088e-07,-0.67038,-0.637888,All,#4682B4,0
3,4,-0.0511177,6.27851e-08,2.0627,-0.81661,All,#4682B4,0
4,4,-0.0710233,-1.37428e-07,-0.344266,-0.254562,All,#4682B4,0
5,4,-0.0957001,6.78691e-08,-0.378996,-0.391137,All,#4682B4,0
6,4,-0.0974382,1.13456e-07,-1.20572,-0.697064,All,#4682B4,0
7,4,-0.0537808,9.77816e-09,1.3024,-0.758442,All,#4682B4,0
8,4,-0.024042,-6.43449e-08,-0.299069,-0.735327,All,#4682B4,0
9,4,-0.0860724,-9.4208e-08,-0.310467,-0.460806,All,#4682B4,0
0,5,-0.154303,7.95757e-08,-2.16947,0.690773,All,#4682B4,0
1,5,-0.171877,-3.29227e-07,-1.71194,0.372953,All,#4682B4,0
2,5,-0.165667,6.05608e-08,-1.95426,0.446902,All,#4682B4,0
3,5,-0.114583,-2.39014e-08,-1.69011,0.597369,All,#4682B4,0
4,5,-0.139916,-1.20209e-07,-1.93255,0.960784,All,#4682B4,0
5,5,-0.183902,1.09134e-08,-1.81357,1.09178,All,#4682B4,0
6,5,-0.203685,4.22231e-08,-1.83434,1.14118,All,#4682B4,0
7,5,-0.174011,1.43804e-08,-1.62071,0.645452,All,#4682B4,0
8,5,-0.16649,-1.88747e-07,-1.7075,1.72482,All,#4682B4,0
9,5,-0.124863,9.81977e-08,-2.08038,-0.358515,All,#4682B4,0
0,6,0.101529,2.57446e-07,1.32011,-0.258447,All,#4682B4,0
1,6,0.0452612,-1.71324e-07,0.452002,-0.258363,All,#4682B4,0
2,6,0.132326,-9.60677e-09,1.01088,-0.352862,All,#4682B4,0
3,6,0.0580266,-1.67305e-07,0.72638,-0.319852,All,#4682B4,0
4,6,0.0791263,-5.18739e-08,3.90621,-0.235593,All,#4682B4,0
5,6,0.0194191,-2.21697e-07,-1.18669,-0.0105774,All,#4682B4,0
6,6,0.0915203,7.59313e-08,2.64062,-0.428515,All,#4682B4,0
7,6,0.108146,-3.679e-08,2.73799,-0.401005,All,#4682B4,0
8,6,0.0392854,-6.01946e-08,2.25573,-0.341168,All,#4682B4,0
9,6,0.0116188,-1.56031e-07,0.73524,-0.721843,All,#4682B4,0
0,7,-0.482221,-4.29326e-08,3.93299,0.93926,All,#4682B4,0
1,7,-0.39044,-7.92796e-08,1.66876,1.08317,All,#4682B4,0
2,7,-0.480005,-1.21928e-07,1.56363,0.895457,All,#4682B4,0
3,7,-0.463972,1.2271e-07,1.54474,0.694846,All,#4682B4,0
4,7,-0.438749,1.76983e-07,2.78387,0.607086,All,#4682B4,0
5,7,-0.398017,4.16742e-08,2.18499,0.688017,All,#4682B4,0
6,7,-0.473161,5.79067e-08,1.87684,0.854819,All,#4682B4,0
7,7,-0.391082,7.74448e-08,2.8374,0.831293,All,#4682B4,0
8,7,-0.403023,-9.53557e-08,1.0667,0.889661,All,#4682B4,0
9,7,-0.4678,-9.56396e-08,2.113,0.913088,All,#4682B4,0
0,8,-0.336401,-1.69689e-07,0.255282,-1.24825,All,#4682B4,0
1,8,-0.326056,-1.29505e-08,0.836807,-1.05774,All,#4682B4,0
2,8,-0.291898,1.76675e-07,0.882715,-0.706574,All,#4682B4,0
3,8,-0.318822,-1.27899e-07,1.75379,-1.59982,All,#4682B4,0
