iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,559.035,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,544.254,1,22.6528,17.0333,16.5768,1.86982,-0.63926,1.46202,1.46202,1.46202,1.46202
3,547.156,1,23.6473,16.9862,16.5508,1.93169,-0.670523,1.425,1.425,1.425,1.425
4,549.132,1,22.7433,17.0307,17.3868,1.99501,-0.634615,1.38892,1.38892,1.38892,1.38892
5,545.886,1,22.0982,16.6155,16.6487,1.97646,-0.617379,1.35375,1.35375,1.35375,1.35375
6,549.929,1,22.3603,16.1159,15.1859,2.0439,-0.619769,1.31947,1.31947,1.31947,1.31947
7,553.457,1,21.3383,16.4988,16.0209,2.06456,-0.584165,1.28606,1.28606,1.28606,1.28606
8,554.645,1,21.7291,16.1407,17.2762,2.11327,-0.590493,1.2535,1.2535,1.2535,1.2535
9,560.223,1,23.0116,16.2182,16.4926,2.21147,-0.642268,1.22176,1.22176,1.22176,1.22176
10,554.119,1,22.2032,15.8163,16.5913,2.1886,-0.61766,1.19082,1.19082,1.19082,1.19082
11,548.901,1,22.5969,16.3635,15.0932,2.13318,-0.640067,1.16067,1.19027,1.16067,1.16067
12,555.363,1,21.8613,16.3473,15.0184,2.20923,-0.60534,1.13128,1.20344,1.13128,1.13128
13,539.625,1,21.2026,16.3585,14.2601,2.15329,-0.566063,1.10264,1.17296,1.10264,1.10264
14,543.102,1,22.204,16.3457,13.7757,2.13021,-0.603855,1.07472,1.14326,1.07472,1.07472
15,539.646,1,21.6824,16.6985,14.4822,2.12651,-0.593478,1.04751,1.11432,1.04751,1.04751
16,531.262,1,23.2849,16.4765,13.8032,2.11,-0.659074,1.02098,1.0861,1.02098,1.02098
17,533.735,1,24.5417,16.0781,13.297,2.19085,-0.700588,0.995131,1.0586,0.995131,0.995131
18,530.414,1,23.5755,16.0274,12.8949,2.17372,-0.661132,0.969933,1.0318,0.969933,0.969933
19,530.835,1,25.0054,16.8955,12.667,2.20082,-0.715494,0.945374,1.00567,0.945374,0.945374
20,531.916,1,22.9052,17.0734,13.6346,2.23132,-0.638917,0.921437,0.980206,0.921437,0.921437
21,528.531,1,22.7163,17.1318,13.1908,2.21112,-0.626582,0.898105,0.955386,0.898105,0.898105
22,523.299,1,23.0332,17.3164,11.7484,2.15693,-0.643971,0.875365,0.931195,0.875365,0.875365
23,513.925,1,22.645,17.8757,12.3342,2.10231,-0.625862,0.8532,0.95195,0.8532,0.8532
24,503.593,1,23.6064,17.8885,11.5444,2.04908,-0.66295,0.831597,0.927846,0.831597,0.831597
25,510.825,1,24.4826,17.8359,11.5442,2.10756,-0.690106,0.81054,0.968371,0.81054,0.81054
26,518.875,1,24.9502,17.7661,11.1601,2.20212,-0.701415,0.790017,0.974274,0.790017,0.790017
27,508.627,1,24.4954,18.1592,11.4747,2.14636,-0.687656,0.770013,0.96039,0.770013,0.770013
28,510.712,1,23.562,18.1812,11.114,2.17737,-0.656769,0.750516,0.998636,0.750516,0.750516
29,515.037,1,24.5037,18.3324,11.5847,2.26919,-0.686443,0.731512,0.97335,0.731512,0.731512
30,510.723,1,25.3212,18.0717,11.1862,2.27173,-0.718876,0.71299,0.948704,0.71299,0.71299
31,503.624,1,23.4974,18.3534,11.2905,2.21421,-0.650351,0.694937,0.924683,0.694937,0.694937
32,503.137,1,22.4007,18.0504,10.8893,2.21521,-0.614916,0.677341,0.901269,0.677341,0.677341
33,508.92,1,24.8339,18.0491,11.5905,2.26362,-0.692595,0.66019,0.878449,0.66019,0.692305
34,499.147,1,23.9919,18.097,10.7317,2.22088,-0.662797,0.643474,0.856206,0.643474,0.674776
35,498.864,1,22.4311,18.1051,11.0752,2.23504,-0.607256,0.627181,0.834526,0.627181,0.676338
36,497.033,1,23.3082,18.4395,10.6734,2.29365,-0.651284,0.6113,0.813395,0.6113,0.659213
37,498.892,1,22.277,18.4964,11.1765,2.27598,-0.6066,0.595821,0.7928,0.595821,0.664774
38,493.876,1,22.1367,18.425,11.6904,2.27354,-0.608988,0.580735,0.772726,0.580735,0.647941
39,495.763,1,22.5804,18.3329,11.5513,2.2964,-0.622214,0.56603,0.75316,0.56603,0.631535
40,487.537,1,23.8495,18.3009,11.237,2.27279,-0.667326,0.551698,0.734089,0.551698,0.615544
41,486.933,1,23.7888,18.1398,11.3596,2.26895,-0.655047,0.537729,0.715502,0.537729,0.617942
