iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,511.922,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,510,1,20.4259,18.5252,18.5625,1.5543,-0.344154,1.46202,1.46202,1.46202,1.46202
3,508.192,1,20.5522,18.0839,19.2964,1.54208,-0.342542,1.425,1.425,1.425,1.425
4,506.392,1,20.423,18.0041,19.2233,1.54308,-0.339533,1.38892,1.38892,1.38892,1.38892
5,514.435,1,19.8328,18.4198,18.5243,1.62052,-0.322965,1.35375,1.35375,1.35375,1.35375
6,509.863,1,20.237,18.412,19.2999,1.61011,-0.333784,1.31947,1.31947,1.31947,1.31947
7,511.109,1,19.8944,18.629,17.727,1.63134,-0.313071,1.28606,1.28606,1.28606,1.28606
8,498.81,1,20.1248,19.305,20.0091,1.59003,-0.320544,1.2535,1.2535,1.2535,1.2535
9,491.322,1,20.3657,19.5152,19.3843,1.54977,-0.330941,1.22176,1.22176,1.22176,1.22176
10,494.002,1,20.5903,18.7944,17.7799,1.55525,-0.345766,1.19082,1.19082,1.19082,1.19082
11,496.176,1,20.9387,19.0911,17.3588,1.58732,-0.366617,1.16067,1.16067,1.16067,1.16067
12,499.379,1,20.4279,18.8986,17.666,1.63011,-0.345548,1.13128,1.18044,1.13128,1.13128
13,504.397,1,20.2941,18.7498,17.1713,1.65732,-0.327262,1.10264,1.18948,1.10264,1.10264
14,491.465,1,21.0618,18.5803,17.6612,1.61535,-0.358394,1.07472,1.15937,1.07472,1.07472
15,490.064,1,20.5309,18.8056,18.2612,1.57445,-0.338681,1.04751,1.13001,1.04751,1.04751
16,495.162,1,20.8043,19.1501,18.0048,1.58817,-0.349831,1.02098,1.25487,1.02098,1.02098
17,488.45,1,20.3591,19.1897,17.8446,1.58356,-0.331838,0.995131,1.22309,0.995131,0.995131
18,479.125,1,20.1194,19.3048,17.7113,1.54346,-0.318601,0.969933,1.19212,0.969933,0.969933
19,481.213,1,20.5892,19.255,17.1729,1.58356,-0.333301,0.945374,1.16194,0.945374,0.945374
20,480.86,1,21.1617,19.4012,18.5861,1.58632,-0.361055,0.921437,1.15834,0.921437,0.921437
21,470.442,1,20.2172,20.125,18.3774,1.55239,-0.315826,0.898105,1.12901,0.898105,0.898105
