Cl_pop,1,-0.9649,0.49748,0.0030063,-0.70248,-0.45296,0.21467,0.14611,0.008898,2.7034e-15
beta_Cl_tSCRMGDL,-0.9649,1,-0.57114,-0.14216,0.65129,0.52963,-0.14485,-0.19906,0.071876,-1.0183e-15
V1_pop,0.49748,-0.57114,1,0.21318,-0.64502,-0.81074,0.043165,0.48502,-0.28528,-2.8433e-15
V2_pop,0.0030063,-0.14216,0.21318,1,-0.033249,-0.25632,-0.059144,-0.078326,-0.19936,-2.7286e-15
omega_Cl,-0.70248,0.65129,-0.64502,-0.033249,1,0.5931,-0.16789,-0.3332,0.021713,-2.362e-15
omega_V1,-0.45296,0.52963,-0.81074,-0.25632,0.5931,1,0.021543,-0.416,0.231,2.0568e-15
omega_Q,0.21467,-0.14485,0.043165,-0.059144,-0.16789,0.021543,1,-0.29487,-0.0032991,1.1508e-15
omega_V2,0.14611,-0.19906,0.48502,-0.078326,-0.3332,-0.416,-0.29487,1,-0.10644,-1.2825e-15
a,0.008898,0.071876,-0.28528,-0.19936,0.021713,0.231,-0.0032991,-0.10644,1,-4.2449e-14
b,2.7034e-15,-1.0183e-15,-2.8433e-15,-2.7286e-15,-2.362e-15,2.0568e-15,1.1508e-15,-1.2825e-15,-4.2449e-14,1
