parameter,value
Cl_pop,13.5229574389355
V1_pop,25.3486963049123
beta_V1_ANTU_1,-0.246163595301961
beta_V1_logtCLCRMLMIN,-1.15180105099228
beta_V1_logtPROGDL,-0.974485106749795
beta_V1_logtSCRMGDL,0.190101180993866
Q_pop,23.4
beta_Q_LMP_1,0.907066143218905
beta_Q_logtAGEA,1.29339700509467
beta_Q_logtALBGDL,17.4411394077291
beta_Q_logtPROGDL,-17.3668316278811
V2_pop,2.92893483645253
beta_V2_SEXF_1,4.45036779160085
beta_V2_logtHCM,36.4412517673166
beta_V2_logtRAL,0.194673472884358
omega_Cl,0.260607460350059
omega_V1,0.113308574083816
omega_Q,4.05093861065834e-8
omega_V2,6.23648820314652e-8
a,1.37917163023091
b,0.0402341903345917
