parameter,value
Cl_pop,13.4808269399841
V1_pop,25.6360183334381
beta_V1_ANTU_1,-0.327919306965723
beta_V1_logtCLCRMLMIN,-3.1649297119184
beta_V1_logtIMCKGM2,-2.95551542034869
beta_V1_logtPROGDL,-2.1221134767537
Q_pop,23.4
beta_Q_LMP_1,0.887424484823651
beta_Q_logtAGEA,1.54302027712811
beta_Q_logtALBGDL,17.8327330425308
beta_Q_logtPROGDL,-17.5775389933871
V2_pop,2.72290533406792
beta_V2_SEXF_1,4.45854983446561
beta_V2_logtHCM,35.7749673834311
omega_Cl,0.256843888304585
omega_V1,0.421406375344908
omega_Q,2.58572822630162e-8
omega_V2,5.89816427485222e-8
a,1.40490492329516
b,0.0448861485044438
