parameter,value,se_sa,rse_sa
Cl_pop,13.5025767853799,0.917268073784974,6.7932816703413
V1_pop,23.6275188158429,2.84858918598927,12.0562349698742
Q_pop,27.2538039843986,13.7491590955648,50.4485872997234
V2_pop,13.2510154035274,3.97373740498217,29.9881728605068
omega_Cl,0.259215427859869,0.0488180339860027,18.8329970901244
omega_V1,0.249609689836622,0.0932930740390218,37.3755818935096
omega_Q,1.00688306133894,0.396326936870571,39.3617642493199
omega_V2,0.883428022325685,0.313474542674795,35.4838803787944
a,1.54042884965489,0.276962825840831,17.9795922351675
b,0.0420634678623975,0.0166956473016506,39.6915617044871
