parameter,value
Cl_pop,13.4907038443949
V1_pop,24.43183358738
beta_V1_logtCLCRMLMIN,-2.97777759699654
beta_V1_logtPROGDL,-2.11179831737822
Q_pop,23.4
beta_Q_LMP_1,1.14979992441748
beta_Q_logtAGEA,0.965964008814725
beta_Q_logtALBGDL,18.492343417277
beta_Q_logtPROGDL,-18.4208267802814
beta_Q_logtRAN,0.13126649090612
V2_pop,4.15271474277136
beta_V2_SEXF_1,3.67142791377485
beta_V2_logtHCM,26.108057291224
omega_Cl,0.259286474867281
omega_V1,0.339424726069209
omega_Q,8.41210535641812e-8
omega_V2,1.91343988299685e-8
a,1.47351347064901
b,0.041714500638764
