popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.58347,4.12723,3.58347,0.429157,6.73779,1.3591,1.66342,1.3591,-1.79521,4.51342,All
3.79864,4.51339,3.79864,0.644328,6.95296,1.4786,1.75607,1.4786,-1.67571,4.63292,All
4.02674,4.87514,4.02674,0.872418,7.18105,1.60861,1.85688,1.60861,-1.5457,4.76293,All
4.26852,5.2586,4.26852,1.1142,7.42284,1.75005,1.96655,1.75005,-1.40426,4.90437,All
4.52483,5.63966,4.52483,1.37051,7.67914,1.90393,2.08586,1.90393,-1.25039,5.05825,All
4.79652,5.9903,4.79652,1.6422,7.95084,2.07133,2.21956,2.07133,-1.08298,5.22565,All
4.83478,6.03968,4.83478,1.68047,7.9891,2.25346,2.36857,2.25346,-0.900857,5.40778,All
5.08453,6.33498,5.08453,1.93021,8.23884,2.4516,2.53163,2.4516,-0.702718,5.60592,All
5.38983,6.65633,5.38983,2.23551,8.54415,2.66716,2.71396,2.66716,-0.487158,5.82148,All
5.71346,6.99697,5.71346,2.55914,8.86778,2.90167,2.91708,2.90167,-0.252644,6.05599,All
6.05653,7.30858,6.05653,2.90221,9.21084,3.15681,3.14009,3.15681,0.00249036,6.31112,All
6.08609,7.33251,6.08609,2.93178,9.24041,3.16956,3.15124,3.16956,0.0152454,6.32388,All
6.42019,7.60284,6.42019,3.26588,9.57451,3.43437,3.38672,3.43437,0.280057,6.58869,All
6.80569,7.91477,6.80569,3.65138,9.96001,3.73635,3.66237,3.73635,0.58203,6.89066,All
7.21434,8.23066,7.21434,4.06003,10.3687,4.06487,3.96448,4.06487,0.910554,7.21919,All
7.3374,8.31883,7.3374,4.18309,10.4917,4.42228,4.30079,4.42228,1.26796,7.5766,All
7.64753,8.54104,7.64753,4.49321,10.8018,4.81112,4.67194,4.81112,1.6568,7.96543,All
8.10673,8.87005,8.10673,4.95241,11.261,4.98002,4.83556,4.98002,1.8257,8.13434,All
8.58871,9.22763,8.58871,5.43439,11.743,5.23414,5.08254,5.23414,2.07982,8.38846,All
8.5935,9.23131,8.5935,5.43918,11.7478,5.69436,5.53312,5.69436,2.54004,8.84868,All
9.10949,9.73711,9.10949,5.95518,12.2638,6.19505,6.02874,6.19505,3.04073,9.34936,All
9.65648,10.2829,9.65648,6.50216,12.8108,6.73976,6.57089,6.73976,3.58544,9.89407,All
9.84002,10.4661,9.84002,6.6857,12.9943,6.79048,6.6215,6.79048,3.63616,9.9448,All
10.2363,10.8615,10.2363,7.08198,13.3906,7.33236,7.16241,7.33236,4.17804,10.4867,All
10.8509,11.4749,10.8509,7.69662,14.0053,7.97707,7.80621,7.97707,4.82275,11.1314,All
11.0913,11.7148,11.0913,7.93701,14.2456,8.60094,8.43034,8.60094,5.44662,11.7553,All
11.5025,12.125,11.5025,8.34817,14.6568,8.67847,8.50799,8.67847,5.52415,11.8328,All
12.1932,12.8143,12.1932,9.03884,15.3475,9.44153,9.27237,9.44153,6.28722,12.5958,All
12.3426,12.9634,12.3426,9.18832,15.497,10.2717,10.1051,10.2717,7.11738,13.426,All
12.9253,13.5449,12.9253,9.77098,16.0796,10.4114,10.2453,10.4114,7.25708,13.5657,All
13.5939,14.2121,13.5939,10.4396,16.7483,11.1748,11.0124,11.1748,8.02053,14.3292,All
13.7014,14.3193,13.7014,10.5471,16.8557,12.1574,12.0011,12.1574,9.0031,15.3117,All
14.5241,15.1403,14.5241,11.3698,17.6784,12.2219,12.066,12.2219,9.06754,15.3762,All
14.8453,15.4608,14.8453,11.6909,17.9996,13.2264,13.0785,13.2264,10.0721,16.3807,All
15.3962,16.0105,15.3962,12.2419,18.5505,14.0323,13.8923,14.0323,10.878,17.1866,All
16.0966,16.7094,16.0966,12.9423,19.2509,14.3893,14.2528,14.3893,11.235,17.5436,All
16.3207,16.9331,16.3207,13.1664,19.475,15.6545,15.5313,15.6545,12.5002,18.8088,All
17.3006,17.9694,17.3006,14.1463,20.455,15.8428,15.7218,15.8428,12.6885,18.9971,All
17.3479,18.0178,17.3479,14.1936,20.5022,17.031,16.9252,17.031,13.8767,20.1853,All
18.3395,19.0346,18.3395,15.1852,21.4938,17.6532,17.5556,17.6532,14.4989,20.8076,All
18.5992,19.3009,18.5992,15.4449,21.7535,18.5284,18.4432,18.5284,15.3741,21.6828,All
19.4407,20.1638,19.4407,16.2863,22.595,19.4637,19.3919,19.4637,16.3094,22.618,All
19.8505,20.584,19.8505,16.6962,23.0048,20.1576,20.0959,20.1576,17.0033,23.3119,All
20.608,21.3607,20.608,17.4537,23.7623,21.2742,21.2292,21.2742,18.1198,24.4285,All
21.1018,21.8671,21.1018,17.9475,24.2561,21.93,21.8949,21.93,18.7757,25.0843,All
21.8454,22.6295,21.8454,18.6911,24.9997,23.0846,23.0668,23.0846,19.9303,26.2389,All
22.3531,23.1501,22.3531,19.1988,25.5074,23.8582,23.8515,23.8582,20.7039,27.0125,All
23.1571,23.9745,23.1571,20.0028,26.3114,24.8951,24.9028,24.8951,21.7408,28.0494,All
23.6044,24.4332,23.6044,20.4501,26.7587,25.956,25.9775,25.956,22.8017,29.1103,All
24.5476,25.4003,24.5476,21.3933,27.7019,26.7055,26.7368,26.7055,23.5512,29.8599,All
24.8557,25.7163,24.8557,21.7014,28.0101,28.2382,28.2863,28.2382,25.0839,31.3925,All
26.0215,26.9117,26.0215,22.8672,29.1759,28.516,28.5667,28.516,25.3617,31.6703,All
26.107,26.9993,26.107,22.9527,29.2614,30.3265,30.3918,30.3265,27.1721,33.4808,All
27.3584,28.2824,27.3584,24.204,30.5127,30.7211,30.7889,30.7211,27.5668,33.8754,All
27.584,28.5138,27.584,24.4297,30.7383,32.1369,32.2115,32.1369,28.9826,35.2912,All
28.6097,29.5454,28.6097,25.4553,31.764,33.4223,33.5005,33.4223,30.268,36.5766,All
29.2403,30.1753,29.2403,26.086,32.3946,33.9474,34.0266,33.9474,30.7931,37.1017,All
29.861,30.7965,29.861,26.7067,33.0153,35.7578,35.8372,35.7578,32.6035,38.9121,All
30.996,31.9325,30.996,27.8417,34.1503,36.361,36.4394,36.361,33.2067,39.5153,All
31.1123,32.0488,31.1123,27.958,34.2666,37.5683,37.6449,37.5683,34.414,40.7226,All
32.3636,33.3012,32.3636,29.2093,35.5179,39.3788,39.4493,39.3788,36.2244,42.5331,All
32.8572,33.8154,32.8572,29.7029,36.0115,39.5581,39.6279,39.5581,36.4038,42.7124,All
33.6149,34.6049,33.6149,30.4606,36.7692,41.1892,41.2515,41.1892,38.0349,44.3435,All
34.8301,35.8711,34.8301,31.6758,37.9844,42.9997,43.0522,42.9997,39.8454,46.154,All
34.8662,35.9087,34.8662,31.7119,38.0205,43.0363,43.0886,43.0363,39.882,46.1906,All
36.1175,37.2125,36.1175,32.9632,39.2718,44.8101,44.8518,44.8101,41.6558,47.9644,All
36.9215,38.0502,36.9215,33.7672,40.0758,46.6206,46.651,46.6206,43.4663,49.7749,All
37.3688,38.5163,37.3688,34.2145,40.5231,46.8203,46.8494,46.8203,43.666,49.9746,All
38.6201,39.82,38.6201,35.4658,41.7745,48.431,48.4509,48.431,45.2767,51.5854,All
39.1384,40.3601,39.1384,35.9841,42.2928,50.2415,50.2509,50.2415,47.0872,53.3958,All
39.8714,41.1238,39.8714,36.7171,43.0258,50.9371,50.9426,50.9371,47.7827,54.0914,All
41.1228,42.4276,41.1228,37.9684,44.2771,52.052,52.0523,52.052,48.8976,55.2063,All
41.4885,42.8087,41.4885,38.3342,44.6428,53.8624,53.8556,53.8624,50.7081,57.0167,All
42.3741,43.7564,42.3741,39.2197,45.5284,55.4158,55.4045,55.4158,52.2615,58.5701,All
43.6254,45.1462,43.6254,40.4711,46.7797,55.6729,55.6609,55.6729,52.5186,58.8272,All
43.9797,45.5449,43.9797,40.8254,47.134,57.4833,57.4673,57.4833,54.329,60.6377,All
44.8767,46.5585,44.8767,41.7224,48.031,59.2938,59.2758,59.2938,56.1395,62.4481,All
46.128,47.8568,46.128,42.9737,49.2823,60.2883,60.2708,60.2883,57.134,63.4426,All
46.6205,48.3678,46.6205,43.4662,49.7748,61.1043,61.0872,61.1043,57.9499,64.2586,All
47.3793,49.1551,47.3793,44.225,50.5336,62.9147,62.8986,62.9147,59.7604,66.069,All
48.6306,50.4534,48.6306,45.4763,51.7849,64.7252,64.7105,64.7252,61.5709,67.8795,All
49.4198,51.2722,49.4198,46.2655,52.5741,65.5892,65.5768,65.5892,62.4349,68.7435,All
49.8819,51.7516,49.8819,46.7276,53.0362,66.5356,66.5255,66.5356,63.3813,69.69,All
51.1332,53.0499,51.1332,47.9789,54.2875,68.3461,68.3424,68.3461,65.1918,71.5004,All
52.3845,54.3482,52.3845,49.2302,55.5389,70.1566,70.1608,70.1566,67.0022,73.3109,All
52.3872,54.351,52.3872,49.2329,55.5415,71.3563,71.3695,71.3563,68.2019,74.5106,All
