parameter,value,se_sa,rse_sa
Cl_pop,13.5119508005357,0.927131062620212,6.86156333979142
V1_pop,21.6366937573105,1.0691836668852e-6,4.94152978674921e-6
Q_pop,36.8433105515332,18.529671000452,50.2931759471896
V2_pop,16.351396056447,3.48319296729412,21.3021136254649
omega_Cl,0.260624243823365,0.0497836025193276,19.1016774913188
omega_V1,1.86093022363361e-8,8.75764382004973e-8,470.605706158599
omega_Q,1.62545364687248,0.610369805342584,37.5507358525412
omega_V2,0.70031227925666,0.186178185235675,26.5850236744802
a,1.86862918857766,0.388369806776552,20.7836744256449
b,8.28216284438317e-6,5.22052552015225e-5,630.333599838927
c,3.00000000043322,1.50926120230316,50.3087067361739
