Cl_pop,0.84306,0.064231,-0.14348,-0.12424,0.00049146,-0.00072845,-0.0018725,0.0037098,-0.0013668,0.00014121,-0.027171
V1_pop,0.064231,7.3029,-18.292,-2.8257,0.0020256,0.036538,-0.17347,0.15056,-0.077692,0.0019481,-0.3783
Q_pop,-0.14348,-18.292,147.47,7.5334,-0.0090088,-0.26588,0.56191,-0.42548,0.468,-0.010601,2.1685
V2_pop,-0.12424,-2.8257,7.5334,15.028,-0.004125,-0.035692,0.43097,-0.14596,-0.14749,0.0013158,-0.22649
omega_Cl,0.00049146,0.0020256,-0.0090088,-0.004125,0.0023915,-9.8566e-6,-0.00013467,5.8084e-5,0.00063574,-2.06e-5,0.0036477
omega_V1,-0.00072845,0.036538,-0.26588,-0.035692,-9.8566e-6,0.0085992,-0.010817,-0.0041353,0.0018143,-1.41e-5,8.7932e-5
omega_Q,-0.0018725,-0.17347,0.56191,0.43097,-0.00013467,-0.010817,0.12431,0.0025651,-0.019448,0.00025927,-0.04424
omega_V2,0.0037098,0.15056,-0.42548,-0.14596,5.8084e-5,-0.0041353,0.0025651,0.060113,-0.0073115,-2.5087e-5,0.011105
a,-0.0013668,-0.077692,0.468,-0.14749,0.00063574,0.0018143,-0.019448,-0.0073115,0.15622,-0.0035226,0.63205
b,0.00014121,0.0019481,-0.010601,0.0013158,-2.06e-5,-1.41e-5,0.00025927,-2.5087e-5,-0.0035226,0.00013626,-0.025323
c,-0.027171,-0.3783,2.1685,-0.22649,0.0036477,8.7932e-5,-0.04424,0.011105,0.63205,-0.025323,4.7309
