pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.97221,0.0294592,-4.37268,0.00774952,-2.15294,0.0591134,All
-2.55732,0.0294592,-4.07637,0,-1.73942,0,All
-2.14243,0,-3.78005,0.0116243,-1.32591,0.0591134,All
-1.72754,0,-3.48374,0.00774952,-0.912388,0.26601,All
-1.31266,0.0589183,-3.18742,0.00774952,-0.49887,0.325124,All
-0.897771,0.117837,-2.89111,0.00774952,-0.0853517,1.0936,All
-0.482884,0.235673,-2.59479,0.015499,0.328166,0.62069,All
-0.0679972,1.17837,-2.29848,0.0116243,0.741684,0.0591134,All
0.34689,0.589183,-2.00217,0.0193738,1.1552,0.118227,All
0.761777,0.412428,-1.70585,0.0116243,1.56872,0.0591134,All
,,-1.40954,0.0619962,,,All
,,-1.11322,0.178239,,,All
,,-0.816908,0.0929943,,,All
,,-0.520593,0.224736,,,All
,,-0.224279,0.612212,,,All
,,0.0720358,1.09656,,,All
,,0.36835,0.476596,,,All
,,0.664665,0.209237,,,All
,,0.960979,0.127867,,,All
,,1.25729,0.0852448,,,All
,,1.55361,0.08137,,,All
,,1.84992,0.0271233,,,All
,,2.14624,0.0232486,,,All
,,2.44255,0.00774952,,,All
,,2.73887,0,,,All
,,3.03518,0.00774952,,,All
,,3.3315,0.00774952,,,All
,,3.62781,0.015499,,,All
,,3.92412,0.0387476,,,All
,,4.22044,0.0116243,,,All
