iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
63,13.9727,0.0449039,25.3995,0.146135,33.3244,0.61362,17.1301,0.467773
64,13.9719,0.0448805,25.4088,0.146191,33.2588,0.614069,17.1377,0.467255
65,13.9698,0.0449599,25.4126,0.14669,33.2785,0.615071,17.1276,0.466055
66,13.9663,0.0449465,25.4139,0.14721,33.363,0.616975,17.1248,0.46425
67,13.9654,0.0450114,25.4104,0.147661,33.3836,0.6185,17.132,0.463345
68,13.9648,0.044996,25.4125,0.14763,33.3684,0.618631,17.1289,0.461796
69,13.9648,0.0449993,25.4038,0.147764,33.3906,0.618808,17.1185,0.460427
70,13.9646,0.0450016,25.3963,0.147897,33.4852,0.619621,17.1139,0.459624
71,13.9659,0.0449954,25.3891,0.14813,33.5696,0.62005,17.1047,0.460409
72,13.9673,0.0450146,25.3772,0.148256,33.6453,0.620865,17.0835,0.459865
73,13.9687,0.0450162,25.3686,0.148138,33.6704,0.620338,17.0698,0.458441
74,13.9684,0.0449729,25.3571,0.148338,33.652,0.619563,17.0866,0.457986
75,13.9673,0.0450238,25.3552,0.148248,33.6366,0.618469,17.1087,0.45786
76,13.9671,0.0450872,25.3482,0.148094,33.6278,0.617606,17.1426,0.458647
77,13.9651,0.045123,25.3482,0.14784,33.6027,0.616731,17.1442,0.458743
78,13.9638,0.045152,25.3488,0.147747,33.5501,0.616132,17.1507,0.458416
79,13.9646,0.0451886,25.3451,0.147557,33.5808,0.616658,17.1449,0.458547
80,13.9651,0.0452346,25.3387,0.147459,33.5913,0.617342,17.1291,0.459378
81,13.9647,0.0452098,25.3319,0.147848,33.6135,0.61776,17.1308,0.459935
82,13.9645,0.0451399,25.3219,0.148107,33.6452,0.618694,17.1385,0.46122
83,13.9655,0.0450755,25.3135,0.148546,33.6831,0.619006,17.1202,0.462391
84,13.9674,0.045015,25.3035,0.148879,33.7176,0.620005,17.1081,0.462572
85,13.9663,0.0450715,25.2918,0.149158,33.746,0.620037,17.1157,0.462446
86,13.9654,0.0450144,25.285,0.149456,33.8031,0.621284,17.1401,0.462514
87,13.9657,0.0449367,25.2786,0.149728,33.8109,0.621755,17.1724,0.463092
88,13.9651,0.0449647,25.2776,0.149697,33.8298,0.62217,17.1852,0.463547
89,13.9655,0.045031,25.2764,0.149481,33.8097,0.621579,17.173,0.463417
90,13.9648,0.0450835,25.2759,0.14917,33.7806,0.620585,17.1668,0.462842
91,13.9651,0.0452096,25.2706,0.149154,33.7577,0.619923,17.1744,0.463126
92,13.9656,0.0451855,25.2675,0.149123,33.7402,0.6202,17.1647,0.462802
93,13.9665,0.0452072,25.2679,0.149103,33.7031,0.619173,17.15,0.462708
94,13.9666,0.0452278,25.2711,0.148959,33.7049,0.618921,17.15,0.462059
95,13.9651,0.0452453,25.2677,0.148971,33.7074,0.618641,17.1421,0.461566
96,13.9631,0.0452517,25.2721,0.148866,33.6738,0.618278,17.1406,0.461305
