parameter,value
Cl_pop,13.4768340675533
V1_pop,23.4685942554549
beta_V1_logtCLCRMLMIN,-1.49208368714344
Q_pop,23.4
beta_Q_LLP_1,-0.203703765842919
beta_Q_LMP_1,0.980599894181559
beta_Q_logtAGEA,1.05628963913788
beta_Q_logtALBGDL,18.5153744464773
beta_Q_logtPROGDL,-18.7168420883183
V2_pop,3.52264994206676
beta_V2_SEXF_1,4.05794472866142
beta_V2_logtHCM,31.8870673961053
omega_Cl,0.256659959851156
omega_V1,0.14760174132083
omega_Q,8.39617238580283e-8
omega_V2,6.48709487113996e-8
a,1.48584758100707
b,0.0394553845769106
