Cl_pop,1,0.02904,-0.026781,-0.022779,0.01483,0.0051959,0.0033885,0.010511,0.012304,-0.011228,0.0096461
V1_pop,0.02904,1,-0.57516,-0.2477,-0.0022159,0.18948,-0.084337,0.29464,-0.1161,0.08731,-0.059887
Q_pop,-0.026781,-0.57516,1,0.15492,-0.0020244,-0.23934,0.071355,-0.2155,0.2014,-0.1751,0.1595
V2_pop,-0.022779,-0.2477,0.15492,1,-0.001517,-0.065069,0.16163,-0.15787,-0.07043,0.060769,-0.05792
omega_Cl,0.01483,-0.0022159,-0.0020244,-0.001517,1,-0.012214,0.011934,-0.0074552,0.0177,-0.011163,0.00072934
omega_V1,0.0051959,0.18948,-0.23934,-0.065069,-0.012214,1,-0.39042,-0.20572,-0.1068,0.13452,-0.18535
omega_Q,0.0033885,-0.084337,0.071355,0.16163,0.011934,-0.39042,1,0.16533,-0.0088362,-0.040336,0.10464
omega_V2,0.010511,0.29464,-0.2155,-0.15787,-0.0074552,-0.20572,0.16533,1,0.088614,-0.13282,0.18491
a,0.012304,-0.1161,0.2014,-0.07043,0.0177,-0.1068,-0.0088362,0.088614,1,-0.97525,0.89475
b,-0.011228,0.08731,-0.1751,0.060769,-0.011163,0.13452,-0.040336,-0.13282,-0.97525,1,-0.96688
c,0.0096461,-0.059887,0.1595,-0.05792,0.00072934,-0.18535,0.10464,0.18491,0.89475,-0.96688,1
