pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.10165,0.263731,-3.10459,0.0217048,-1.49412,0.118297,All
-0.638216,0.949431,-2.89299,0.0217048,-1.08085,0.443613,All
-0.17478,0.237358,-2.6814,0.0217048,-0.667577,0.56191,All
0.288655,0.421969,-2.46981,0.0108524,-0.254304,0.325316,All
0.752091,0.158239,-2.25821,0.0434096,0.158969,0.177445,All
1.21553,0.0791193,-2.04662,0.054262,0.572242,0.502762,All
1.67896,0.0791193,-1.83503,0.0596882,0.985515,0.236594,All
2.1424,0.0791193,-1.62343,0.0976716,1.39879,0.0887227,All
2.60583,0.0263731,-1.41184,0.0976716,1.81206,0.0887227,All
3.06927,0.0791193,-1.20025,0.151934,2.22533,0.118297,All
,,-0.988653,0.217048,,,All
,,-0.77706,0.255031,,,All
,,-0.565466,0.320146,,,All
,,-0.353873,0.309293,,,All
,,-0.14228,0.374408,,,All
,,0.0693137,0.49921,,,All
,,0.280907,0.472079,,,All
,,0.492501,0.38526,,,All
,,0.704094,0.417817,,,All
,,0.915687,0.293015,,,All
,,1.12728,0.303867,,,All
,,1.33887,0.151934,,,All
,,1.55047,0.119376,,,All
,,1.76206,0.0868192,,,All
,,1.97365,0.0379834,,,All
,,2.18525,0.0217048,,,All
,,2.39684,0.0217048,,,All
,,2.60843,0.0108524,,,All
,,2.82003,0,,,All
,,3.03162,0.0054262,,,All
