Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.73108,0,8.20211,0,1.48405,0.00666667,1.54737,0.00666667,All
8.34002,0.00666667,11.8405,0.00666667,2.04939,0.0133333,2.14027,0.0133333,All
8.36626,0.0133333,11.9284,0.0133333,3.03132,0.02,2.27611,0.02,All
8.37742,0.02,13.2958,0.02,3.76004,0.0266667,2.30977,0.0266667,All
8.43419,0.0266667,13.9052,0.0266667,3.90631,0.0333333,2.32667,0.0333333,All
8.47015,0.0333333,14.7552,0.0333333,3.9592,0.04,2.58094,0.04,All
8.50465,0.04,14.7861,0.04,4.6072,0.0466667,2.61833,0.0466667,All
8.76458,0.0466667,15.5664,0.0466667,4.81062,0.0533333,2.71256,0.0533333,All
8.77434,0.0533333,15.9277,0.0533333,5.25159,0.06,2.82553,0.06,All
8.83624,0.06,16.0804,0.06,5.31409,0.0666667,2.93452,0.0666667,All
8.90087,0.0666667,16.1284,0.0666667,5.61245,0.0733333,3.09699,0.0733333,All
9.36669,0.0733333,16.4921,0.0733333,5.86966,0.08,3.13273,0.08,All
9.41752,0.08,16.5718,0.08,5.96704,0.0866667,3.89998,0.0866667,All
9.42994,0.0866667,16.654,0.0866667,6.21664,0.0933333,4.04378,0.0933333,All
9.57156,0.0933333,17.0863,0.0933333,6.48865,0.1,4.27855,0.1,All
9.63674,0.1,17.1142,0.1,6.52618,0.106667,4.33165,0.106667,All
9.63915,0.106667,17.6292,0.106667,6.59753,0.113333,4.3725,0.113333,All
9.63968,0.113333,17.9087,0.113333,6.6082,0.12,4.53625,0.12,All
9.65865,0.12,18.2917,0.12,6.88259,0.126667,4.70858,0.126667,All
9.78699,0.126667,18.4014,0.126667,7.60887,0.133333,4.77948,0.133333,All
9.83604,0.133333,18.4118,0.133333,8.30463,0.14,4.8617,0.14,All
9.88079,0.14,18.5491,0.14,8.90266,0.146667,4.90303,0.146667,All
9.89062,0.146667,18.7746,0.146667,8.94031,0.153333,4.97211,0.153333,All
9.91132,0.153333,18.8186,0.153333,9.17358,0.16,5.15893,0.16,All
9.93003,0.16,18.8517,0.16,9.18522,0.166667,5.2087,0.166667,All
9.98182,0.166667,18.9623,0.166667,9.49371,0.173333,5.26278,0.173333,All
10.0262,0.173333,19.0816,0.173333,9.53923,0.18,5.33883,0.18,All
10.0408,0.18,19.1557,0.18,9.92455,0.186667,5.37363,0.186667,All
10.0413,0.186667,19.2028,0.186667,10.5625,0.193333,5.49813,0.193333,All
10.1117,0.193333,19.2477,0.193333,10.5684,0.2,5.70546,0.2,All
10.1225,0.2,19.2589,0.2,10.7874,0.206667,6.31005,0.206667,All
10.151,0.206667,19.2734,0.206667,11.0165,0.213333,6.47325,0.213333,All
10.1572,0.213333,19.2913,0.213333,11.2434,0.22,6.4953,0.22,All
10.224,0.22,19.3137,0.22,12.375,0.226667,6.58352,0.226667,All
10.2353,0.226667,19.4313,0.226667,12.5969,0.233333,6.58614,0.233333,All
10.2423,0.233333,19.53,0.233333,12.6406,0.24,6.60579,0.24,All
10.2731,0.24,19.5501,0.24,13.1417,0.246667,6.60961,0.246667,All
10.3228,0.246667,20.0426,0.246667,13.4076,0.253333,6.7252,0.253333,All
10.4691,0.253333,20.078,0.253333,13.5659,0.26,6.74698,0.26,All
10.4871,0.26,20.2388,0.26,13.5975,0.266667,6.84332,0.266667,All
10.5742,0.266667,20.3092,0.266667,13.6419,0.273333,6.9387,0.273333,All
10.9556,0.273333,20.3689,0.273333,14.7832,0.28,7.03387,0.28,All
11.0412,0.28,20.4842,0.28,14.8745,0.286667,7.20954,0.286667,All
11.112,0.286667,20.6034,0.286667,16.0592,0.293333,7.21564,0.293333,All
11.2277,0.293333,20.6117,0.293333,16.2997,0.3,7.52941,0.3,All
11.3047,0.3,20.6636,0.3,16.9518,0.306667,7.53222,0.306667,All
11.3328,0.306667,20.7219,0.306667,17.3335,0.313333,7.64389,0.313333,All
11.3605,0.313333,20.7262,0.313333,18.2147,0.32,7.83869,0.32,All
11.379,0.32,20.7736,0.32,19.1143,0.326667,7.87766,0.326667,All
11.4196,0.326667,20.829,0.326667,19.1563,0.333333,7.89862,0.333333,All
11.4518,0.333333,20.8321,0.333333,19.3993,0.34,7.96249,0.34,All
11.4793,0.34,20.9309,0.34,19.4365,0.346667,8.07351,0.346667,All
