Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.72714,6.23997e-06,1.1841e-06,8.14955,0.000267591,0.000170534,1.6185,0.0048286,0.00236877,2.31853,0.0193058,0.0139436,All
4.12058,3.34098e-05,7.74119e-06,8.77033,0.00058071,0.000423846,4.93793,0.0220794,0.0499878,3.06604,0.0297404,0.0323636,All
4.51403,0.000129852,3.63336e-05,9.39112,0.00113223,0.000940783,8.25737,0.027854,0.135374,3.81355,0.0382392,0.0579133,All
4.90747,0.000392915,0.000131516,10.0119,0.00201749,0.00189866,11.5768,0.0276253,0.228416,4.56106,0.0444233,0.0889509,All
5.30091,0.00097535,0.000387223,10.6327,0.0033304,0.00353425,14.8962,0.0252655,0.316497,5.30857,0.0484778,0.123795,All
5.69436,0.00206783,0.000965882,11.2535,0.00514942,0.00613854,18.2157,0.0223586,0.395577,6.05608,0.0507715,0.160987,All
6.0878,0.00386477,0.0021069,11.8743,0.00752471,0.010043,21.5351,0.0195118,0.465013,6.80359,0.0516921,0.199358,All
6.48124,0.00653115,0.00412126,12.4951,0.010469,0.0155991,24.8545,0.0169367,0.52542,7.5511,0.0515824,0.238012,All
6.87469,0.0101849,0.00737588,13.1159,0.0139536,0.0231532,28.174,0.014686,0.577814,8.29861,0.0507243,0.276288,All
7.26813,0.0148964,0.0122745,13.7366,0.0179095,0.0330213,31.4934,0.0127491,0.623266,9.04612,0.04934,0.313715,All
7.66157,0.0206952,0.0192404,14.3574,0.0222333,0.0454655,34.8128,0.0110935,0.662765,9.79363,0.0476007,0.349965,All
8.05502,0.0275722,0.0287009,14.9782,0.0267964,0.0606753,38.1322,0.00968139,0.697183,10.5411,0.0456357,0.384823,All
8.44846,0.0354724,0.0410711,15.599,0.0314556,0.0787553,41.4517,0.00847632,0.727267,11.2886,0.0435414,0.418159,All
8.8419,0.0442793,0.0567329,16.2198,0.0360639,0.0997193,44.7711,0.00744604,0.75365,12.0362,0.0413888,0.449904,All
9.23535,0.0538015,0.076008,16.8406,0.040481,0.123492,48.0905,0.00656283,0.776863,12.7837,0.0392296,0.480034,All
9.62879,0.063768,0.0991271,17.4614,0.0445804,0.149914,51.41,0.00580334,0.797356,13.5312,0.0371003,0.50856,All
10.0222,0.0738382,0.1262,18.0822,0.0482563,0.178754,54.7294,0.00514807,0.815506,14.2787,0.0350267,0.535514,All
