iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,346.719,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,326.828,1,19.5647,31.9606,24.2882,0.974679,-0.523859,0.974679,0.974679,0.974679,0.982007
3,326.547,1,21.8616,33.3756,26.216,0.95,-0.590036,0.95,1.00034,0.99567,0.957142
4,320.368,1,20.0122,32.7546,30.9096,0.925945,-0.473905,0.925945,0.975013,1.01332,0.932906
5,322.905,1,26.3765,36.1357,32.6892,0.9025,-0.779228,0.9025,1.09822,0.98766,0.921533
6,305.313,1,21.5563,32.0604,38.5467,0.879648,-0.549774,0.879648,1.07041,0.962652,0.927444
7,310.967,1,16.3321,29.8171,48.5669,0.857375,-0.392453,0.857375,1.10758,0.938277,0.90396
8,298.514,1,18.6373,30.0522,53.9904,0.835666,-0.401236,0.835666,1.07954,0.914519,0.940052
9,303.865,1,15.9804,31.898,48.2965,0.814506,-0.231051,0.814506,1.1222,0.895385,1.04769
10,300.626,1,21.5593,29.201,34.4963,0.793882,-0.527906,0.793882,1.27021,0.872713,1.12342
11,306.302,1,18.8772,33.1696,37.5126,0.773781,-0.53519,0.773781,1.30825,0.863012,1.17464
12,294.018,1,20.3739,33.6465,34.4359,0.754188,-0.497386,0.754188,1.27512,0.84116,1.24693
13,288.225,1,18.5771,29.1552,30.2194,0.735092,-0.432974,0.735092,1.29781,0.819861,1.30637
14,272.378,1,24.4113,29.1586,29.1613,0.716479,-0.575121,0.716479,1.31664,0.799102,1.27329
15,271.393,1,22.7518,36.8086,27.3344,0.698337,-0.561421,0.698337,1.2833,0.778868,1.24105
16,264.396,1,20.5619,36.385,25.4212,0.680655,-0.516008,0.680655,1.28094,0.759147,1.20962
17,267.914,1,14.0963,35.6343,28.0417,0.66342,-0.151188,0.66342,1.24851,0.853506,1.17899
18,260.478,1,21.4981,36.7855,26.4674,0.646622,-0.488889,0.646622,1.21689,0.831895,1.23889
19,253.753,1,33.1135,44.0095,26.227,0.630249,-0.825196,0.630249,1.18608,0.810831,1.35345
20,254.759,1,29.3633,44.016,31.7711,0.614291,-0.72679,0.614291,1.15605,0.7903,1.44834
21,243.858,1,19.9714,41.2712,28.5724,0.598737,-0.374658,0.598737,1.18137,0.770289,1.41166
22,238.157,1,19.6626,37.2266,31.362,0.583577,-0.402591,0.583577,1.15146,0.750785,1.37592
23,241.169,1,20.5202,35.3209,31.1784,0.5688,-0.482106,0.5688,1.14932,0.731775,1.34108
24,227.974,1,23.2471,38.454,30.773,0.554398,-0.513826,0.554398,1.19746,0.713246,1.30712
25,219.23,1,23.7406,45.3723,30.2628,0.54036,-0.521146,0.54036,1.16714,0.695186,1.27403
26,213.754,1,26.8157,42.9137,31.8295,0.526678,-0.592349,0.526678,1.13759,0.677584,1.32021
