iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,36.3336,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,29.3471,1,13.406,53.9306,21.7629,15.8065,1.67406,0.0547448,0.218876,1.23271,6.69151e-08,0.778626
3,15.9588,1,13.4,47.6704,21.7629,15.1716,1.65074,0.0493524,0.221184,1.08446,5.80313e-08,0.843937
4,18.255,1,13.3997,42.1143,21.7629,15.9829,1.64114,0.0546001,0.222977,0.971468,6.00064e-08,0.809303
5,7.25853,1,13.3565,40.3902,21.7629,15.9516,1.66442,0.0500332,0.230527,0.925061,5.09404e-08,0.765175
6,-4.85124,1,13.3329,36.8498,21.7629,15.4507,1.66435,0.0478267,0.216718,0.833517,4.56393e-08,0.742931
7,-1.37622,1,13.3388,33.2389,21.7629,15.3436,1.63825,0.0510111,0.218637,0.863877,4.41232e-08,0.759751
8,-11.3145,1,13.3669,35.0039,21.7629,15.6085,1.6455,0.0495878,0.229106,0.777566,3.65629e-08,0.732672
9,-11.6839,1,13.4211,33.7849,21.7629,14.096,1.69037,0.0499424,0.234687,0.747482,3.26116e-08,0.724702
10,-16.6298,1,13.3686,36.6916,21.7629,14.2674,1.76657,0.047314,0.232387,0.720997,2.69997e-08,0.727737
11,-11.6851,1,13.1573,39.6437,21.7629,13.8417,1.80012,0.0465607,0.221638,0.696493,3.03268e-08,0.773832
12,-11.6989,1,13.3131,38.2842,21.7629,14.2032,1.80011,0.0481356,0.227873,0.742165,2.93437e-08,0.722177
13,-10.5688,1,13.385,41.169,21.7629,13.5695,1.661,0.0511217,0.241206,0.791551,2.82881e-08,0.803377
14,-14.0391,1,13.5657,40.9088,21.7629,13.7073,1.63347,0.0539372,0.235188,0.760901,2.85259e-08,0.74042
15,-22.8105,1,13.5149,38.3237,21.7629,14.1144,1.63346,0.0531753,0.230767,0.715751,2.58411e-08,0.676747
16,-20.942,1,13.4271,41.0628,21.7629,14.4979,1.73057,0.0484529,0.224964,0.741541,2.5179e-08,0.714388
17,-20.1864,1,13.2615,37.8695,21.7629,14.1273,1.81816,0.0424412,0.231511,0.764829,2.31072e-08,0.755332
18,-20.4254,1,13.3889,41.0926,21.7629,13.4726,1.74603,0.0453404,0.228428,0.760289,2.38799e-08,0.789277
19,-23.5342,1,13.5971,39.554,21.7629,13.9775,1.71839,0.0464628,0.234753,0.751537,2.23193e-08,0.780035
20,-26.7203,1,13.5001,39.7097,21.7629,13.9898,1.59918,0.0525282,0.232425,0.801401,1.87003e-08,0.806885
21,-26.3164,1,13.5397,38.3132,21.7629,13.8144,1.51965,0.0558711,0.233865,0.844139,1.92734e-08,0.784191
22,-24.895,1,13.5844,38.8709,21.7629,14.4892,1.54634,0.0566445,0.232572,0.897789,1.74656e-08,0.784054
23,-23.1056,1,13.4143,39.053,21.7629,14.5376,1.54642,0.0610521,0.228499,0.848644,1.7303e-08,0.760991
24,-22.7205,1,13.5677,36.6763,21.7629,13.9857,1.54645,0.0631863,0.225872,0.808276,1.77011e-08,0.744908
25,-20.5674,1,13.4674,36.0868,21.7629,14.4357,1.54641,0.0618933,0.23046,0.833861,1.77395e-08,0.787625
26,-12.0664,1,13.4787,36.3774,21.7629,13.9615,1.72818,0.0637949,0.231965,0.768397,1.70749e-08,0.724544
27,-21.2966,1,13.3872,35.8428,21.7629,14.827,1.7138,0.0586273,0.219444,0.770897,1.62969e-08,0.742233
