parameter,value
Cl_pop,13.4800420550693
V1_pop,23.4254594799644
beta_V1_logtCLCRMLMIN,-3.32783383347663
Q_pop,23.4
beta_Q_LMP_1,0.683479459890619
beta_Q_logtAGEA,1.24049110237492
beta_Q_logtALBGDL,17.0622439756421
beta_Q_logtPROGDL,-16.1926230996253
beta_Q_logtSCRMGDL,-0.532640179198055
V2_pop,3.20456147058007
beta_V2_SEXF_1,4.28731447786936
beta_V2_logtHCM,33.1838536090785
omega_Cl,0.258262815087714
omega_V1,0.281155323021394
omega_Q,4.82933685595456e-8
omega_V2,2.28375610525258e-8
a,1.40518320035015
b,0.041640269829877
