standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.8569,0.00666667,-2.34855,0.00666667,-3.03854,0.00666667,-2.7596,0.00666667,All
-1.8514,0.0133333,-2.14727,0.0133333,-2.58061,0.0133333,-2.17059,0.0133333,All
-1.76509,0.02,-1.56534,0.02,-2.31842,0.02,-2.11518,0.02,All
-1.67527,0.0266667,-1.43003,0.0266667,-2.24699,0.0266667,-2.05635,0.0266667,All
-1.67264,0.0333333,-1.42811,0.0333333,-1.99353,0.0333333,-1.87007,0.0333333,All
-1.66018,0.04,-1.40611,0.04,-1.89827,0.04,-1.75413,0.04,All
-1.58731,0.0466667,-1.40543,0.0466667,-1.84542,0.0466667,-1.71038,0.0466667,All
-1.55423,0.0533333,-1.35811,0.0533333,-1.79829,0.0533333,-1.59605,0.0533333,All
-1.55368,0.06,-1.31696,0.06,-1.68686,0.06,-1.50597,0.06,All
-1.51516,0.0666667,-1.27308,0.0666667,-1.65743,0.0666667,-1.47521,0.0666667,All
-1.4472,0.0733333,-1.26828,0.0733333,-1.64548,0.0733333,-1.44624,0.0733333,All
-1.42142,0.08,-1.2603,0.08,-1.63155,0.08,-1.3527,0.08,All
-1.33896,0.0866667,-1.25694,0.0866667,-1.61481,0.0866667,-1.31825,0.0866667,All
-1.30454,0.0933333,-1.22598,0.0933333,-1.60969,0.0933333,-1.29053,0.0933333,All
-1.29963,0.1,-1.20606,0.1,-1.5595,0.1,-1.28261,0.1,All
-1.26275,0.106667,-1.19396,0.106667,-1.53351,0.106667,-1.16701,0.106667,All
-1.25652,0.113333,-1.17136,0.113333,-1.5186,0.113333,-1.16645,0.113333,All
-1.22819,0.12,-1.12339,0.12,-1.50731,0.12,-1.16341,0.12,All
-1.19893,0.126667,-1.03297,0.126667,-1.41041,0.126667,-1.14599,0.126667,All
-1.17459,0.133333,-1.0138,0.133333,-1.3251,0.133333,-1.07591,0.133333,All
-1.16818,0.14,-0.998211,0.14,-1.31032,0.14,-1.05405,0.14,All
-1.15676,0.146667,-0.964057,0.146667,-1.25756,0.146667,-1.04296,0.146667,All
-1.14898,0.153333,-0.948598,0.153333,-1.15689,0.153333,-1.03879,0.153333,All
-1.1432,0.16,-0.895573,0.16,-1.09637,0.16,-1.03352,0.16,All
-1.13759,0.166667,-0.879072,0.166667,-1.06598,0.166667,-1.0178,0.166667,All
-1.13416,0.173333,-0.866583,0.173333,-1.0598,0.173333,-0.957823,0.173333,All
-1.10583,0.18,-0.804058,0.18,-1.01913,0.18,-0.919546,0.18,All
-1.05464,0.186667,-0.799159,0.186667,-1.01898,0.186667,-0.871734,0.186667,All
-1.05407,0.193333,-0.793607,0.193333,-0.994303,0.193333,-0.842486,0.193333,All
-1.05338,0.2,-0.779656,0.2,-0.899513,0.2,-0.834425,0.2,All
-1.03955,0.206667,-0.746119,0.206667,-0.774281,0.206667,-0.808434,0.206667,All
-1.02259,0.213333,-0.742649,0.213333,-0.763146,0.213333,-0.804819,0.213333,All
-1.00303,0.22,-0.731079,0.22,-0.753194,0.22,-0.799505,0.22,All
-0.999943,0.226667,-0.729907,0.226667,-0.753182,0.226667,-0.795447,0.226667,All
-0.974252,0.233333,-0.710886,0.233333,-0.708765,0.233333,-0.763794,0.233333,All
-0.974215,0.24,-0.690092,0.24,-0.64094,0.24,-0.761454,0.24,All
-0.961308,0.246667,-0.671812,0.246667,-0.581609,0.246667,-0.75866,0.246667,All
-0.950268,0.253333,-0.658238,0.253333,-0.546656,0.253333,-0.756569,0.253333,All
-0.92533,0.26,-0.655724,0.26,-0.509883,0.26,-0.715959,0.26,All
-0.861401,0.266667,-0.655223,0.266667,-0.506137,0.266667,-0.688324,0.266667,All
-0.784576,0.273333,-0.64161,0.273333,-0.465261,0.273333,-0.679088,0.273333,All
-0.744115,0.28,-0.614811,0.28,-0.428713,0.28,-0.672932,0.28,All
-0.731235,0.286667,-0.595924,0.286667,-0.409614,0.286667,-0.649123,0.286667,All
-0.718184,0.293333,-0.5916,0.293333,-0.409547,0.293333,-0.64772,0.293333,All
-0.662124,0.3,-0.538993,0.3,-0.394518,0.3,-0.631993,0.3,All
-0.661669,0.306667,-0.519125,0.306667,-0.38793,0.306667,-0.621333,0.306667,All
-0.646824,0.313333,-0.514988,0.313333,-0.385398,0.313333,-0.618644,0.313333,All
-0.641582,0.32,-0.513893,0.32,-0.381785,0.32,-0.611791,0.32,All
-0.633231,0.326667,-0.512976,0.326667,-0.363239,0.326667,-0.595538,0.326667,All
-0.63304,0.333333,-0.51,0.333333,-0.346315,0.333333,-0.582109,0.333333,All
-0.610209,0.34,-0.462138,0.34,-0.336534,0.34,-0.555508,0.34,All
-0.605563,0.346667,-0.456345,0.346667,-0.315294,0.346667,-0.553525,0.346667,All
-0.603538,0.353333,-0.442501,0.353333,-0.314495,0.353333,-0.528123,0.353333,All
-0.595634,0.36,-0.427452,0.36,-0.264815,0.36,-0.482493,0.36,All
-0.574643,0.366667,-0.421012,0.366667,-0.253134,0.366667,-0.462808,0.366667,All
-0.542708,0.373333,-0.407247,0.373333,-0.230969,0.373333,-0.444016,0.373333,All
-0.51602,0.38,-0.321625,0.38,-0.228122,0.38,-0.44141,0.38,All
-0.506957,0.386667,-0.287283,0.386667,-0.179533,0.386667,-0.441011,0.386667,All
-0.493445,0.393333,-0.277454,0.393333,-0.176617,0.393333,-0.428954,0.393333,All
-0.424091,0.4,-0.260404,0.4,-0.16164,0.4,-0.422695,0.4,All
-0.404376,0.406667,-0.255795,0.406667,-0.160329,0.406667,-0.41431,0.406667,All
-0.386582,0.413333,-0.254582,0.413333,-0.147019,0.413333,-0.404859,0.413333,All
-0.379101,0.42,-0.247148,0.42,-0.1067,0.42,-0.397736,0.42,All
-0.362679,0.426667,-0.237342,0.426667,-0.103641,0.426667,-0.395573,0.426667,All
-0.339233,0.433333,-0.209349,0.433333,-0.0769491,0.433333,-0.393581,0.433333,All
-0.302992,0.44,-0.199501,0.44,-0.00142861,0.44,-0.368071,0.44,All
-0.294306,0.446667,-0.195764,0.446667,0.052274,0.446667,-0.35098,0.446667,All
-0.264904,0.453333,-0.18042,0.453333,0.0611891,0.453333,-0.329373,0.453333,All
-0.235111,0.46,-0.17424,0.46,0.0696243,0.46,-0.283418,0.46,All
-0.126849,0.466667,-0.144925,0.466667,0.079612,0.466667,-0.264782,0.466667,All
-0.0258537,0.473333,-0.143205,0.473333,0.0799092,0.473333,-0.248938,0.473333,All
0.0535332,0.48,-0.141492,0.48,0.0896541,0.48,-0.245809,0.48,All
0.127599,0.486667,-0.13609,0.486667,0.117225,0.486667,-0.188274,0.486667,All
0.143775,0.493333,-0.115742,0.493333,0.120618,0.493333,-0.160225,0.493333,All
0.163724,0.5,-0.104682,0.5,0.124337,0.5,-0.144608,0.5,All
0.171033,0.506667,-0.101846,0.506667,0.130453,0.506667,-0.125421,0.506667,All
0.194491,0.513333,-0.095944,0.513333,0.131329,0.513333,-0.111388,0.513333,All
0.236457,0.52,-0.0857309,0.52,0.133212,0.52,-0.097301,0.52,All
0.282737,0.526667,-0.0804496,0.526667,0.157745,0.526667,-0.096417,0.526667,All
0.288724,0.533333,-0.0749042,0.533333,0.160955,0.533333,-0.0775175,0.533333,All
0.290813,0.54,-0.062588,0.54,0.23304,0.54,-0.0715549,0.54,All
0.329447,0.546667,-0.0538385,0.546667,0.247739,0.546667,-0.0265091,0.546667,All
0.367754,0.553333,-0.0201597,0.553333,0.2549,0.553333,-0.0080549,0.553333,All
0.396258,0.56,0.00493538,0.56,0.259818,0.56,0.00607545,0.56,All
0.429454,0.566667,0.0417888,0.566667,0.26906,0.566667,0.00936602,0.566667,All
0.43629,0.573333,0.04512,0.573333,0.27337,0.573333,0.012998,0.573333,All
0.460569,0.58,0.0751496,0.58,0.288291,0.58,0.0137536,0.58,All
0.464377,0.586667,0.0966836,0.586667,0.290081,0.586667,0.0713421,0.586667,All
0.473097,0.593333,0.104541,0.593333,0.334969,0.593333,0.143942,0.593333,All
0.474291,0.6,0.134679,0.6,0.343143,0.6,0.213952,0.6,All
0.477831,0.606667,0.142231,0.606667,0.344415,0.606667,0.242815,0.606667,All
0.523666,0.613333,0.151198,0.613333,0.354419,0.613333,0.269716,0.613333,All
0.524137,0.62,0.181133,0.62,0.397427,0.62,0.288824,0.62,All
0.535406,0.626667,0.18533,0.626667,0.401888,0.626667,0.331111,0.626667,All
0.540929,0.633333,0.197025,0.633333,0.407073,0.633333,0.379773,0.633333,All
0.552393,0.64,0.218027,0.64,0.416813,0.64,0.379902,0.64,All
0.573256,0.646667,0.239311,0.646667,0.444243,0.646667,0.383564,0.646667,All
0.574941,0.653333,0.254195,0.653333,0.448837,0.653333,0.39279,0.653333,All
0.594277,0.66,0.275417,0.66,0.477456,0.66,0.415373,0.66,All
0.615998,0.666667,0.290162,0.666667,0.480208,0.666667,0.430567,0.666667,All
0.645961,0.673333,0.297249,0.673333,0.512233,0.673333,0.432435,0.673333,All
0.696136,0.68,0.320723,0.68,0.532416,0.68,0.435636,0.68,All
0.741167,0.686667,0.325656,0.686667,0.5419,0.686667,0.450781,0.686667,All
0.75232,0.693333,0.329987,0.693333,0.550679,0.693333,0.481539,0.693333,All
0.763948,0.7,0.331126,0.7,0.552674,0.7,0.483044,0.7,All
0.774196,0.706667,0.339698,0.706667,0.558755,0.706667,0.503515,0.706667,All
0.795407,0.713333,0.352752,0.713333,0.561692,0.713333,0.620421,0.713333,All
0.805883,0.72,0.38645,0.72,0.585043,0.72,0.633437,0.72,All
0.910625,0.726667,0.409509,0.726667,0.60102,0.726667,0.641132,0.726667,All
0.929804,0.733333,0.43069,0.733333,0.652907,0.733333,0.706741,0.733333,All
0.949662,0.74,0.556879,0.74,0.661705,0.74,0.711494,0.74,All
0.966953,0.746667,0.557722,0.746667,0.697283,0.746667,0.725812,0.746667,All
0.97346,0.753333,0.592306,0.753333,0.706312,0.753333,0.726818,0.753333,All
0.976711,0.76,0.596147,0.76,0.715666,0.76,0.769483,0.76,All
1.02261,0.766667,0.630891,0.766667,0.717547,0.766667,0.775267,0.766667,All
1.03316,0.773333,0.648155,0.773333,0.73399,0.773333,0.817029,0.773333,All
1.0356,0.78,0.678091,0.78,0.734399,0.78,0.906326,0.78,All
1.07535,0.786667,0.79652,0.786667,0.735619,0.786667,0.92395,0.786667,All
1.0814,0.793333,0.81738,0.793333,0.752865,0.793333,0.965631,0.793333,All
1.08865,0.8,0.818097,0.8,0.772472,0.8,0.998629,0.8,All
