standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.74754,0.00666667,-2.10059,0.00666667,-2.72118,0.00666667,-2.69419,0.00666667,All
-1.71214,0.0133333,-2.05804,0.0133333,-2.06615,0.0133333,-2.0475,0.0133333,All
-1.69515,0.02,-2.0283,0.02,-1.92854,0.02,-2.0167,0.02,All
-1.67512,0.0266667,-1.89082,0.0266667,-1.91118,0.0266667,-1.95096,0.0266667,All
-1.62087,0.0333333,-1.87031,0.0333333,-1.86608,0.0333333,-1.79813,0.0333333,All
-1.619,0.04,-1.78008,0.04,-1.76946,0.04,-1.72614,0.04,All
-1.52202,0.0466667,-1.74121,0.0466667,-1.76222,0.0466667,-1.72125,0.0466667,All
-1.508,0.0533333,-1.64428,0.0533333,-1.74139,0.0533333,-1.68979,0.0533333,All
-1.48345,0.06,-1.49356,0.06,-1.70669,0.06,-1.57407,0.06,All
-1.474,0.0666667,-1.4903,0.0666667,-1.50976,0.0666667,-1.54145,0.0666667,All
-1.46204,0.0733333,-1.43841,0.0733333,-1.48902,0.0733333,-1.5386,0.0733333,All
-1.44816,0.08,-1.41059,0.08,-1.44576,0.08,-1.53794,0.08,All
-1.37704,0.0866667,-1.18828,0.0866667,-1.44084,0.0866667,-1.52622,0.0866667,All
-1.36108,0.0933333,-1.18721,0.0933333,-1.42069,0.0933333,-1.47806,0.0933333,All
-1.35563,0.1,-1.15011,0.1,-1.36105,0.1,-1.42459,0.1,All
-1.34873,0.106667,-1.13238,0.106667,-1.35671,0.106667,-1.42357,0.106667,All
-1.34296,0.113333,-1.11359,0.113333,-1.3215,0.113333,-1.40721,0.113333,All
-1.32105,0.12,-1.04128,0.12,-1.31368,0.12,-1.35326,0.12,All
-1.30309,0.126667,-1.03524,0.126667,-1.3029,0.126667,-1.35323,0.126667,All
-1.30214,0.133333,-1.0337,0.133333,-1.27957,0.133333,-1.34902,0.133333,All
-1.2888,0.14,-1.01939,0.14,-1.26257,0.14,-1.29184,0.14,All
-1.27508,0.146667,-0.977327,0.146667,-1.23907,0.146667,-1.25701,0.146667,All
-1.24483,0.153333,-0.947902,0.153333,-1.21842,0.153333,-1.21299,0.153333,All
-1.2328,0.16,-0.938224,0.16,-1.2104,0.16,-1.20895,0.16,All
-1.22797,0.166667,-0.924956,0.166667,-1.18633,0.166667,-1.2056,0.166667,All
-1.2224,0.173333,-0.924813,0.173333,-1.18032,0.173333,-1.19469,0.173333,All
-1.21516,0.18,-0.878413,0.18,-1.11882,0.18,-1.12252,0.18,All
-1.20296,0.186667,-0.861114,0.186667,-1.06484,0.186667,-1.10746,0.186667,All
-1.17791,0.193333,-0.860637,0.193333,-1.05439,0.193333,-1.08082,0.193333,All
-1.14712,0.2,-0.844146,0.2,-1.0425,0.2,-1.07903,0.2,All
-0.878478,0.206667,-0.786961,0.206667,-0.943594,0.206667,-1.03251,0.206667,All
-0.805691,0.213333,-0.782017,0.213333,-0.887428,0.213333,-0.987152,0.213333,All
-0.783652,0.22,-0.778083,0.22,-0.845524,0.22,-0.984101,0.22,All
-0.737014,0.226667,-0.765981,0.226667,-0.824993,0.226667,-0.900753,0.226667,All
-0.72993,0.233333,-0.729987,0.233333,-0.81586,0.233333,-0.854572,0.233333,All
-0.693612,0.24,-0.725266,0.24,-0.802436,0.24,-0.815047,0.24,All
-0.660311,0.246667,-0.712356,0.246667,-0.724619,0.246667,-0.803208,0.246667,All
-0.620634,0.253333,-0.701726,0.253333,-0.714736,0.253333,-0.799053,0.253333,All
-0.617011,0.26,-0.693643,0.26,-0.673593,0.26,-0.798835,0.26,All
-0.615328,0.266667,-0.69247,0.266667,-0.650959,0.266667,-0.797836,0.266667,All
-0.584306,0.273333,-0.667198,0.273333,-0.645833,0.273333,-0.769643,0.273333,All
-0.579283,0.28,-0.655981,0.28,-0.603019,0.28,-0.753267,0.28,All
-0.568445,0.286667,-0.646315,0.286667,-0.601699,0.286667,-0.752506,0.286667,All
-0.566244,0.293333,-0.586558,0.293333,-0.582308,0.293333,-0.752436,0.293333,All
-0.553295,0.3,-0.568011,0.3,-0.487924,0.3,-0.72118,0.3,All
-0.548722,0.306667,-0.563445,0.306667,-0.480562,0.306667,-0.715186,0.306667,All
-0.547054,0.313333,-0.558344,0.313333,-0.466754,0.313333,-0.680182,0.313333,All
-0.542918,0.32,-0.553102,0.32,-0.43512,0.32,-0.675115,0.32,All
-0.542112,0.326667,-0.518944,0.326667,-0.420803,0.326667,-0.656145,0.326667,All
-0.541342,0.333333,-0.478538,0.333333,-0.392489,0.333333,-0.629522,0.333333,All
-0.522404,0.34,-0.472899,0.34,-0.350901,0.34,-0.619355,0.34,All
-0.480174,0.346667,-0.470883,0.346667,-0.305086,0.346667,-0.588652,0.346667,All
-0.471564,0.353333,-0.465205,0.353333,-0.278013,0.353333,-0.542944,0.353333,All
-0.433975,0.36,-0.452112,0.36,-0.272817,0.36,-0.528489,0.36,All
-0.430059,0.366667,-0.41839,0.366667,-0.250091,0.366667,-0.526639,0.366667,All
-0.428934,0.373333,-0.388917,0.373333,-0.209604,0.373333,-0.51031,0.373333,All
-0.428668,0.38,-0.388399,0.38,-0.19987,0.38,-0.499646,0.38,All
-0.424362,0.386667,-0.387125,0.386667,-0.195135,0.386667,-0.462168,0.386667,All
-0.423597,0.393333,-0.371,0.393333,-0.184661,0.393333,-0.458178,0.393333,All
-0.417392,0.4,-0.359987,0.4,-0.182614,0.4,-0.446593,0.4,All
-0.408773,0.406667,-0.359726,0.406667,-0.171144,0.406667,-0.436473,0.406667,All
-0.40205,0.413333,-0.337881,0.413333,-0.169593,0.413333,-0.391554,0.413333,All
-0.382086,0.42,-0.334693,0.42,-0.149171,0.42,-0.388229,0.42,All
-0.373198,0.426667,-0.334367,0.426667,-0.122739,0.426667,-0.366913,0.426667,All
-0.367879,0.433333,-0.3285,0.433333,-0.109285,0.433333,-0.29185,0.433333,All
-0.364793,0.44,-0.323812,0.44,-0.0918781,0.44,-0.282282,0.44,All
-0.354667,0.446667,-0.298556,0.446667,-0.0398176,0.446667,-0.27664,0.446667,All
-0.354103,0.453333,-0.29568,0.453333,-0.0202621,0.453333,-0.239736,0.453333,All
-0.341176,0.46,-0.284683,0.46,0.0493992,0.46,-0.207901,0.46,All
-0.335069,0.466667,-0.252614,0.466667,0.0496261,0.466667,-0.174052,0.466667,All
-0.306443,0.473333,-0.177385,0.473333,0.0850106,0.473333,-0.122843,0.473333,All
-0.305211,0.48,-0.175284,0.48,0.108904,0.48,-0.0979307,0.48,All
-0.292362,0.486667,-0.15415,0.486667,0.129664,0.486667,-0.0529653,0.486667,All
-0.278078,0.493333,-0.1343,0.493333,0.140607,0.493333,-0.0196641,0.493333,All
-0.275367,0.5,-0.11624,0.5,0.152931,0.5,0.0081391,0.5,All
-0.259618,0.506667,-0.103919,0.506667,0.160676,0.506667,0.0161699,0.506667,All
-0.258353,0.513333,-0.0956302,0.513333,0.161803,0.513333,0.0451726,0.513333,All
-0.224267,0.52,-0.0946908,0.52,0.178304,0.52,0.0882692,0.52,All
-0.135481,0.526667,-0.0608342,0.526667,0.191671,0.526667,0.117517,0.526667,All
-0.133288,0.533333,-0.0192013,0.533333,0.211413,0.533333,0.143246,0.533333,All
-0.0535215,0.54,-0.00874185,0.54,0.215643,0.54,0.154729,0.54,All
0.131656,0.546667,-0.00094868,0.546667,0.231409,0.546667,0.189486,0.546667,All
0.140932,0.553333,0.00449965,0.553333,0.243489,0.553333,0.207809,0.553333,All
0.20394,0.56,0.0471423,0.56,0.253432,0.56,0.212485,0.56,All
0.214862,0.566667,0.0622587,0.566667,0.255053,0.566667,0.216328,0.566667,All
0.216804,0.573333,0.0752693,0.573333,0.2861,0.573333,0.275295,0.573333,All
0.217065,0.58,0.0949603,0.58,0.290394,0.58,0.313026,0.58,All
0.272568,0.586667,0.17015,0.586667,0.300908,0.586667,0.316693,0.586667,All
0.280465,0.593333,0.180842,0.593333,0.310039,0.593333,0.328407,0.593333,All
0.30348,0.6,0.194499,0.6,0.313953,0.6,0.342944,0.6,All
0.309516,0.606667,0.22095,0.606667,0.339044,0.606667,0.440374,0.606667,All
0.316755,0.613333,0.23385,0.613333,0.358127,0.613333,0.471286,0.613333,All
0.350314,0.62,0.238838,0.62,0.362721,0.62,0.47774,0.62,All
0.372732,0.626667,0.240997,0.626667,0.370191,0.626667,0.503039,0.626667,All
0.387074,0.633333,0.285367,0.633333,0.397726,0.633333,0.511634,0.633333,All
0.391829,0.64,0.287827,0.64,0.397795,0.64,0.559705,0.64,All
