rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.31419,-0.139439,0.608654,0.788409,All,#4682B4,0
1,1,0.233144,-0.260738,0.506879,1.30515,All,#4682B4,0
2,1,0.187987,-0.282033,0.827079,0.996571,All,#4682B4,0
3,1,0.352554,-0.072638,0.360388,1.00651,All,#4682B4,0
4,1,0.299906,-0.379972,0.522568,1.34119,All,#4682B4,0
5,1,0.331377,0.0752224,0.262587,1.18092,All,#4682B4,0
6,1,0.358123,-0.137156,0.355934,0.961076,All,#4682B4,0
7,1,0.278104,-0.159535,0.393195,1.06912,All,#4682B4,0
8,1,0.31838,-0.446949,0.603831,0.8215,All,#4682B4,0
9,1,0.353932,-0.224363,0.538157,1.13943,All,#4682B4,0
0,2,0.293817,-0.132013,-0.120616,-0.55725,All,#4682B4,0
1,2,0.249942,-0.173387,-0.388519,-0.307304,All,#4682B4,0
2,2,0.185576,-0.131178,-0.7806,-0.159453,All,#4682B4,0
3,2,0.202969,-0.152735,-0.45666,-0.585284,All,#4682B4,0
4,2,0.236443,0.0453848,-1.02835,-0.670303,All,#4682B4,0
5,2,0.168873,-0.0552565,-1.16746,-0.630569,All,#4682B4,0
6,2,0.300802,-0.378231,0.369288,0.210238,All,#4682B4,0
7,2,0.257824,-0.44671,0.575691,-0.217195,All,#4682B4,0
8,2,0.257831,-0.264758,-0.0576357,-0.102851,All,#4682B4,0
9,2,0.188856,-0.0205448,-0.999126,-0.957306,All,#4682B4,0
0,3,0.297921,0.245396,-0.637269,-0.040804,All,#4682B4,0
1,3,0.288918,0.124251,-0.0716499,-0.395971,All,#4682B4,0
2,3,0.160054,0.163039,0.169565,-0.732162,All,#4682B4,0
3,3,0.292255,0.243108,-0.154506,-1.39158,All,#4682B4,0
4,3,0.285907,0.028463,0.555154,-0.311398,All,#4682B4,0
5,3,0.368341,0.210047,-1.09645,-1.76522,All,#4682B4,0
6,3,0.323323,0.340488,-0.868737,-1.47131,All,#4682B4,0
7,3,0.259371,0.0971571,0.364112,-0.206334,All,#4682B4,0
8,3,0.280971,0.383133,-2.41867,-1.05638,All,#4682B4,0
9,3,0.247381,0.362986,-0.96141,-0.69268,All,#4682B4,0
0,4,-0.169715,-0.0234706,0.164654,-0.524741,All,#4682B4,0
1,4,-0.0535973,-0.119569,0.432172,-0.42905,All,#4682B4,0
2,4,-0.103369,0.0512437,-1.19771,-0.81754,All,#4682B4,0
3,4,-0.0981107,-0.574506,1.66803,0.173572,All,#4682B4,0
4,4,-0.0607171,-0.0213124,-0.33617,-0.739884,All,#4682B4,0
5,4,-0.0966855,-0.0169811,0.240089,-0.767224,All,#4682B4,0
6,4,-0.089279,0.114522,-0.595541,-1.29811,All,#4682B4,0
7,4,-0.0159348,-0.0538591,0.685574,-0.447377,All,#4682B4,0
8,4,-0.0559622,-0.182507,0.0503263,-0.128245,All,#4682B4,0
9,4,-0.0900858,-0.274527,0.33046,0.12584,All,#4682B4,0
0,5,-0.169965,-0.237411,-1.47963,0.949853,All,#4682B4,0
1,5,-0.087566,-0.195416,-1.50284,1.43422,All,#4682B4,0
2,5,-0.214708,-0.155707,-1.20613,1.03558,All,#4682B4,0
3,5,-0.113337,-0.148871,-1.51313,0.994029,All,#4682B4,0
4,5,-0.165833,-0.108576,-1.69474,1.07358,All,#4682B4,0
5,5,-0.179827,-0.311694,-0.865006,0.633184,All,#4682B4,0
6,5,-0.200605,-0.144859,-1.28386,1.20416,All,#4682B4,0
7,5,-0.180933,-0.347236,-0.658229,0.467166,All,#4682B4,0
8,5,-0.138906,-0.210865,-1.24778,1.55002,All,#4682B4,0
9,5,-0.1982,-0.173267,-1.14038,1.36649,All,#4682B4,0
0,6,0.00658209,0.335469,-1.6392,0.203091,All,#4682B4,0
1,6,0.0571075,0.252971,-1.83763,0.0883964,All,#4682B4,0
2,6,0.0710158,0.286481,-1.39321,0.160263,All,#4682B4,0
3,6,0.0681406,0.238395,-2.11531,0.310004,All,#4682B4,0
4,6,0.091066,0.295608,-1.36828,-0.307605,All,#4682B4,0
5,6,0.0410761,0.162135,-0.721395,-0.413114,All,#4682B4,0
6,6,0.0860488,0.307652,-0.665639,-0.901848,All,#4682B4,0
7,6,0.0498978,-0.105428,0.305835,-0.330337,All,#4682B4,0
8,6,0.0444154,0.135668,-0.0907218,-0.573128,All,#4682B4,0
9,6,0.0363972,0.251809,-1.45856,0.529723,All,#4682B4,0
0,7,-0.441698,0.650978,0.915127,0.387486,All,#4682B4,0
1,7,-0.423254,0.257421,1.23514,0.941663,All,#4682B4,0
2,7,-0.477029,0.251389,1.74915,0.856499,All,#4682B4,0
3,7,-0.487407,0.668683,-0.0508676,0.271026,All,#4682B4,0
4,7,-0.443604,0.560359,1.16602,0.922718,All,#4682B4,0
5,7,-0.413339,0.640103,0.672097,1.01003,All,#4682B4,0
6,7,-0.462534,0.152289,1.59451,1.02945,All,#4682B4,0
7,7,-0.441631,0.136388,2.3834,0.954749,All,#4682B4,0
8,7,-0.45254,0.0510037,1.95983,1.12127,All,#4682B4,0
9,7,-0.430879,0.747263,0.216971,0.0375057,All,#4682B4,0
0,8,-0.363637,0.0105469,2.61665,-1.69377,All,#4682B4,0
1,8,-0.328571,-0.0793249,0.23551,-0.986369,All,#4682B4,0
2,8,-0.331575,-0.248235,0.990583,-0.798148,All,#4682B4,0
3,8,-0.331331,-0.205711,0.507245,-0.707014,All,#4682B4,0
4,8,-0.330735,-0.132558,0.786663,-1.00917,All,#4682B4,0
5,8,-0.373456,0.0490949,0.155048,-1.67914,All,#4682B4,0
6,8,-0.322094,-0.0536243,0.55113,-0.94011,All,#4682B4,0
7,8,-0.329027,-0.231858,1.94172,-0.515872,All,#4682B4,0
8,8,-0.316904,-0.123884,0.545338,-0.799624,All,#4682B4,0
9,8,-0.339101,0.0430341,-1.64583,-1.40594,All,#4682B4,0
0,9,0.353258,0.0815969,0.655439,-0.0120321,All,#4682B4,0
1,9,0.367066,-0.332033,0.91397,0.462817,All,#4682B4,0
2,9,0.236751,-0.0638216,0.550045,0.21143,All,#4682B4,0
3,9,0.343466,0.0253594,0.298878,-0.355665,All,#4682B4,0
4,9,0.417898,-0.194051,0.630177,-0.191686,All,#4682B4,0
5,9,0.343297,-0.0957282,0.257412,0.0290875,All,#4682B4,0
6,9,0.344421,-0.0849799,0.991454,0.0421304,All,#4682B4,0
7,9,0.223031,-0.22532,1.17545,0.338341,All,#4682B4,0
8,9,0.260847,-0.312101,0.907322,0.43098,All,#4682B4,0
9,9,0.309269,-0.129222,0.507044,0.337026,All,#4682B4,0
0,10,0.397403,0.31526,0.762647,-0.411532,All,#4682B4,0
1,10,0.378199,0.154002,0.407558,-0.127685,All,#4682B4,0
2,10,0.333836,-0.105717,0.816872,0.0319648,All,#4682B4,0
3,10,0.340138,0.055183,0.344986,-0.303329,All,#4682B4,0
4,10,0.363866,0.173118,0.29108,-0.00535157,All,#4682B4,0
5,10,0.455687,0.267149,-0.588931,-0.307406,All,#4682B4,0
6,10,0.332113,0.310088,-0.389998,-0.626481,All,#4682B4,0
7,10,0.353717,0.267467,0.0561695,-0.471203,All,#4682B4,0
