iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.93,0.0813941,26.4566,0.143454,58.2045,1.38695,28.728,0.93141
2,13.9201,0.0739957,26.2716,0.128355,63.1735,1.21818,29.4627,0.842537
3,13.9235,0.0675584,26.2366,0.122145,70.7803,1.17912,28.9529,0.773772
4,13.9117,0.0637436,26.176,0.122899,77.8424,1.17322,29.5648,0.746839
5,13.9104,0.0622139,26.0885,0.123242,78.5681,1.16538,28.8892,0.733721
6,13.8919,0.0603432,25.9569,0.12337,74.588,1.14934,28.0579,0.706387
7,13.8848,0.0590753,25.9675,0.125275,69.9702,1.13125,27.4153,0.703246
8,13.8999,0.0587029,25.9371,0.122888,65.8354,1.11283,26.9594,0.694042
9,13.9115,0.0590096,25.9179,0.12108,64.8338,1.09652,26.6588,0.68227
10,13.9228,0.0588625,25.9182,0.11995,62.6859,1.10099,26.3433,0.672125
11,13.93,0.0591337,25.9619,0.119207,61.7466,1.11239,26.1204,0.665431
12,13.9227,0.0589917,25.9629,0.11876,61.6923,1.10633,26.1567,0.660745
13,13.9213,0.0597618,25.9263,0.118384,60.752,1.09584,26.2979,0.663683
14,13.9267,0.060575,25.9022,0.117587,63.3044,1.11668,26.4408,0.660283
15,13.9186,0.0606677,25.8426,0.116943,67.2251,1.1387,26.3448,0.654357
16,13.925,0.0604347,25.8121,0.116508,68.1883,1.14553,26.4462,0.652215
17,13.9157,0.0603468,25.8155,0.11761,69.8245,1.15105,26.2588,0.647688
18,13.9065,0.0602725,25.7891,0.117416,69.2848,1.14253,26.1075,0.643487
19,13.9003,0.0599337,25.7609,0.117747,70.7901,1.14968,25.8923,0.639344
20,13.8968,0.059544,25.7089,0.117966,74.2186,1.15621,25.7761,0.635354
21,13.8936,0.0597955,25.6651,0.118445,73.3992,1.15036,25.7754,0.637369
22,13.889,0.0604753,25.6576,0.117657,72.9848,1.14783,25.7595,0.634569
23,13.8955,0.0605469,25.6672,0.117597,74.1415,1.14969,25.7663,0.629672
