standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.78,0.00666667,-1.77416,0.00666667,-3.27747,0.00666667,-2.62282,0.00666667,All
-1.75238,0.0133333,-1.7575,0.0133333,-2.85735,0.0133333,-2.10197,0.0133333,All
-1.70342,0.02,-1.75673,0.02,-2.29011,0.02,-2.02746,0.02,All
-1.66238,0.0266667,-1.61864,0.0266667,-2.27951,0.0266667,-1.75116,0.0266667,All
-1.60196,0.0333333,-1.55821,0.0333333,-2.0514,0.0333333,-1.7447,0.0333333,All
-1.58354,0.04,-1.50566,0.04,-1.96557,0.04,-1.62605,0.04,All
-1.58242,0.0466667,-1.44954,0.0466667,-1.94922,0.0466667,-1.60557,0.0466667,All
-1.47944,0.0533333,-1.40044,0.0533333,-1.94287,0.0533333,-1.59115,0.0533333,All
-1.4725,0.06,-1.39874,0.06,-1.84723,0.06,-1.51764,0.06,All
-1.46994,0.0666667,-1.3889,0.0666667,-1.80807,0.0666667,-1.40236,0.0666667,All
-1.37652,0.0733333,-1.36627,0.0733333,-1.68531,0.0733333,-1.37834,0.0733333,All
-1.34109,0.08,-1.34344,0.08,-1.66899,0.08,-1.2824,0.08,All
-1.33781,0.0866667,-1.33299,0.0866667,-1.64607,0.0866667,-1.25834,0.0866667,All
-1.30109,0.0933333,-1.29307,0.0933333,-1.61209,0.0933333,-1.2168,0.0933333,All
-1.28048,0.1,-1.20668,0.1,-1.585,0.1,-1.18927,0.1,All
-1.24574,0.106667,-1.17004,0.106667,-1.54869,0.106667,-1.16534,0.106667,All
-1.21917,0.113333,-1.16158,0.113333,-1.54784,0.113333,-1.13682,0.113333,All
-1.19292,0.12,-1.14663,0.12,-1.51893,0.12,-1.12714,0.12,All
-1.18203,0.126667,-1.12525,0.126667,-1.47678,0.126667,-1.12555,0.126667,All
-1.15412,0.133333,-1.10301,0.133333,-1.47187,0.133333,-1.08039,0.133333,All
-1.13716,0.14,-1.06002,0.14,-1.46741,0.14,-1.04578,0.14,All
-1.13358,0.146667,-1.04778,0.146667,-1.44547,0.146667,-1.01604,0.146667,All
-1.10736,0.153333,-1.0457,0.153333,-1.43053,0.153333,-0.977251,0.153333,All
-1.09697,0.16,-1.04233,0.16,-1.41152,0.16,-0.967844,0.16,All
-1.0916,0.166667,-1.03263,0.166667,-1.39203,0.166667,-0.964812,0.166667,All
-1.06887,0.173333,-0.941998,0.173333,-1.25625,0.173333,-0.935623,0.173333,All
-1.04242,0.18,-0.82894,0.18,-1.24244,0.18,-0.930478,0.18,All
-1.02672,0.186667,-0.814888,0.186667,-1.2176,0.186667,-0.898148,0.186667,All
-1.02522,0.193333,-0.814857,0.193333,-1.20829,0.193333,-0.889655,0.193333,All
-0.921825,0.2,-0.783029,0.2,-1.19841,0.2,-0.856647,0.2,All
-0.893502,0.206667,-0.769328,0.206667,-1.18013,0.206667,-0.8532,0.206667,All
-0.885126,0.213333,-0.767559,0.213333,-1.15464,0.213333,-0.831857,0.213333,All
-0.834225,0.22,-0.678395,0.22,-1.12727,0.22,-0.815208,0.22,All
-0.808221,0.226667,-0.658265,0.226667,-1.09982,0.226667,-0.789654,0.226667,All
-0.790362,0.233333,-0.645793,0.233333,-1.04284,0.233333,-0.775178,0.233333,All
-0.743725,0.24,-0.612057,0.24,-1.04083,0.24,-0.748255,0.24,All
-0.732354,0.246667,-0.600462,0.246667,-1.0032,0.246667,-0.741382,0.246667,All
-0.730082,0.253333,-0.578886,0.253333,-0.901658,0.253333,-0.735899,0.253333,All
-0.721136,0.26,-0.571648,0.26,-0.884076,0.26,-0.681844,0.26,All
-0.654546,0.266667,-0.545747,0.266667,-0.856937,0.266667,-0.673946,0.266667,All
-0.629023,0.273333,-0.543521,0.273333,-0.842288,0.273333,-0.625141,0.273333,All
-0.627057,0.28,-0.51145,0.28,-0.82262,0.28,-0.623885,0.28,All
-0.616355,0.286667,-0.510664,0.286667,-0.818847,0.286667,-0.620527,0.286667,All
-0.572996,0.293333,-0.50779,0.293333,-0.777591,0.293333,-0.616323,0.293333,All
-0.561099,0.3,-0.477395,0.3,-0.77213,0.3,-0.591524,0.3,All
-0.551367,0.306667,-0.46494,0.306667,-0.766786,0.306667,-0.589452,0.306667,All
-0.548317,0.313333,-0.464242,0.313333,-0.746684,0.313333,-0.534047,0.313333,All
-0.510451,0.32,-0.458163,0.32,-0.731495,0.32,-0.53053,0.32,All
