parameter,value
Cl_pop,13.502555273438
V1_pop,26.0877300452022
beta_V1_ANTU_1,-0.2740861458631
beta_V1_logtCLCRMLMIN,-3.1174367121372
beta_V1_logtPROGDL,-1.94633978642755
Q_pop,23.4
beta_Q_LMP_1,0.919122047078823
beta_Q_logtAGEA,1.52246366611961
beta_Q_logtALBGDL,17.7462438875964
beta_Q_logtHCM,-0.397115374467328
beta_Q_logtPROGDL,-17.4774641225205
V2_pop,2.42915720334159
beta_V2_SEXF_1,4.96950421707228
beta_V2_logtHCM,40.0463469847311
beta_V2_logtRAL,0.254081475081354
omega_Cl,0.258956672535463
omega_V1,0.332345759091752
omega_Q,6.50482508127193e-8
omega_V2,2.02547345313481e-8
a,1.3260706132241
b,0.0439099083406644
