trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.405859,2.76294,2.71663,0.75159,2.76294,2.71663,0.405859,3.28204,3.27923,0.75159,3.28204,3.27923,0.405859,3.10792,3.09107,0.75159,3.10792,3.09107,0.405859,2.83272,2.70698,0.75159,2.83272,2.70698,All
0.413535,2.76821,2.71078,0.765806,2.76821,2.71078,0.413535,3.31518,3.28109,0.765806,3.31518,3.28109,0.413535,3.09526,3.09392,0.765806,3.09526,3.09392,0.413535,2.89762,2.69927,0.765806,2.89762,2.69927,All
0.421212,2.77347,2.70493,0.780022,2.77347,2.70493,0.421212,3.34833,3.28294,0.780022,3.34833,3.28294,0.421212,3.0826,3.09676,0.780022,3.0826,3.09676,0.421212,2.96251,2.69156,0.780022,2.96251,2.69156,All
0.428889,2.77874,2.69908,0.794239,2.77874,2.69908,0.428889,3.38147,3.28479,0.794239,3.38147,3.28479,0.428889,3.06994,3.09961,0.794239,3.06994,3.09961,0.428889,3.02741,2.68385,0.794239,3.02741,2.68385,All
0.436566,2.78401,2.69323,0.808455,2.78401,2.69323,0.436566,3.41461,3.28665,0.808455,3.41461,3.28665,0.436566,3.05728,3.10246,0.808455,3.05728,3.10246,0.436566,3.0923,2.67614,0.808455,3.0923,2.67614,All
0.444242,2.78928,2.68738,0.822671,2.78928,2.68738,0.444242,3.44775,3.2885,0.822671,3.44775,3.2885,0.444242,3.04461,3.10531,0.822671,3.04461,3.10531,0.444242,3.1572,2.66844,0.822671,3.1572,2.66844,All
0.451919,2.79455,2.68153,0.836887,2.79455,2.68153,0.451919,3.48089,3.29035,0.836887,3.48089,3.29035,0.451919,3.03195,3.10815,0.836887,3.03195,3.10815,0.451919,3.22209,2.66073,0.836887,3.22209,2.66073,All
0.459596,2.79981,2.67568,0.851104,2.79981,2.67568,0.459596,3.51404,3.2922,0.851104,3.51404,3.2922,0.459596,3.01929,3.111,0.851104,3.01929,3.111,0.459596,3.28698,2.65302,0.851104,3.28698,2.65302,All
0.467273,2.78765,2.66983,0.86532,2.78765,2.66983,0.467273,3.47312,3.29406,0.86532,3.47312,3.29406,0.467273,3.05227,3.11385,0.86532,3.05227,3.11385,0.467273,3.17292,2.64531,0.86532,3.17292,2.64531,All
0.474949,2.77452,2.66398,0.879536,2.77452,2.66398,0.474949,3.42809,3.29591,0.879536,3.42809,3.29591,0.474949,3.08778,3.1167,0.879536,3.08778,3.1167,0.474949,3.04892,2.63761,0.879536,3.04892,2.63761,All
0.482626,2.74605,2.65813,0.893752,2.74605,2.65813,0.482626,3.41392,3.29776,0.893752,3.41392,3.29776,0.482626,3.11733,3.11954,0.893752,3.11733,3.11954,0.482626,2.88996,2.6299,0.893752,2.88996,2.6299,All
0.490303,2.68809,2.65228,0.907969,2.68809,2.65228,0.490303,3.45907,3.29961,0.907969,3.45907,3.29961,0.490303,3.13543,3.12239,0.907969,3.13543,3.12239,0.490303,2.66381,2.62219,0.907969,2.66381,2.62219,All
0.49798,2.63013,2.64643,0.922185,2.63013,2.64643,0.49798,3.50423,3.30147,0.922185,3.50423,3.30147,0.49798,3.15352,3.12524,0.922185,3.15352,3.12524,0.49798,2.43766,2.61448,0.922185,2.43766,2.61448,All
0.505657,2.60717,2.64058,0.936401,2.60717,2.64058,0.505657,3.48201,3.30332,0.936401,3.48201,3.30332,0.505657,3.14955,3.12808,0.936401,3.14955,3.12808,0.505657,2.37521,2.60677,0.936401,2.37521,2.60677,All
0.513333,2.59671,2.63473,0.950617,2.59671,2.63473,0.513333,3.43573,3.30517,0.950617,3.43573,3.30517,0.513333,3.13771,3.13093,0.950617,3.13771,3.13093,0.513333,2.37124,2.59907,0.950617,2.37124,2.59907,All
0.52101,2.58625,2.62888,0.964834,2.58625,2.62888,0.52101,3.38945,3.30703,0.964834,3.38945,3.30703,0.52101,3.12586,3.13378,0.964834,3.12586,3.13378,0.52101,2.36726,2.59136,0.964834,2.36726,2.59136,All
0.528687,2.57579,2.62303,0.97905,2.57579,2.62303,0.528687,3.34317,3.30888,0.97905,3.34317,3.30888,0.528687,3.11401,3.13663,0.97905,3.11401,3.13663,0.528687,2.36329,2.58365,0.97905,2.36329,2.58365,All
0.536364,2.56533,2.61718,0.993266,2.56533,2.61718,0.536364,3.29689,3.31073,0.993266,3.29689,3.31073,0.536364,3.10216,3.13947,0.993266,3.10216,3.13947,0.536364,2.35931,2.57594,0.993266,2.35931,2.57594,All
0.54404,2.56858,2.61133,1.00748,2.56858,2.61133,0.54404,3.15632,3.31258,1.00748,3.15632,3.31258,0.54404,3.04958,3.14232,1.00748,3.04958,3.14232,0.54404,2.27978,2.56824,1.00748,2.27978,2.56824,All
0.551717,2.59314,2.60548,1.0217,2.59314,2.60548,0.551717,2.99806,3.31444,1.0217,2.99806,3.31444,0.551717,2.99562,3.14517,1.0217,2.99562,3.14517,0.551717,2.18451,2.56053,1.0217,2.18451,2.56053,All
0.559394,2.64888,2.59963,1.03591,2.64888,2.59963,0.559394,3.07296,3.31629,1.03591,3.07296,3.31629,0.559394,3.06412,3.14802,1.03591,3.06412,3.14802,0.559394,2.27062,2.55282,1.03591,2.27062,2.55282,All
0.567071,2.70463,2.59378,1.05013,2.70463,2.59378,0.567071,3.14786,3.31814,1.05013,3.14786,3.31814,0.567071,3.13261,3.15086,1.05013,3.13261,3.15086,0.567071,2.35672,2.54511,1.05013,2.35672,2.54511,All
0.574747,2.70778,2.58793,1.06435,2.70778,2.58793,0.574747,3.1199,3.31999,1.06435,3.1199,3.31999,0.574747,3.15022,3.15371,1.06435,3.15022,3.15371,0.574747,2.41728,2.5374,1.06435,2.41728,2.5374,All
0.582424,2.67847,2.58208,1.07856,2.67847,2.58208,0.582424,3.02846,3.32185,1.07856,3.02846,3.32185,0.582424,3.13643,3.15656,1.07856,3.13643,3.15656,0.582424,2.46207,2.5297,1.07856,2.46207,2.5297,All
0.590101,2.64917,2.57623,1.09278,2.64917,2.57623,0.590101,2.93702,3.3237,1.09278,2.93702,3.3237,0.590101,3.12264,3.15941,1.09278,3.12264,3.15941,0.590101,2.50687,2.52199,1.09278,2.50687,2.52199,All
0.597778,2.61986,2.57038,1.107,2.61986,2.57038,0.597778,2.84559,3.32555,1.107,2.84559,3.32555,0.597778,3.10885,3.16225,1.107,3.10885,3.16225,0.597778,2.55166,2.51428,1.107,2.55166,2.51428,All
0.605455,2.59056,2.56453,1.12121,2.59056,2.56453,0.605455,2.75415,3.3274,1.12121,2.75415,3.3274,0.605455,3.09506,3.1651,1.12121,3.09506,3.1651,0.605455,2.59646,2.50657,1.12121,2.59646,2.50657,All
0.613131,2.56126,2.55868,1.13543,2.56126,2.55868,0.613131,2.66271,3.32926,1.13543,2.66271,3.32926,0.613131,3.08127,3.16795,1.13543,3.08127,3.16795,0.613131,2.64125,2.49887,1.13543,2.64125,2.49887,All
0.620808,2.53195,2.55283,1.14964,2.53195,2.55283,0.620808,2.57128,3.33111,1.14964,2.57128,3.33111,0.620808,3.06748,3.1708,1.14964,3.06748,3.1708,0.620808,2.68604,2.49116,1.14964,2.68604,2.49116,All
0.628485,2.50265,2.54698,1.16386,2.50265,2.54698,0.628485,2.47984,3.33296,1.16386,2.47984,3.33296,0.628485,3.05369,3.17364,1.16386,3.05369,3.17364,0.628485,2.73084,2.48345,1.16386,2.73084,2.48345,All
0.636162,2.49121,2.54113,1.17808,2.49121,2.54113,0.636162,2.50608,3.33482,1.17808,2.50608,3.33482,0.636162,3.05374,3.17649,1.17808,3.05374,3.17649,0.636162,2.71292,2.47574,1.17808,2.71292,2.47574,All
0.643838,2.48417,2.53528,1.19229,2.48417,2.53528,0.643838,2.56127,3.33667,1.19229,2.56127,3.33667,0.643838,3.05718,3.17934,1.19229,3.05718,3.17934,0.643838,2.67958,2.46803,1.19229,2.67958,2.46803,All
0.651515,2.47712,2.52943,1.20651,2.47712,2.52943,0.651515,2.61645,3.33852,1.20651,2.61645,3.33852,0.651515,3.06063,3.18219,1.20651,3.06063,3.18219,0.651515,2.64624,2.46033,1.20651,2.64624,2.46033,All
0.659192,2.47008,2.52358,1.22073,2.47008,2.52358,0.659192,2.67164,3.34037,1.22073,2.67164,3.34037,0.659192,3.06407,3.18503,1.22073,3.06407,3.18503,0.659192,2.6129,2.45262,1.22073,2.6129,2.45262,All
0.666869,2.46304,2.51773,1.23494,2.46304,2.51773,0.666869,2.72682,3.34223,1.23494,2.72682,3.34223,0.666869,3.06752,3.18788,1.23494,3.06752,3.18788,0.666869,2.57956,2.44491,1.23494,2.57956,2.44491,All
0.674545,2.45599,2.51188,1.24916,2.45599,2.51188,0.674545,2.782,3.34408,1.24916,2.782,3.34408,0.674545,3.07096,3.19073,1.24916,3.07096,3.19073,0.674545,2.54622,2.4372,1.24916,2.54622,2.4372,All
0.682222,2.44895,2.50603,1.26337,2.44895,2.50603,0.682222,2.83719,3.34593,1.26337,2.83719,3.34593,0.682222,3.07441,3.19357,1.26337,3.07441,3.19357,0.682222,2.51288,2.4295,1.26337,2.51288,2.4295,All
0.689899,2.44191,2.50018,1.27759,2.44191,2.50018,0.689899,2.89237,3.34778,1.27759,2.89237,3.34778,0.689899,3.07785,3.19642,1.27759,3.07785,3.19642,0.689899,2.47954,2.42179,1.27759,2.47954,2.42179,All
0.697576,2.43486,2.49433,1.29181,2.43486,2.49433,0.697576,2.94756,3.34964,1.29181,2.94756,3.34964,0.697576,3.0813,3.19927,1.29181,3.0813,3.19927,0.697576,2.4462,2.41408,1.29181,2.4462,2.41408,All
0.705253,2.42782,2.48848,1.30602,2.42782,2.48848,0.705253,3.00274,3.35149,1.30602,3.00274,3.35149,0.705253,3.08474,3.20212,1.30602,3.08474,3.20212,0.705253,2.41286,2.40637,1.30602,2.41286,2.40637,All
0.712929,2.42078,2.48263,1.32024,2.42078,2.48263,0.712929,3.05792,3.35334,1.32024,3.05792,3.35334,0.712929,3.08819,3.20496,1.32024,3.08819,3.20496,0.712929,2.37952,2.39866,1.32024,2.37952,2.39866,All
0.720606,2.41374,2.47678,1.33446,2.41374,2.47678,0.720606,3.11311,3.3552,1.33446,3.11311,3.3552,0.720606,3.09163,3.20781,1.33446,3.09163,3.20781,0.720606,2.34619,2.39096,1.33446,2.34619,2.39096,All
0.728283,2.40669,2.47093,1.34867,2.40669,2.47093,0.728283,3.16829,3.35705,1.34867,3.16829,3.35705,0.728283,3.09508,3.21066,1.34867,3.09508,3.21066,0.728283,2.31285,2.38325,1.34867,2.31285,2.38325,All
0.73596,2.39965,2.46508,1.36289,2.39965,2.46508,0.73596,3.22348,3.3589,1.36289,3.22348,3.3589,0.73596,3.09852,3.21351,1.36289,3.09852,3.21351,0.73596,2.27951,2.37554,1.36289,2.27951,2.37554,All
0.743636,2.39261,2.45924,1.3771,2.39261,2.45924,0.743636,3.27866,3.36075,1.3771,3.27866,3.36075,0.743636,3.10197,3.21635,1.3771,3.10197,3.21635,0.743636,2.24617,2.36783,1.3771,2.24617,2.36783,All
0.751313,2.38556,2.45339,1.39132,2.38556,2.45339,0.751313,3.33384,3.36261,1.39132,3.33384,3.36261,0.751313,3.10541,3.2192,1.39132,3.10541,3.2192,0.751313,2.21283,2.36013,1.39132,2.21283,2.36013,All
0.75899,2.37852,2.44754,1.40554,2.37852,2.44754,0.75899,3.38903,3.36446,1.40554,3.38903,3.36446,0.75899,3.10886,3.22205,1.40554,3.10886,3.22205,0.75899,2.17949,2.35242,1.40554,2.17949,2.35242,All
0.766667,2.37148,2.44169,1.41975,2.37148,2.44169,0.766667,3.44421,3.36631,1.41975,3.44421,3.36631,0.766667,3.1123,3.2249,1.41975,3.1123,3.2249,0.766667,2.14615,2.34471,1.41975,2.14615,2.34471,All
0.774343,2.36443,2.43584,1.43397,2.36443,2.43584,0.774343,3.4994,3.36816,1.43397,3.4994,3.36816,0.774343,3.11575,3.22774,1.43397,3.11575,3.22774,0.774343,2.11281,2.337,1.43397,2.11281,2.337,All
0.78202,2.35739,2.42999,1.44819,2.35739,2.42999,0.78202,3.55458,3.37002,1.44819,3.55458,3.37002,0.78202,3.11919,3.23059,1.44819,3.11919,3.23059,0.78202,2.07947,2.32929,1.44819,2.07947,2.32929,All
0.789697,2.35035,2.42414,1.4624,2.35035,2.42414,0.789697,3.60976,3.37187,1.4624,3.60976,3.37187,0.789697,3.12264,3.23344,1.4624,3.12264,3.23344,0.789697,2.04613,2.32159,1.4624,2.04613,2.32159,All
0.797374,2.3433,2.41829,1.47662,2.3433,2.41829,0.797374,3.66495,3.37372,1.47662,3.66495,3.37372,0.797374,3.12608,3.23629,1.47662,3.12608,3.23629,0.797374,2.01279,2.31388,1.47662,2.01279,2.31388,All
0.805051,2.33626,2.41244,1.49083,2.33626,2.41244,0.805051,3.72013,3.37558,1.49083,3.72013,3.37558,0.805051,3.12953,3.23913,1.49083,3.12953,3.23913,0.805051,1.97945,2.30617,1.49083,1.97945,2.30617,All
0.812727,2.32922,2.40659,1.50505,2.32922,2.40659,0.812727,3.77531,3.37743,1.50505,3.77531,3.37743,0.812727,3.13297,3.24198,1.50505,3.13297,3.24198,0.812727,1.94611,2.29846,1.50505,1.94611,2.29846,All
0.820404,2.32228,2.40074,1.51927,2.32228,2.40074,0.820404,3.82729,3.37928,1.51927,3.82729,3.37928,0.820404,3.13715,3.24483,1.51927,3.13715,3.24483,0.820404,1.91588,2.29075,1.51927,1.91588,2.29075,All
0.828081,2.31717,2.39489,1.53348,2.31717,2.39489,0.828081,3.82158,3.38113,1.53348,3.82158,3.38113,0.828081,3.15448,3.24768,1.53348,3.15448,3.24768,0.828081,1.94153,2.28305,1.53348,1.94153,2.28305,All
0.835758,2.31207,2.38904,1.5477,2.31207,2.38904,0.835758,3.81587,3.38299,1.5477,3.81587,3.38299,0.835758,3.17181,3.25052,1.5477,3.17181,3.25052,0.835758,1.96719,2.27534,1.5477,1.96719,2.27534,All
0.843434,2.30697,2.38319,1.56192,2.30697,2.38319,0.843434,3.81016,3.38484,1.56192,3.81016,3.38484,0.843434,3.18914,3.25337,1.56192,3.18914,3.25337,0.843434,1.99285,2.26763,1.56192,1.99285,2.26763,All
0.851111,2.30186,2.37734,1.57613,2.30186,2.37734,0.851111,3.80445,3.38669,1.57613,3.80445,3.38669,0.851111,3.20647,3.25622,1.57613,3.20647,3.25622,0.851111,2.01851,2.25992,1.57613,2.01851,2.25992,All
0.858788,2.29676,2.37149,1.59035,2.29676,2.37149,0.858788,3.79874,3.38854,1.59035,3.79874,3.38854,0.858788,3.2238,3.25907,1.59035,3.2238,3.25907,0.858788,2.04417,2.25222,1.59035,2.04417,2.25222,All
0.866465,2.29165,2.36564,1.60456,2.29165,2.36564,0.866465,3.79303,3.3904,1.60456,3.79303,3.3904,0.866465,3.24113,3.26191,1.60456,3.24113,3.26191,0.866465,2.06983,2.24451,1.60456,2.06983,2.24451,All
0.874141,2.28655,2.35979,1.61878,2.28655,2.35979,0.874141,3.78732,3.39225,1.61878,3.78732,3.39225,0.874141,3.25846,3.26476,1.61878,3.25846,3.26476,0.874141,2.09548,2.2368,1.61878,2.09548,2.2368,All
0.881818,2.28145,2.35394,1.633,2.28145,2.35394,0.881818,3.78161,3.3941,1.633,3.78161,3.3941,0.881818,3.27579,3.26761,1.633,3.27579,3.26761,0.881818,2.12114,2.22909,1.633,2.12114,2.22909,All
0.889495,2.27634,2.34809,1.64721,2.27634,2.34809,0.889495,3.7759,3.39596,1.64721,3.7759,3.39596,0.889495,3.29313,3.27045,1.64721,3.29313,3.27045,0.889495,2.1468,2.22138,1.64721,2.1468,2.22138,All
0.897172,2.27124,2.34224,1.66143,2.27124,2.34224,0.897172,3.77019,3.39781,1.66143,3.77019,3.39781,0.897172,3.31046,3.2733,1.66143,3.31046,3.2733,0.897172,2.17246,2.21368,1.66143,2.17246,2.21368,All
0.904848,2.26613,2.33639,1.67565,2.26613,2.33639,0.904848,3.76448,3.39966,1.67565,3.76448,3.39966,0.904848,3.32779,3.27615,1.67565,3.32779,3.27615,0.904848,2.19812,2.20597,1.67565,2.19812,2.20597,All
0.912525,2.26103,2.33054,1.68986,2.26103,2.33054,0.912525,3.75877,3.40151,1.68986,3.75877,3.40151,0.912525,3.34512,3.279,1.68986,3.34512,3.279,0.912525,2.22377,2.19826,1.68986,2.22377,2.19826,All
0.920202,2.25593,2.32469,1.70408,2.25593,2.32469,0.920202,3.75306,3.40337,1.70408,3.75306,3.40337,0.920202,3.36245,3.28184,1.70408,3.36245,3.28184,0.920202,2.24943,2.19055,1.70408,2.24943,2.19055,All
0.927879,2.25082,2.31884,1.71829,2.25082,2.31884,0.927879,3.74735,3.40522,1.71829,3.74735,3.40522,0.927879,3.37978,3.28469,1.71829,3.37978,3.28469,0.927879,2.27509,2.18285,1.71829,2.27509,2.18285,All
0.935556,2.24572,2.31299,1.73251,2.24572,2.31299,0.935556,3.74164,3.40707,1.73251,3.74164,3.40707,0.935556,3.39711,3.28754,1.73251,3.39711,3.28754,0.935556,2.30075,2.17514,1.73251,2.30075,2.17514,All
0.943232,2.24062,2.30714,1.74673,2.24062,2.30714,0.943232,3.73593,3.40892,1.74673,3.73593,3.40892,0.943232,3.41444,3.29039,1.74673,3.41444,3.29039,0.943232,2.32641,2.16743,1.74673,2.32641,2.16743,All
0.950909,2.23551,2.30129,1.76094,2.23551,2.30129,0.950909,3.73022,3.41078,1.76094,3.73022,3.41078,0.950909,3.43177,3.29323,1.76094,3.43177,3.29323,0.950909,2.35207,2.15972,1.76094,2.35207,2.15972,All
0.958586,2.23041,2.29544,1.77516,2.23041,2.29544,0.958586,3.7245,3.41263,1.77516,3.7245,3.41263,0.958586,3.4491,3.29608,1.77516,3.4491,3.29608,0.958586,2.37772,2.15201,1.77516,2.37772,2.15201,All
0.966263,2.2253,2.28959,1.78938,2.2253,2.28959,0.966263,3.71879,3.41448,1.78938,3.71879,3.41448,0.966263,3.46643,3.29893,1.78938,3.46643,3.29893,0.966263,2.40338,2.14431,1.78938,2.40338,2.14431,All
0.973939,2.2202,2.28374,1.80359,2.2202,2.28374,0.973939,3.71308,3.41634,1.80359,3.71308,3.41634,0.973939,3.48376,3.30178,1.80359,3.48376,3.30178,0.973939,2.42904,2.1366,1.80359,2.42904,2.1366,All
0.981616,2.2151,2.27789,1.81781,2.2151,2.27789,0.981616,3.70737,3.41819,1.81781,3.70737,3.41819,0.981616,3.50109,3.30462,1.81781,3.50109,3.30462,0.981616,2.4547,2.12889,1.81781,2.4547,2.12889,All
0.989293,2.20999,2.27204,1.83202,2.20999,2.27204,0.989293,3.70166,3.42004,1.83202,3.70166,3.42004,0.989293,3.51843,3.30747,1.83202,3.51843,3.30747,0.989293,2.48036,2.12118,1.83202,2.48036,2.12118,All
0.99697,2.20489,2.26619,1.84624,2.20489,2.26619,0.99697,3.69595,3.42189,1.84624,3.69595,3.42189,0.99697,3.53576,3.31032,1.84624,3.53576,3.31032,0.99697,2.50602,2.11348,1.84624,2.50602,2.11348,All
1.00465,2.19978,2.26034,1.86046,2.19978,2.26034,1.00465,3.69024,3.42375,1.86046,3.69024,3.42375,1.00465,3.55309,3.31317,1.86046,3.55309,3.31317,1.00465,2.53167,2.10577,1.86046,2.53167,2.10577,All
1.01232,2.19468,2.25449,1.87467,2.19468,2.25449,1.01232,3.68453,3.4256,1.87467,3.68453,3.4256,1.01232,3.57042,3.31601,1.87467,3.57042,3.31601,1.01232,2.55733,2.09806,1.87467,2.55733,2.09806,All
1.02,2.18958,2.24864,1.88889,2.18958,2.24864,1.02,3.67882,3.42745,1.88889,3.67882,3.42745,1.02,3.58775,3.31886,1.88889,3.58775,3.31886,1.02,2.58299,2.09035,1.88889,2.58299,2.09035,All
