standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.90843,0.00666667,-2.04307,0.00666667,-2.52767,0.00666667,-2.91322,0.00666667,All
-1.89461,0.0133333,-2.01601,0.0133333,-2.25152,0.0133333,-2.63507,0.0133333,All
-1.81413,0.02,-1.86898,0.02,-2.21109,0.02,-2.56451,0.02,All
-1.79944,0.0266667,-1.81792,0.0266667,-1.75428,0.0266667,-2.10459,0.0266667,All
-1.75986,0.0333333,-1.79649,0.0333333,-1.7427,0.0333333,-1.85043,0.0333333,All
-1.71757,0.04,-1.77669,0.04,-1.73429,0.04,-1.74766,0.04,All
-1.66301,0.0466667,-1.71837,0.0466667,-1.62728,0.0466667,-1.73173,0.0466667,All
-1.60719,0.0533333,-1.66178,0.0533333,-1.55015,0.0533333,-1.56563,0.0533333,All
-1.52716,0.06,-1.65723,0.06,-1.54351,0.06,-1.53191,0.06,All
-1.44856,0.0666667,-1.65468,0.0666667,-1.5339,0.0666667,-1.47302,0.0666667,All
-1.42353,0.0733333,-1.63333,0.0733333,-1.49295,0.0733333,-1.46862,0.0733333,All
-1.34021,0.08,-1.59879,0.08,-1.40596,0.08,-1.46039,0.08,All
-1.30156,0.0866667,-1.58274,0.0866667,-1.35502,0.0866667,-1.27718,0.0866667,All
-1.28544,0.0933333,-1.55133,0.0933333,-1.35004,0.0933333,-1.11847,0.0933333,All
-1.26715,0.1,-1.55005,0.1,-1.32746,0.1,-1.09596,0.1,All
-1.26462,0.106667,-1.50227,0.106667,-1.23833,0.106667,-1.07626,0.106667,All
-1.25333,0.113333,-1.44772,0.113333,-1.16821,0.113333,-1.07273,0.113333,All
-1.25182,0.12,-1.43816,0.12,-1.16281,0.12,-1.052,0.12,All
-1.24103,0.126667,-1.39517,0.126667,-1.02895,0.126667,-1.04866,0.126667,All
-1.22515,0.133333,-1.37827,0.133333,-1.02828,0.133333,-1.01666,0.133333,All
-1.18239,0.14,-1.36538,0.14,-1.02695,0.14,-1.01305,0.14,All
-1.18093,0.146667,-1.25453,0.146667,-0.967642,0.146667,-0.959352,0.146667,All
-1.15748,0.153333,-1.22332,0.153333,-0.862192,0.153333,-0.95556,0.153333,All
-1.12665,0.16,-1.15244,0.16,-0.813076,0.16,-0.948634,0.16,All
-1.10897,0.166667,-1.05622,0.166667,-0.804951,0.166667,-0.94635,0.166667,All
-1.09968,0.173333,-0.908799,0.173333,-0.801675,0.173333,-0.933907,0.173333,All
-1.0904,0.18,-0.795077,0.18,-0.801416,0.18,-0.925533,0.18,All
-1.07324,0.186667,-0.773661,0.186667,-0.783654,0.186667,-0.89754,0.186667,All
-1.06862,0.193333,-0.773171,0.193333,-0.747274,0.193333,-0.89475,0.193333,All
-1.06767,0.2,-0.745609,0.2,-0.745845,0.2,-0.879267,0.2,All
-1.0597,0.206667,-0.716118,0.206667,-0.741517,0.206667,-0.86972,0.206667,All
-1.03996,0.213333,-0.6956,0.213333,-0.704084,0.213333,-0.855285,0.213333,All
-1.02762,0.22,-0.681555,0.22,-0.693618,0.22,-0.842196,0.22,All
-1.01749,0.226667,-0.595033,0.226667,-0.674457,0.226667,-0.83023,0.226667,All
-0.989775,0.233333,-0.587374,0.233333,-0.661459,0.233333,-0.824026,0.233333,All
-0.959479,0.24,-0.571463,0.24,-0.608012,0.24,-0.80235,0.24,All
-0.927882,0.246667,-0.535192,0.246667,-0.607728,0.246667,-0.794408,0.246667,All
-0.927337,0.253333,-0.531544,0.253333,-0.602614,0.253333,-0.782492,0.253333,All
-0.91754,0.26,-0.500399,0.26,-0.559674,0.26,-0.775504,0.26,All
-0.872135,0.266667,-0.479003,0.266667,-0.556232,0.266667,-0.75989,0.266667,All
-0.837547,0.273333,-0.451754,0.273333,-0.505767,0.273333,-0.745218,0.273333,All
-0.833649,0.28,-0.448259,0.28,-0.498655,0.28,-0.685009,0.28,All
-0.813017,0.286667,-0.420481,0.286667,-0.490489,0.286667,-0.664086,0.286667,All
-0.801617,0.293333,-0.412905,0.293333,-0.477928,0.293333,-0.659587,0.293333,All
-0.763794,0.3,-0.400245,0.3,-0.460501,0.3,-0.653178,0.3,All
-0.694746,0.306667,-0.397516,0.306667,-0.408798,0.306667,-0.62914,0.306667,All
