pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.949668,0.444391,-3.1325,0.0055724,-1.42921,0.150357,All
-0.454609,0.839406,-2.92646,0,-1.02277,0.481142,All
0.0404504,0.320949,-2.72042,0.027862,-0.616334,0.541285,All
0.53551,0.296261,-2.51437,0.0780135,-0.209893,0.300714,All
1.03057,0.0987536,-2.30833,0.0390068,0.196547,0.2105,All
1.52563,0.0493768,-2.10229,0.0334344,0.602988,0.541285,All
2.02069,0.0740652,-1.89625,0.0668687,1.00943,0.180428,All
2.51575,0.0246884,-1.69021,0.0835859,1.41587,0.0902141,All
3.01081,0.0493768,-1.48416,0.105876,1.82231,0.0902141,All
3.50586,0.0246884,-1.27812,0.133737,2.22875,0.120285,All
,,-1.07208,0.122593,,,All
,,-0.866037,0.167172,,,All
,,-0.659994,0.300909,,,All
,,-0.453952,0.406785,,,All
,,-0.24791,0.401212,,,All
,,-0.0418682,0.462509,,,All
,,0.164174,0.434647,,,All
,,0.370216,0.328771,,,All
,,0.576258,0.429074,,,All
,,0.7823,0.390068,,,All
,,0.988342,0.245185,,,All
,,1.19438,0.289765,,,All
,,1.40043,0.144882,,,All
,,1.60647,0.13931,,,All
,,1.81251,0.0780135,,,All
,,2.01855,0.0390068,,,All
,,2.2246,0.027862,,,All
,,2.43064,0.0167172,,,All
,,2.63668,0.0111448,,,All
,,2.84272,0.0055724,,,All
