pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.54498,0.0111111,-1.97635,0.00111111,-1.87318,0.0111111,All
-1.40277,0.0222222,-1.77475,0.00222222,-1.73564,0.0222222,All
-1.37946,0.0333333,-1.68954,0.00333333,-1.67752,0.0333333,All
-1.35812,0.0444444,-1.67694,0.00444444,-1.61379,0.0444444,All
-1.33769,0.0555556,-1.63883,0.00555556,-1.57376,0.0555556,All
-1.29363,0.0666667,-1.56077,0.00666667,-1.55039,0.0666667,All
-1.26821,0.0777778,-1.56045,0.00777778,-1.53302,0.0777778,All
-1.23807,0.0888889,-1.5516,0.00888889,-1.52324,0.0888889,All
-1.18334,0.1,-1.52331,0.01,-1.46953,0.1,All
-1.17572,0.111111,-1.49362,0.0111111,-1.43944,0.111111,All
-1.15927,0.122222,-1.48584,0.0122222,-1.4378,0.122222,All
-1.10376,0.133333,-1.47842,0.0133333,-1.42047,0.133333,All
-1.08918,0.144444,-1.46557,0.0144444,-1.39851,0.144444,All
-1.06884,0.155556,-1.4385,0.0155556,-1.37082,0.155556,All
-1.06279,0.166667,-1.42856,0.0166667,-1.34318,0.166667,All
-1.06239,0.177778,-1.40078,0.0177778,-1.338,0.177778,All
-1.05245,0.188889,-1.39245,0.0188889,-1.30453,0.188889,All
-1.04394,0.2,-1.37726,0.02,-1.28939,0.2,All
-1.0427,0.211111,-1.36926,0.0211111,-1.28903,0.211111,All
-1.0415,0.222222,-1.35818,0.0222222,-1.28883,0.222222,All
-1.03593,0.233333,-1.35401,0.0233333,-1.28743,0.233333,All
-1.02821,0.244444,-1.35179,0.0244444,-1.2432,0.244444,All
-1.00236,0.255556,-1.34742,0.0255556,-1.20713,0.255556,All
-0.981715,0.266667,-1.34275,0.0266667,-1.18474,0.266667,All
-0.969746,0.277778,-1.33844,0.0277778,-1.16989,0.277778,All
